# Date: 20170721
# RBS Modification: MLG910
# Shock Rate: None
# Purpose: Process intensity data from 20170721
area,intensity,date,rbs,mean_bg,exposure_ms,replicate_number
4.3776,283635.3924265942,20170721,mlg910,109263.60715843999,50,1
7.808000000000001,219939.63543822328,20170721,mlg910,109263.60715843999,50,1
7.372800000000001,237910.26163896045,20170721,mlg910,109263.60715843999,50,1
6.195200000000001,198691.94947085943,20170721,mlg910,109953.89876481601,50,1
4.1984,306608.7355219945,20170721,mlg910,109953.89876481601,50,1
4.7616000000000005,223498.59420463323,20170721,mlg910,109953.89876481601,50,1
4.096,278551.8021836667,20170721,mlg910,108519.9917760521,50,1
5.3504000000000005,233477.81093426814,20170721,mlg910,108519.9917760521,50,1
4.889600000000001,216862.43532522517,20170721,mlg910,108519.9917760521,50,1
5.6832,222616.72671549983,20170721,mlg910,104343.05472071313,50,1
5.7344,266176.04578174005,20170721,mlg910,104343.05472071313,50,1
4.9408,248170.27906407433,20170721,mlg910,104343.05472071313,50,1
6.5792,209130.2977474326,20170721,mlg910,104343.05472071313,50,1
4.1216,190552.23643696943,20170721,mlg910,107211.27023987965,50,1
4.864,245098.08081268534,20170721,mlg910,107211.27023987965,50,1
6.3232,235137.79386339828,20170721,mlg910,107211.27023987965,50,1
5.5808,214527.74067844558,20170721,mlg910,107211.27023987965,50,1
6.0416,214127.78280345126,20170721,mlg910,107211.27023987965,50,1
8.2688,189726.00802861847,20170721,mlg910,107211.27023987965,50,1
4.224,210422.43184128698,20170721,mlg910,107211.27023987965,50,1
4.9152000000000005,251170.53657634972,20170721,mlg910,109584.9403942836,50,1
11.136000000000001,281464.2789224083,20170721,mlg910,109584.9403942836,50,1
5.2992,229321.81739656263,20170721,mlg910,109584.9403942836,50,1
4.5056,238769.75838277608,20170721,mlg910,109488.77237596009,50,1
5.248,302717.86861602974,20170721,mlg910,109488.77237596009,50,1
5.2736,234946.22585916164,20170721,mlg910,109488.77237596009,50,1
4.1728000000000005,278995.38534680073,20170721,mlg910,109488.77237596009,50,1
5.760000000000001,230538.08840442044,20170721,mlg910,109488.77237596009,50,1
3.3024,523255.45395792945,20170721,mlg910,109488.77237596009,50,1
4.9408,240096.53681668144,20170721,mlg910,110076.0919268802,50,1
3.584,231484.5830675839,20170721,mlg910,110076.0919268802,50,1
5.5552,192621.02783004957,20170721,mlg910,110076.0919268802,50,1
8.3968,264904.64369438257,20170721,mlg910,106805.1645161963,50,1
3.456,236593.1977455806,20170721,mlg910,106805.1645161963,50,1
5.0944,282717.19934869115,20170721,mlg910,106805.1645161963,50,1
7.168,214194.6423452083,20170721,mlg910,106805.1645161963,50,1
6.4768,221330.53450495793,20170721,mlg910,106805.1645161963,50,1
6.067200000000001,199062.7843483539,20170721,mlg910,104564.52747264644,50,1
7.0144,265092.7902167912,20170721,mlg910,104564.52747264644,50,1
11.776,184482.99807235145,20170721,mlg910,104564.52747264644,50,1
5.4016,242002.97348977474,20170721,mlg910,104564.52747264644,50,1
5.8368,308727.9097847935,20170721,mlg910,107944.54797402602,50,1
5.632000000000001,238732.70425846797,20170721,mlg910,107944.54797402602,50,1
6.2208000000000006,261863.6110746557,20170721,mlg910,107944.54797402602,50,1
4.6336,242227.45984261553,20170721,mlg910,107944.54797402602,50,1
6.6048,217159.52509419827,20170721,mlg910,106607.4101087415,50,1
5.2992,204082.3870262168,20170721,mlg910,106607.4101087415,50,1
2.8160000000000003,169610.25114650436,20170721,mlg910,106607.4101087415,50,1
14.3872,228662.48788227813,20170721,mlg910,106607.4101087415,50,1
5.5552,266369.2196040834,20170721,mlg910,108960.96042424405,50,1
5.2992,243444.06061455904,20170721,mlg910,108960.96042424405,50,1
4.454400000000001,224440.92316166958,20170721,mlg910,108960.96042424405,50,1
3.3280000000000003,217183.18169564224,20170721,mlg910,108960.96042424405,50,1
4.5056,203543.47905438166,20170721,mlg910,108960.96042424405,50,1
13.6448,259649.7557551707,20170721,mlg910,108960.96042424405,50,1
4.0192000000000005,209330.6109174545,20170721,mlg910,105852.6269004492,50,1
6.9888,229360.2175700735,20170721,mlg910,105852.6269004492,50,1
4.2496,264801.9550779844,20170721,mlg910,105852.6269004492,50,1
4.6592,210637.26753656776,20170721,mlg910,105852.6269004492,50,1
4.5312,180071.16152152707,20170721,mlg910,105852.6269004492,50,1
5.9904,167511.31464199667,20170721,mlg910,105852.6269004492,50,1
7.936,203487.25322791628,20170721,mlg910,105852.6269004492,50,1
4.4032,217340.60147682292,20170721,mlg910,106826.17733260505,50,1
3.6096000000000004,275829.8639618958,20170721,mlg910,106826.17733260505,50,1
4.1728000000000005,244691.31601698665,20170721,mlg910,106826.17733260505,50,1
3.584,240181.7095859839,20170721,mlg910,106826.17733260505,50,1
5.4016,241026.84286987735,20170721,mlg910,106826.17733260505,50,1
4.6848,200421.13486584113,20170721,mlg910,106826.17733260505,50,1
11.008000000000001,261487.11448347228,20170721,mlg910,106826.17733260505,50,1
6.8352,237852.7360747984,20170721,mlg910,106826.17733260505,50,1
5.888,210306.06344418274,20170721,mlg910,106826.17733260505,50,1
4.0192000000000005,248919.49124473598,20170721,mlg910,106377.53673337064,50,1
6.1184,255604.8300323186,20170721,mlg910,106377.53673337064,50,1
6.016,194727.1670459128,20170721,mlg910,106377.53673337064,50,1
3.3280000000000003,233892.51400340098,20170721,mlg910,106377.53673337064,50,1
6.912,184961.95468322403,20170721,mlg910,106377.53673337064,50,1
11.5968,315211.2004367775,20170721,mlg910,106377.53673337064,50,1
3.968,224156.66894700303,20170721,mlg910,108345.12510021747,50,1
3.9168000000000003,264825.0744639202,20170721,mlg910,108345.12510021747,50,1
10.2912,286090.10309387406,20170721,mlg910,108345.12510021747,50,1
5.7856000000000005,216498.35378877167,20170721,mlg910,108345.12510021747,50,1
7.961600000000001,224403.30564990782,20170721,mlg910,108345.12510021747,50,1
5.5296,161236.9410969479,20170721,mlg910,108345.12510021747,50,1
4.2496,205905.59444776515,20170721,mlg910,108345.12510021747,50,1
4.5824,226506.23229129767,20170721,mlg910,107758.41072747229,50,1
3.5584000000000002,240224.56373193106,20170721,mlg910,107758.41072747229,50,1
7.7568,214589.47203201783,20170721,mlg910,107758.41072747229,50,1
5.8368,223081.94920320506,20170721,mlg910,107758.41072747229,50,1
6.8352,209091.71656908124,20170721,mlg910,107758.41072747229,50,1
5.324800000000001,241314.9867345661,20170721,mlg910,107758.41072747229,50,1
5.9648,230400.91990422126,20170721,mlg910,107677.4471721206,50,1
7.1168000000000005,245484.49667020375,20170721,mlg910,107677.4471721206,50,1
7.091200000000001,240514.3044355676,20170721,mlg910,107677.4471721206,50,1
4.7104,235946.70798601615,20170721,mlg910,107677.4471721206,50,1
5.6832,201768.86547742985,20170721,mlg910,107677.4471721206,50,1
4.9152000000000005,234013.69619725898,20170721,mlg910,107677.4471721206,50,1
7.7568,226651.62175093402,20170721,mlg910,107677.4471721206,50,1
3.1744000000000003,215633.06836797748,20170721,mlg910,107677.4471721206,50,1
8.5248,210222.97987606956,20170721,mlg910,108685.19752677024,50,1
9.344000000000001,243631.2214535813,20170721,mlg910,108685.19752677024,50,1
8.5504,200246.9473129323,20170721,mlg910,108685.19752677024,50,1
4.9152000000000005,252207.0854434967,20170721,mlg910,108685.19752677024,50,1
7.833600000000001,256413.4659998978,20170721,mlg910,108685.19752677024,50,1
6.8352,232272.33007941395,20170721,mlg910,108685.19752677024,50,1
5.9648,211173.54459723536,20170721,mlg910,108685.19752677024,50,1
5.1968000000000005,189560.409593221,20170721,mlg910,110512.84321981228,50,1
5.8624,269142.7558894817,20170721,mlg910,110512.84321981228,50,1
5.1456,251162.64706332746,20170721,mlg910,110512.84321981228,50,1
7.936,238042.0869419466,20170721,mlg910,110512.84321981228,50,1
4.1728000000000005,200438.06934376791,20170721,mlg910,110512.84321981228,50,1
6.2208000000000006,243430.2619469737,20170721,mlg910,110512.84321981228,50,1
5.9392000000000005,266456.5468548307,20170721,mlg910,110512.84321981228,50,1
6.0416,249034.52758614416,20170721,mlg910,108899.18367328767,50,1
4.6592,257011.98089670483,20170721,mlg910,108899.18367328767,50,1
5.5552,205393.89579815275,20170721,mlg910,108899.18367328767,50,1
5.7088,185373.13616605246,20170721,mlg910,108899.18367328767,50,1
3.584,244978.49234124206,20170721,mlg910,105305.11995033344,50,1
4.3776,206893.46395698897,20170721,mlg910,105305.11995033344,50,1
4.6080000000000005,261631.3791403627,20170721,mlg910,105305.11995033344,50,1
5.8368,264817.1564571837,20170721,mlg910,105305.11995033344,50,1
5.7856000000000005,239243.9677050188,20170721,mlg910,105305.11995033344,50,1
4.6080000000000005,302826.26792956924,20170721,mlg910,105305.11995033344,50,1
8.8832,228574.56495081287,20170721,mlg910,105305.11995033344,50,1
9.958400000000001,224598.5796907647,20170721,mlg910,105305.11995033344,50,1
4.9664,195789.8599319606,20170721,mlg910,105305.11995033344,50,1
4.6336,209774.68170255452,20170721,mlg910,109850.25847630919,50,1
4.3264000000000005,224604.50519824048,20170721,mlg910,109850.25847630919,50,1
6.5792,224942.7157896564,20170721,mlg910,109850.25847630919,50,1
4.4288,219524.4895167921,20170721,mlg910,109850.25847630919,50,1
5.478400000000001,222467.08582226516,20170721,mlg910,109869.9345706272,50,1
6.2208000000000006,224052.2400639013,20170721,mlg910,109869.9345706272,50,1
3.5328000000000004,120255.48147928863,20170721,mlg910,109869.9345706272,50,1
7.091200000000001,292935.67952747206,20170721,mlg910,109869.9345706272,50,1
13.875200000000001,250478.86499442585,20170721,mlg910,108606.51001476002,50,1
5.5808,244448.64129597583,20170721,mlg910,108606.51001476002,50,1
7.168,250832.87379071568,20170721,mlg910,108606.51001476002,50,1
4.7616000000000005,206901.68585552857,20170721,mlg910,108606.51001476002,50,1
7.654400000000001,233457.9837806207,20170721,mlg910,108606.51001476002,50,1
4.4032,255519.05101263474,20170721,mlg910,108606.51001476002,50,1
4.096,210746.39272782355,20170721,mlg910,108606.51001476002,50,1
3.6864000000000003,203219.39546644248,20170721,mlg910,108606.51001476002,50,1
5.324800000000001,268623.9342299067,20170721,mlg910,109244.29632279821,50,1
8.576,257520.77864977103,20170721,mlg910,109244.29632279821,50,1
4.5568,214018.81906496966,20170721,mlg910,109244.29632279821,50,1
4.9408,250541.10295988532,20170721,mlg910,109244.29632279821,50,1
7.3216,226423.6587998401,20170721,mlg910,108949.93570708613,50,1
6.2208000000000006,210012.87494790627,20170721,mlg910,108949.93570708613,50,1
6.3744000000000005,246880.42852015953,20170721,mlg910,108949.93570708613,50,1
4.48,267250.8007972438,20170721,mlg910,108949.93570708613,50,1
4.1984,195377.99927753885,20170721,mlg910,108949.93570708613,50,1
5.7088,244184.69659467333,20170721,mlg910,109430.9143385901,50,1
4.1984,201391.9248538077,20170721,mlg910,109430.9143385901,50,1
3.4816000000000003,201053.54117225003,20170721,mlg910,109430.9143385901,50,1
4.8128,254800.88107509568,20170721,mlg910,109430.9143385901,50,1
7.4496,221045.42185941638,20170721,mlg910,109430.9143385901,50,1
4.1984,233480.11483303213,20170721,mlg910,109430.9143385901,50,1
5.478400000000001,300109.67408615194,20170721,mlg910,109515.3851099517,50,1
5.043200000000001,237831.70081173177,20170721,mlg910,109515.3851099517,50,1
5.2736,249116.50046943699,20170721,mlg910,109515.3851099517,50,1
5.7344,300062.2468141122,20170721,mlg910,109515.3851099517,50,1
4.2752,276339.3174143744,20170721,mlg910,106984.88312712697,50,1
6.5792,237343.4558489954,20170721,mlg910,106984.88312712697,50,1
4.7104,236555.9619296089,20170721,mlg910,106984.88312712697,50,1
3.4048000000000003,178880.32855803304,20170721,mlg910,106984.88312712697,50,1
6.9632000000000005,278696.4792038064,20170721,mlg910,106984.88312712697,50,1
4.8128,235158.2269717652,20170721,mlg910,106984.88312712697,50,1
6.3744000000000005,201984.57972325973,20170721,mlg910,106984.88312712697,50,1
3.2256,233003.68519671887,20170721,mlg910,105542.14436761774,50,1
3.8144,259477.5034635669,20170721,mlg910,105542.14436761774,50,1
8.652800000000001,252553.75231821625,20170721,mlg910,105542.14436761774,50,1
12.006400000000001,256948.64176693972,20170721,mlg910,105542.14436761774,50,1
4.0192000000000005,229944.07982272335,20170721,mlg910,105542.14436761774,50,1
6.5536,276940.73418062535,20170721,mlg910,105542.14436761774,50,1
4.1472,230446.32330772755,20170721,mlg910,105542.14436761774,50,1
5.9648,254074.05100782547,20170721,mlg910,108866.03878209728,50,1
8.0896,258293.14863066893,20170721,mlg910,108866.03878209728,50,1
5.913600000000001,266545.9195387009,20170721,mlg910,108866.03878209728,50,1
6.912,256153.32748060508,20170721,mlg910,108866.03878209728,50,1
4.5312,260839.58684251376,20170721,mlg910,108866.03878209728,50,1
4.7616000000000005,188332.17046494834,20170721,mlg910,108866.03878209728,50,1
3.712,279742.8141522024,20170721,mlg910,107186.32379105166,50,1
7.654400000000001,245148.26763757816,20170721,mlg910,107186.32379105166,50,1
6.0928,261164.41445514397,20170721,mlg910,107186.32379105166,50,1
6.8864,228233.05962728863,20170721,mlg910,107186.32379105166,50,1
5.1456,203606.694940621,20170721,mlg910,107186.32379105166,50,1
4.48,243282.20411350756,20170721,mlg910,107186.32379105166,50,1
5.1968000000000005,197963.1598120984,20170721,mlg910,107186.32379105166,50,1
6.8864,243226.40274686783,20170721,mlg910,110386.72926831145,50,1
5.6064,271976.89926353015,20170721,mlg910,110386.72926831145,50,1
5.6832,281823.7401347918,20170721,mlg910,110386.72926831145,50,1
4.1216,229886.78067241565,20170721,mlg910,110386.72926831145,50,1
4.6080000000000005,229019.44818651417,20170721,mlg910,110386.72926831145,50,1
7.091200000000001,234293.4352082803,20170721,mlg910,110386.72926831145,50,1
4.1472,256813.57528776932,20170721,mlg910,107312.81615508719,50,1
7.680000000000001,246383.2588683468,20170721,mlg910,107312.81615508719,50,1
4.352,199278.16530909753,20170721,mlg910,107312.81615508719,50,1
4.7616000000000005,233698.05616657372,20170721,mlg910,105177.94342577836,50,1
6.630400000000001,233748.03763238745,20170721,mlg910,105177.94342577836,50,1
12.876800000000001,200276.97969548774,20170721,mlg910,105177.94342577836,50,1
4.6848,221639.62880797905,20170721,mlg910,105177.94342577836,50,1
9.984,169551.23297162284,20170721,mlg910,105177.94342577836,50,1
4.1728000000000005,192664.19320273967,20170721,mlg910,103627.93304012292,50,1
2.7648,102205.48032797567,20170721,mlg910,103627.93304012292,50,1
6.937600000000001,285625.0909142518,20170721,mlg910,103627.93304012292,50,1
4.9408,214518.18121314634,20170721,mlg910,103627.93304012292,50,1
5.043200000000001,188063.2899509312,20170721,mlg910,103627.93304012292,50,1
5.888,223282.33938024173,20170721,mlg910,103627.93304012292,50,1
