# Date: 20170928
# RBS Modification: sd0
# Shock Rate: None
# Purpose: Process intensity data from 20170928
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# sd0.
area,intensity,date,rbs,mean_bg,exposure_ms,replicate_number
6.6816,147665.26163237216,20170928,sd0,92156.17639455013,25,0
8.6784,143401.7719417527,20170928,sd0,92156.17639455013,25,0
6.4512,126046.32894152025,20170928,sd0,92156.17639455013,25,0
7.680000000000001,112613.3728506588,20170928,sd0,92156.17639455013,25,0
5.376,140617.83071408523,20170928,sd0,92156.17639455013,25,0
9.4208,134284.4306260512,20170928,sd0,89127.04180476005,25,0
8.4224,206250.31708840627,20170928,sd0,89127.04180476005,25,0
15.488000000000001,136943.47802278024,20170928,sd0,89127.04180476005,25,0
8.96,148585.52529928254,20170928,sd0,89127.04180476005,25,0
6.144,141153.56504822324,20170928,sd0,89127.04180476005,25,0
8.2432,194811.85083646447,20170928,sd0,90779.43420329761,25,0
5.5040000000000004,130197.34185105504,20170928,sd0,90779.43420329761,25,0
6.937600000000001,144559.62659050288,20170928,sd0,90779.43420329761,25,0
7.0144,157681.6169053083,20170928,sd0,90779.43420329761,25,0
4.9408,135737.1541035554,20170928,sd0,91800.41689105904,25,0
13.1584,164553.300480662,20170928,sd0,91800.41689105904,25,0
5.5808,187990.39465075854,20170928,sd0,91800.41689105904,25,0
4.1984,174240.80959166435,20170928,sd0,91496.90323207581,25,0
16.64,163144.48017231317,20170928,sd0,91496.90323207581,25,0
4.8384,161932.3652901186,20170928,sd0,91496.90323207581,25,0
4.6848,190667.56945323988,20170928,sd0,91496.90323207581,25,0
9.907200000000001,169775.75542145316,20170928,sd0,91496.90323207581,25,0
5.0688,102488.20630099584,20170928,sd0,91496.90323207581,25,0
15.872,190392.68520516445,20170928,sd0,91052.6379387836,25,0
10.8544,134479.21840541778,20170928,sd0,91052.6379387836,25,0
9.6256,128218.78113862163,20170928,sd0,91052.6379387836,25,0
7.244800000000001,182958.87395940238,20170928,sd0,91052.6379387836,25,0
10.700800000000001,161069.7439426915,20170928,sd0,91052.6379387836,25,0
1.792,81610.53043296203,20170928,sd0,91052.6379387836,25,0
9.0112,195516.0095372248,20170928,sd0,91052.6379387836,25,0
8.7296,148726.853422237,20170928,sd0,91052.6379387836,25,0
6.272,142191.86842529319,20170928,sd0,89579.89004243143,25,0
5.2224,119281.79054910068,20170928,sd0,89579.89004243143,25,0
11.699200000000001,171373.4050146757,20170928,sd0,89579.89004243143,25,0
7.7056000000000004,129627.28205454527,20170928,sd0,91632.91372742558,25,0
4.9152000000000005,233124.0918963608,20170928,sd0,91632.91372742558,25,0
8.038400000000001,199086.90879880165,20170928,sd0,90105.56450660867,25,0
6.348800000000001,152742.05087045295,20170928,sd0,90105.56450660867,25,0
10.393600000000001,109863.28483333155,20170928,sd0,90105.56450660867,25,0
15.104000000000001,155683.43538425016,20170928,sd0,90551.67072385595,25,0
3.3024,200389.72993611192,20170928,sd0,90551.67072385595,25,0
4.9408,100138.39244862579,20170928,sd0,90551.67072385595,25,0
19.686400000000003,149816.21858012152,20170928,sd0,90551.67072385595,25,0
9.6,152140.4876117192,20170928,sd0,90551.67072385595,25,0
6.067200000000001,166115.6349446785,20170928,sd0,90744.87196210165,25,0
6.4256,179785.51551369647,20170928,sd0,90744.87196210165,25,0
10.0096,129193.0069501893,20170928,sd0,90744.87196210165,25,0
5.6832,170202.16628873342,20170928,sd0,90744.87196210165,25,0
6.3744000000000005,111153.50450629533,20170928,sd0,90744.87196210165,25,0
7.680000000000001,116761.47059690164,20170928,sd0,90744.87196210165,25,0
3.6608,92313.98541572085,20170928,sd0,90744.87196210165,25,0
6.1696,115827.06879884342,20170928,sd0,91765.96930491984,25,0
15.2576,232849.8452680838,20170928,sd0,91765.96930491984,25,0
5.0944,124381.73894312132,20170928,sd0,91765.96930491984,25,0
6.1184,177530.00002090348,20170928,sd0,91765.96930491984,25,0
7.219200000000001,157576.12202865037,20170928,sd0,91765.96930491984,25,0
5.2736,108826.27809294053,20170928,sd0,91765.96930491984,25,0
5.7088,161675.74504065487,20170928,sd0,91765.96930491984,25,0
5.5808,129790.03843866281,20170928,sd0,91391.83590314272,25,0
10.393600000000001,152494.22119668438,20170928,sd0,91391.83590314272,25,0
12.748800000000001,173416.1674845486,20170928,sd0,91391.83590314272,25,0
7.1936,121808.27777780374,20170928,sd0,91391.83590314272,25,0
10.4704,155485.49211994425,20170928,sd0,91391.83590314272,25,0
6.912,146666.11493329503,20170928,sd0,89807.10310828107,25,0
12.288,141568.13670587592,20170928,sd0,89807.10310828107,25,0
12.8,189772.05308867543,20170928,sd0,89807.10310828107,25,0
13.8496,117262.53473288006,20170928,sd0,89807.10310828107,25,0
7.7312,107018.35226482889,20170928,sd0,89807.10310828107,25,0
5.324800000000001,119856.41271717167,20170928,sd0,89807.10310828107,25,0
14.208,205250.62443740596,20170928,sd0,89807.10310828107,25,0
7.2704,155685.72334656448,20170928,sd0,88392.75159853169,25,0
