# Date: 20170925
# RBS Modification: sd0
# Shock Rate: None
# Purpose: Process intensity data from 20170922
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# sd0.
area,intensity,date,rbs,mean_bg,exposure_ms
11.2896,163456.6714778505,20170925,sd0,108254.43950640054,25
14.464,199023.4184032286,20170925,sd0,108254.43950640054,25
14.0288,154406.98023410546,20170925,sd0,108254.43950640054,25
10.8032,182003.47449495646,20170925,sd0,108254.43950640054,25
8.832,162092.20175301906,20170925,sd0,108254.43950640054,25
23.1168,163836.6052301611,20170925,sd0,108254.43950640054,25
9.728,162351.56968802432,20170925,sd0,108254.43950640054,25
4.8128,224601.80575964123,20170925,sd0,118966.9080181128,25
6.6816,172170.54646251546,20170925,sd0,118966.9080181128,25
11.571200000000001,187047.91773330854,20170925,sd0,118966.9080181128,25
4.6336,201773.78426763712,20170925,sd0,118966.9080181128,25
16.076800000000002,184335.12709150388,20170925,sd0,118659.27304810999,25
7.219200000000001,185770.46920073414,20170925,sd0,118659.27304810999,25
12.416,221926.0118980895,20170925,sd0,118659.27304810999,25
8.192,181732.4409199647,20170925,sd0,118659.27304810999,25
9.651200000000001,179024.45725544577,20170925,sd0,118659.27304810999,25
11.9808,186629.95572922388,20170925,sd0,118659.27304810999,25
14.2848,219039.63153034766,20170925,sd0,118659.27304810999,25
6.8096000000000005,179568.5865320981,20170925,sd0,118659.27304810999,25
4.889600000000001,192433.9079834984,20170925,sd0,117404.91254263892,25
9.1904,182926.38439527288,20170925,sd0,117404.91254263892,25
5.3504000000000005,203774.31202725807,20170925,sd0,117404.91254263892,25
16.435200000000002,172142.06436272853,20170925,sd0,117404.91254263892,25
6.4768,179314.88984542983,20170925,sd0,117404.91254263892,25
6.5280000000000005,146402.59075775268,20170925,sd0,111364.91190246145,25
9.088000000000001,174883.63711282925,20170925,sd0,111364.91190246145,25
5.632000000000001,177344.68582983842,20170925,sd0,111364.91190246145,25
4.9408,188081.53915218113,20170925,sd0,111364.91190246145,25
7.065600000000001,161401.85000021133,20170925,sd0,111364.91190246145,25
12.313600000000001,165909.05130529724,20170925,sd0,110652.29915743506,25
7.424,174805.65454861682,20170925,sd0,110652.29915743506,25
7.7312,187192.374648266,20170925,sd0,110652.29915743506,25
13.5936,146068.07758401113,20170925,sd0,110652.29915743506,25
7.424,176456.51407796756,20170925,sd0,110652.29915743506,25
6.784000000000001,177598.02483794463,20170925,sd0,110652.29915743506,25
4.096,164527.6121819256,20170925,sd0,115223.30966708496,25
12.7232,191009.42692713437,20170925,sd0,115223.30966708496,25
11.7248,198605.95709053794,20170925,sd0,115223.30966708496,25
7.1168000000000005,170267.014699504,20170925,sd0,115223.30966708496,25
7.8592,154089.1813729708,20170925,sd0,115223.30966708496,25
