date,position,I1,I2,summed_int,sq_diff,cal_factor,cal_sd
20171204.0,0.0,138427.0,196756.0,335183.0,3402272241.0,6026.871889833743,458.4899782928445
20171204.0,0.0,180180.0,198679.0,378859.0,342213001.0,6026.871889833743,458.4899782928445
20171204.0,0.0,145184.0,186408.0,331592.0,1699418176.0,6026.871889833743,458.4899782928445
20171204.0,0.0,137315.0,108701.0,246016.0,818760996.0,6026.871889833743,458.4899782928445
20171204.0,0.0,147717.0,205860.0,353577.0,3380608449.0,6026.871889833743,458.4899782928445
20171204.0,0.0,79227.0,141271.0,220498.0,3849457936.0,6026.871889833743,458.4899782928445
20171204.0,0.0,152471.0,139218.0,291689.0,175642009.0,6026.871889833743,458.4899782928445
20171204.0,0.0,147117.0,126050.0,273167.0,443818489.0,6026.871889833743,458.4899782928445
20171204.0,0.0,208933.0,135420.0,344353.0,5404161169.0,6026.871889833743,458.4899782928445
20171204.0,0.0,173183.0,159903.0,333086.0,176358400.0,6026.871889833743,458.4899782928445
20171204.0,0.0,110352.0,118250.0,228602.0,62378404.0,6026.871889833743,458.4899782928445
20171204.0,0.0,89615.0,161354.0,250969.0,5146484121.0,6026.871889833743,458.4899782928445
20171204.0,0.0,179973.0,147394.0,327367.0,1061391241.0,6026.871889833743,458.4899782928445
20171204.0,0.0,112002.0,135375.0,247377.0,546297129.0,6026.871889833743,458.4899782928445
20171204.0,0.0,173099.0,133063.0,306162.0,1602881296.0,6026.871889833743,458.4899782928445
20171204.0,0.0,71056.0,120895.0,191951.0,2483925921.0,6026.871889833743,458.4899782928445
20171204.0,0.0,135238.0,124421.0,259659.0,117007489.0,6026.871889833743,458.4899782928445
20171204.0,0.0,195416.0,157436.0,352852.0,1442480400.0,6026.871889833743,458.4899782928445
20171204.0,0.0,277592.0,66167.0,343759.0,44700530625.0,6026.871889833743,458.4899782928445
20171204.0,0.0,68397.0,114637.0,183034.0,2138137600.0,6026.871889833743,458.4899782928445
20171204.0,0.0,128545.0,189426.0,317971.0,3706496161.0,6026.871889833743,458.4899782928445
20171204.0,1.0,146453.0,149332.0,295785.0,8288641.0,6026.871889833743,458.4899782928445
20171204.0,1.0,159087.0,157755.0,316842.0,1774224.0,6026.871889833743,458.4899782928445
20171204.0,1.0,148991.0,129335.0,278326.0,386358336.0,6026.871889833743,458.4899782928445
20171204.0,1.0,122555.0,109520.0,232075.0,169911225.0,6026.871889833743,458.4899782928445
20171204.0,1.0,120544.0,119987.0,240531.0,310249.0,6026.871889833743,458.4899782928445
20171204.0,1.0,94783.0,106285.0,201068.0,132296004.0,6026.871889833743,458.4899782928445
20171204.0,1.0,73360.0,86624.0,159984.0,175933696.0,6026.871889833743,458.4899782928445
20171204.0,1.0,249570.0,162025.0,411595.0,7664127025.0,6026.871889833743,458.4899782928445
20171204.0,1.0,88595.0,77163.0,165758.0,130690624.0,6026.871889833743,458.4899782928445
20171204.0,1.0,88507.0,112298.0,200805.0,566011681.0,6026.871889833743,458.4899782928445
20171204.0,1.0,129900.0,94515.0,224415.0,1252098225.0,6026.871889833743,458.4899782928445
20171204.0,1.0,136364.0,178057.0,314421.0,1738306249.0,6026.871889833743,458.4899782928445
20171204.0,1.0,103227.0,133930.0,237157.0,942674209.0,6026.871889833743,458.4899782928445
20171204.0,1.0,104820.0,138909.0,243729.0,1162059921.0,6026.871889833743,458.4899782928445
20171204.0,1.0,156120.0,198025.0,354145.0,1756029025.0,6026.871889833743,458.4899782928445
20171204.0,1.0,106051.0,133628.0,239679.0,760490929.0,6026.871889833743,458.4899782928445
20171204.0,1.0,138217.0,100192.0,238409.0,1445900625.0,6026.871889833743,458.4899782928445
20171204.0,2.0,175613.0,202431.0,378044.0,719205124.0,6026.871889833743,458.4899782928445
20171204.0,2.0,196230.0,193062.0,389292.0,10036224.0,6026.871889833743,458.4899782928445
20171204.0,2.0,138574.0,159827.0,298401.0,451690009.0,6026.871889833743,458.4899782928445
20171204.0,2.0,108226.0,100821.0,209047.0,54834025.0,6026.871889833743,458.4899782928445
20171204.0,2.0,129020.0,121272.0,250292.0,60031504.0,6026.871889833743,458.4899782928445
20171204.0,2.0,51122.0,85435.0,136557.0,1177381969.0,6026.871889833743,458.4899782928445
20171204.0,2.0,108273.0,98379.0,206652.0,97891236.0,6026.871889833743,458.4899782928445
20171204.0,2.0,124035.0,211777.0,335812.0,7698658564.0,6026.871889833743,458.4899782928445
20171204.0,2.0,265160.0,194571.0,459731.0,4982806921.0,6026.871889833743,458.4899782928445
20171204.0,2.0,126637.0,129628.0,256265.0,8946081.0,6026.871889833743,458.4899782928445
20171204.0,2.0,158674.0,190883.0,349557.0,1037419681.0,6026.871889833743,458.4899782928445
20171204.0,2.0,106695.0,142749.0,249444.0,1299890916.0,6026.871889833743,458.4899782928445
20171204.0,2.0,108494.0,135970.0,244464.0,754930576.0,6026.871889833743,458.4899782928445
20171204.0,2.0,157668.0,155003.0,312671.0,7102225.0,6026.871889833743,458.4899782928445
20171204.0,2.0,132453.0,88197.0,220650.0,1958593536.0,6026.871889833743,458.4899782928445
20171204.0,2.0,143647.0,135814.0,279461.0,61355889.0,6026.871889833743,458.4899782928445
20171204.0,2.0,106873.0,91513.0,198386.0,235929600.0,6026.871889833743,458.4899782928445
20171204.0,2.0,108835.0,138980.0,247815.0,908721025.0,6026.871889833743,458.4899782928445
20171204.0,2.0,135268.0,124938.0,260206.0,106708900.0,6026.871889833743,458.4899782928445
20171204.0,2.0,193073.0,168374.0,361447.0,610040601.0,6026.871889833743,458.4899782928445
20171204.0,2.0,113734.0,63783.0,177517.0,2495102401.0,6026.871889833743,458.4899782928445
20171204.0,2.0,160848.0,170007.0,330855.0,83887281.0,6026.871889833743,458.4899782928445
20171204.0,2.0,116131.0,83397.0,199528.0,1071514756.0,6026.871889833743,458.4899782928445
20171204.0,2.0,108981.0,141212.0,250193.0,1038837361.0,6026.871889833743,458.4899782928445
20171204.0,2.0,76957.0,91526.0,168483.0,212255761.0,6026.871889833743,458.4899782928445
20171204.0,2.0,121258.0,73104.0,194362.0,2318807716.0,6026.871889833743,458.4899782928445
20171204.0,2.0,71170.0,80028.0,151198.0,78464164.0,6026.871889833743,458.4899782928445
20171204.0,3.0,218175.0,177998.0,396173.0,1614191329.0,6026.871889833743,458.4899782928445
20171204.0,3.0,214381.0,168567.0,382948.0,2098922596.0,6026.871889833743,458.4899782928445
20171204.0,3.0,163089.0,150616.0,313705.0,155575729.0,6026.871889833743,458.4899782928445
20171204.0,3.0,118023.0,150552.0,268575.0,1058135841.0,6026.871889833743,458.4899782928445
20171204.0,3.0,71306.0,101204.0,172510.0,893890404.0,6026.871889833743,458.4899782928445
20171204.0,3.0,94583.0,95127.0,189710.0,295936.0,6026.871889833743,458.4899782928445
20171204.0,3.0,111639.0,132435.0,244074.0,432473616.0,6026.871889833743,458.4899782928445
20171204.0,3.0,141452.0,147890.0,289342.0,41447844.0,6026.871889833743,458.4899782928445
20171204.0,3.0,103798.0,103724.0,207522.0,5476.0,6026.871889833743,458.4899782928445
20171204.0,3.0,165762.0,103865.0,269627.0,3831238609.0,6026.871889833743,458.4899782928445
20171204.0,3.0,148369.0,138121.0,286490.0,105021504.0,6026.871889833743,458.4899782928445
20171204.0,3.0,122173.0,179425.0,301598.0,3277791504.0,6026.871889833743,458.4899782928445
20171204.0,3.0,155563.0,167243.0,322806.0,136422400.0,6026.871889833743,458.4899782928445
20171204.0,3.0,177683.0,123524.0,301207.0,2933197281.0,6026.871889833743,458.4899782928445
20171204.0,3.0,99496.0,183285.0,282781.0,7020596521.0,6026.871889833743,458.4899782928445
20171204.0,3.0,97404.0,126644.0,224048.0,854977600.0,6026.871889833743,458.4899782928445
20171204.0,3.0,124421.0,175152.0,299573.0,2573634361.0,6026.871889833743,458.4899782928445
20171204.0,3.0,148645.0,109869.0,258514.0,1503578176.0,6026.871889833743,458.4899782928445
20171204.0,3.0,141359.0,105370.0,246729.0,1295208121.0,6026.871889833743,458.4899782928445
20171204.0,3.0,123724.0,123634.0,247358.0,8100.0,6026.871889833743,458.4899782928445
20171204.0,3.0,92819.0,96268.0,189087.0,11895601.0,6026.871889833743,458.4899782928445
20171204.0,3.0,106229.0,103707.0,209936.0,6360484.0,6026.871889833743,458.4899782928445
