# Date: 20170719
# RBS Modification: sd0
# Shock Rate: None
# Purpose: Process intensity data from 20170719
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# sd0. 
area,intensity,date,rbs,mean_bg,exposure_ms,replicate_number
4.4032,119788.05131380731,20170719,sd0,56543.560282946164,25,0
8.192,108614.05097578205,20170719,sd0,56595.69894082135,25,0
5.8112,109822.69787851263,20170719,sd0,56595.69894082135,25,0
6.2464,129144.61901723045,20170719,sd0,56595.69894082135,25,0
6.1696,116039.72532303275,20170719,sd0,56595.69894082135,25,0
12.416,114174.05000087095,20170719,sd0,56167.18708203156,25,0
6.3232,104997.15227313856,20170719,sd0,56167.18708203156,25,0
7.8592,122885.5897699736,20170719,sd0,56167.18708203156,25,0
6.067200000000001,120295.82323521667,20170719,sd0,56167.18708203156,25,0
6.4,151051.97397461778,20170719,sd0,56167.18708203156,25,0
8.2688,115546.81361705728,20170719,sd0,56167.18708203156,25,0
6.016,105276.12957671352,20170719,sd0,56167.18708203156,25,0
13.7216,133745.04171754594,20170719,sd0,56439.32785800343,25,0
10.9312,126838.55253638206,20170719,sd0,56439.32785800343,25,0
4.6080000000000005,133347.20244803868,20170719,sd0,56439.32785800343,25,0
6.1184,136040.0158779673,20170719,sd0,56439.32785800343,25,0
4.8128,149026.1666496583,20170719,sd0,56439.32785800343,25,0
11.827200000000001,176791.92751447894,20170719,sd0,56700.580015091204,25,0
5.248,131455.13922363945,20170719,sd0,56700.580015091204,25,0
15.2576,133009.9332475514,20170719,sd0,56700.580015091204,25,0
8.2944,102432.497055766,20170719,sd0,56700.580015091204,25,0
13.7728,160374.69610500408,20170719,sd0,56700.580015091204,25,0
6.1696,135211.20538102224,20170719,sd0,56700.580015091204,25,0
4.7616000000000005,172072.42488459038,20170719,sd0,57534.213404169175,25,0
5.5808,146477.45579767373,20170719,sd0,57534.213404169175,25,0
8.5504,125639.16019931834,20170719,sd0,57534.213404169175,25,0
4.736000000000001,137309.8317158688,20170719,sd0,57534.213404169175,25,0
5.7856000000000005,102476.44073448933,20170719,sd0,57534.213404169175,25,0
10.7264,126526.54045704471,20170719,sd0,57544.777863091556,25,0
6.8352,153842.84529809398,20170719,sd0,57544.777863091556,25,0
12.2368,121608.69143313718,20170719,sd0,57544.777863091556,25,0
12.3392,110362.69668289585,20170719,sd0,57544.777863091556,25,0
4.1216,120106.71539175112,20170719,sd0,58013.87065051216,25,0
5.5296,134907.44695446338,20170719,sd0,58013.87065051216,25,0
7.7568,107921.0787501138,20170719,sd0,57336.14413634414,25,0
6.3744000000000005,137363.53810665145,20170719,sd0,57336.14413634414,25,0
8.1152,105884.72449384672,20170719,sd0,57336.14413634414,25,0
7.7824,128203.53561547397,20170719,sd0,55292.07374608552,25,0
7.372800000000001,114713.44121207994,20170719,sd0,55292.07374608552,25,0
5.6832,98578.90551279407,20170719,sd0,55292.07374608552,25,0
5.0944,141307.05893772782,20170719,sd0,55292.07374608552,25,0
7.654400000000001,102336.66401176737,20170719,sd0,55292.07374608552,25,0
5.4528,123941.53580716849,20170719,sd0,55292.07374608552,25,0
19.2512,119106.88993239217,20170719,sd0,55956.89999061946,25,0
7.3472,100526.9934963305,20170719,sd0,55956.89999061946,25,0
7.680000000000001,106656.2449437091,20170719,sd0,55956.89999061946,25,0
5.888,143976.87581188828,20170719,sd0,55956.89999061946,25,0
5.376,103095.17416284043,20170719,sd0,55956.89999061946,25,0
8.1408,106169.12710672524,20170719,sd0,55956.89999061946,25,0
6.630400000000001,104747.41734934198,20170719,sd0,55956.89999061946,25,0
9.0624,115807.43572260923,20170719,sd0,57974.899315788156,25,0
5.043200000000001,122665.81144158315,20170719,sd0,57974.899315788156,25,0
5.8112,106465.15720871494,20170719,sd0,57974.899315788156,25,0
13.1072,102566.83383743328,20170719,sd0,57974.899315788156,25,0
4.6592,129774.18892937379,20170719,sd0,57277.667097838654,25,0
5.8112,136486.44412044456,20170719,sd0,57277.667097838654,25,0
5.3504000000000005,110648.29963261196,20170719,sd0,57277.667097838654,25,0
6.784000000000001,107985.89386247608,20170719,sd0,57277.667097838654,25,0
18.6112,119768.76904130653,20170719,sd0,56261.27857000146,25,0
4.6848,139769.48553044852,20170719,sd0,56261.27857000146,25,0
10.342400000000001,113580.0572510622,20170719,sd0,56261.27857000146,25,0
5.2992,116233.92163642135,20170719,sd0,56261.27857000146,25,0
7.219200000000001,119955.40085986743,20170719,sd0,56261.27857000146,25,0
5.6576,131865.1304875845,20170719,sd0,58610.599073804566,25,0
11.5456,121553.76788783708,20170719,sd0,58610.599073804566,25,0
6.8096000000000005,121104.03154797014,20170719,sd0,58610.599073804566,25,0
5.1968000000000005,100994.23450588793,20170719,sd0,58610.599073804566,25,0
7.526400000000001,136323.14585232985,20170719,sd0,57468.961395501305,25,0
7.372800000000001,121101.02479466998,20170719,sd0,57468.961395501305,25,0
7.680000000000001,109527.12766262496,20170719,sd0,57468.961395501305,25,0
10.8032,122770.07858014895,20170719,sd0,57468.961395501305,25,0
7.833600000000001,125434.86984674598,20170719,sd0,57950.12016809539,25,0
8.448,102423.19226696601,20170719,sd0,57950.12016809539,25,0
4.7104,144268.22759821234,20170719,sd0,57950.12016809539,25,0
8.8576,112252.7085819466,20170719,sd0,57950.12016809539,25,0
6.1184,107089.79941122215,20170719,sd0,57950.12016809539,25,0
10.1632,120327.4864103593,20170719,sd0,56511.84078868893,25,0
6.7072,105284.54659332364,20170719,sd0,56511.84078868893,25,0
14.5152,130808.82810844046,20170719,sd0,56511.84078868893,25,0
6.4768,130809.21764909268,20170719,sd0,56511.84078868893,25,0
6.1696,131040.100826822,20170719,sd0,56511.84078868893,25,0
4.9152000000000005,97103.54895897537,20170719,sd0,56511.84078868893,25,0
5.0944,148275.5046354177,20170719,sd0,56511.84078868893,25,0
10.9824,135461.06947593644,20170719,sd0,58468.53286012831,25,0
7.1424,118054.26643364302,20170719,sd0,58468.53286012831,25,0
3.6864000000000003,144655.92613735318,20170719,sd0,58468.53286012831,25,0
9.2416,131880.88026854992,20170719,sd0,58468.53286012831,25,0
