date,position,I1,I2,summed_int,sq_diff,cal_factor,cal_sd
20180104.0,0.0,42621.63090423241,14471.554531893164,57093.18543612557,792426799.7685322,8164.684446074732,436.0892504611528
20180104.0,0.0,27625.098262926193,60370.09046957954,87995.18873250573,1072234514.6137885,8164.684446074732,436.0892504611528
20180104.0,0.0,51246.59020486591,76856.83411540822,128103.42432027412,655884593.1574692,8164.684446074732,436.0892504611528
20180104.0,0.0,41536.221001155856,42225.479909497546,83761.7009106534,475077.8427283778,8164.684446074732,436.0892504611528
20180104.0,0.0,16460.09362057694,10478.322504079293,26938.416124656233,35781585.6901655,8164.684446074732,436.0892504611528
20180104.0,0.0,20953.945128736308,69774.02463642761,90727.96976516391,2383400163.1373005,8164.684446074732,436.0892504611528
20180104.0,0.0,33015.15165701889,35589.26722771395,68604.41888473285,6626070.971294751,8164.684446074732,436.0892504611528
20180104.0,0.0,57669.79113355889,25317.930701450303,82987.72183500919,1046642873.418633,8164.684446074732,436.0892504611528
20180104.0,0.0,14937.366406777252,7949.304447385368,22886.67085416262,48833009.94829993,8164.684446074732,436.0892504611528
20180104.0,0.0,7646.433122637687,21915.51025799703,29561.943380634715,203606562.2948348,8164.684446074732,436.0892504611528
20180104.0,0.0,5724.979740606299,4448.855911483474,10173.835652089772,1628492.0272551002,8164.684446074732,436.0892504611528
20180104.0,0.0,46044.935090624946,27667.52848847992,73712.46357910486,337729073.42056364,8164.684446074732,436.0892504611528
20180104.0,0.0,27304.641045531713,50446.75038202813,77751.39142755984,535557224.5423545,8164.684446074732,436.0892504611528
20180104.0,0.0,9806.561457615442,1793.1633682128167,11599.72482582826,64214548.93924165,8164.684446074732,436.0892504611528
20180104.0,0.0,21006.976978825365,10658.008205897322,31664.98518472269,107101154.66303977,8164.684446074732,436.0892504611528
20180104.0,0.0,32049.50857369069,27306.875777571866,59356.38435126256,22492565.83882187,8164.684446074732,436.0892504611528
20180104.0,0.0,42596.51451847397,2563.1967478507922,45159.71126632476,1602666531.7236931,8164.684446074732,436.0892504611528
20180104.0,0.0,36490.88909543507,32537.857037311096,69028.74613274616,15626462.452555876,8164.684446074732,436.0892504611528
20180104.0,0.0,59233.30561379457,56299.03514178287,115532.34075557743,8609943.202919742,8164.684446074732,436.0892504611528
20180104.0,0.0,20864.82584605029,17525.518435071874,38390.34428112216,11150973.985015381,8164.684446074732,436.0892504611528
20180104.0,0.0,12739.805052305235,63706.22892044091,76446.03397274614,2597576361.90647,8164.684446074732,436.0892504611528
20180104.0,0.0,12454.515135515301,27181.664629055398,39636.1797645707,216888932.20507833,8164.684446074732,436.0892504611528
20180104.0,0.0,34467.648600747365,21180.28230591982,55647.930906667185,176554103.0529191,8164.684446074732,436.0892504611528
20180104.0,0.0,25395.937165818494,25651.919453190258,51047.85661900875,65526.931448080344,8164.684446074732,436.0892504611528
20180104.0,0.0,22510.35884417439,16150.973784579264,38661.332628753655,40441778.33620168,8164.684446074732,436.0892504611528
20180104.0,0.0,34296.62925943624,30758.529099844247,65055.15835928048,12518152.739304876,8164.684446074732,436.0892504611528
20180104.0,0.0,12669.901207026664,28743.84451188814,41413.745718914804,258371653.36790106,8164.684446074732,436.0892504611528
20180104.0,0.0,67039.52871667873,30520.989536632802,97560.51825331153,1333603703.84455,8164.684446074732,436.0892504611528
20180104.0,0.0,34308.22163769672,45305.61889907725,79613.84053677396,120942746.52462,8164.684446074732,436.0892504611528
20180104.0,0.0,48786.99511134259,40088.603018238486,88875.59812958108,75662025.00537604,8164.684446074732,436.0892504611528
20180104.0,0.0,27104.04358514409,56497.71685874237,83601.76044388647,863988028.5150461,8164.684446074732,436.0892504611528
20180104.0,0.0,23345.403139968035,50340.367718394205,73685.77085836224,728728112.5904837,8164.684446074732,436.0892504611528
20180104.0,0.0,35432.27278268901,48502.12379461429,83934.3965773033,170821005.47392413,8164.684446074732,436.0892504611528
20180104.0,0.0,24639.960409269137,36073.58015696321,60713.54056623235,130727660.53485987,8164.684446074732,436.0892504611528
20180104.0,0.0,42116.694233898,85870.11625866406,127986.81049256206,1914361938.8772833,8164.684446074732,436.0892504611528
20180104.0,0.0,17072.615201607194,45101.80211276327,62174.41731437046,785635318.900523,8164.684446074732,436.0892504611528
20180104.0,0.0,54145.45357552944,30502.9754056924,84648.42898122183,558966774.0112212,8164.684446074732,436.0892504611528
20180104.0,0.0,6927.88435358332,15004.43324557953,21932.317599162852,65230642.00480521,8164.684446074732,436.0892504611528
20180104.0,0.0,17505.05071056136,20326.62911951248,37831.679830073845,7961304.717859123,8164.684446074732,436.0892504611528
20180104.0,0.0,22347.37345256335,3010.3995632901174,25357.77301585347,373918559.1944349,8164.684446074732,436.0892504611528
20180104.0,0.0,6117.601231292611,11266.51982978483,17384.12106107744,26511362.733899064,8164.684446074732,436.0892504611528
20180104.0,0.0,20679.16751632677,9864.620724180957,30543.788240507725,116954422.31951125,8164.684446074732,436.0892504611528
20180104.0,0.0,23846.346108495047,52438.19531598772,76284.54142448277,817493841.1039996,8164.684446074732,436.0892504611528
20180104.0,0.0,16761.66855273206,17272.715270461696,34034.383823193755,261168.74770223605,8164.684446074732,436.0892504611528
20180104.0,0.0,28559.216723619444,22534.49209352195,51093.70881714139,36297306.8685034,8164.684446074732,436.0892504611528
20180104.0,0.0,17836.07672973116,22056.400331408182,39892.47706113935,17811131.3028721,8164.684446074732,436.0892504611528
20180104.0,0.0,16747.861127725755,13943.946370287686,30691.80749801344,7861937.966978988,8164.684446074732,436.0892504611528
20180104.0,0.0,24891.139651219793,38189.73019111952,63080.86984233931,176852510.34791043,8164.684446074732,436.0892504611528
20180104.0,0.0,27061.831273202868,20002.318012969023,47064.14928617189,49836727.471417494,8164.684446074732,436.0892504611528
20180104.0,0.0,29919.946444732883,61823.32248646361,91743.2689311965,1017825402.860078,8164.684446074732,436.0892504611528
20180104.0,0.0,29117.841008830303,33362.64525420015,62480.486263030456,18018363.081509877,8164.684446074732,436.0892504611528
20180104.0,0.0,19260.411766307097,30792.682926029407,50053.094692336505,132993278.10136294,8164.684446074732,436.0892504611528
20180104.0,0.0,24879.720265198404,14689.915599314403,39569.635864512806,103832119.12887137,8164.684446074732,436.0892504611528
20180104.0,0.0,25315.239330185595,29541.806278443313,54857.045608628905,17863868.168104555,8164.684446074732,436.0892504611528
20180104.0,0.0,59755.65445154985,58390.968968734356,118146.62342028422,1862366.4670073672,8164.684446074732,436.0892504611528
20180104.0,0.0,22201.5925794691,18332.55564755403,40534.14822702313,14969446.780522782,8164.684446074732,436.0892504611528
20180104.0,0.0,28566.865359903393,10998.381164538001,39565.24652444139,308651636.9228036,8164.684446074732,436.0892504611528
20180104.0,0.0,22140.74460515358,23427.26957531357,45568.01418046715,1655146.498845162,8164.684446074732,436.0892504611528
20180104.0,0.0,21065.534668942244,58041.62998693236,79107.1646558746,1367231624.9650908,8164.684446074732,436.0892504611528
