# Date: 20170426
# RBS Modification: 10sd1
# Shock Rate: 0.005Hz
# Purpose: Process shock data from 20170426
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# 10sd1. These cells were hypo-osmotically shocked by flowing LB broth
# lacking sodium chloride at a rate of 0.005Hz monitored by the presence of
# and osmo-sensitive dye. Cells were manually marked for survivorship.
# Survivors were defined as those cells which were able to undergo two division
# events after the shock had taken place. Note that this data set is suspect
# as the rescaled intensity is higher than the WT strain.
survival,intensity,area,flow_rate,date,rbs,mean_bg,exposure_ms
True,198182.32791917797,13.056000000000001,0.005,20170426,10sd1,102747.99498206297,25
True,198182.32791917797,13.056000000000001,0.005,20170426,10sd1,102747.99498206297,25
True,217973.9485486008,10.649600000000001,0.005,20170426,10sd1,102747.99498206297,25
True,217973.9485486008,10.649600000000001,0.005,20170426,10sd1,102747.99498206297,25
True,217973.9485486008,10.649600000000001,0.005,20170426,10sd1,102747.99498206297,25
True,233103.4199345528,7.168,0.005,20170426,10sd1,102747.99498206297,25
True,229706.3890576724,6.937600000000001,0.005,20170426,10sd1,102747.99498206297,25
True,237203.36660331217,17.1008,0.005,20170426,10sd1,102747.99498206297,25
True,237203.36660331217,17.1008,0.005,20170426,10sd1,102747.99498206297,25
True,237203.36660331217,17.1008,0.005,20170426,10sd1,102747.99498206297,25
True,252877.00899168165,7.424,0.005,20170426,10sd1,102747.99498206297,25
True,252877.00899168165,7.424,0.005,20170426,10sd1,102747.99498206297,25
True,248663.30447394913,14.9504,0.005,20170426,10sd1,102747.99498206297,25
True,248663.30447394913,14.9504,0.005,20170426,10sd1,102747.99498206297,25
True,248663.30447394913,14.9504,0.005,20170426,10sd1,102747.99498206297,25
True,248663.30447394913,14.9504,0.005,20170426,10sd1,102747.99498206297,25
True,228100.54026106963,9.6256,0.005,20170426,10sd1,102747.99498206297,25
True,181909.8372971805,5.376,0.005,20170426,10sd1,102747.99498206297,25
True,198109.23336975157,7.833600000000001,0.005,20170426,10sd1,102747.99498206297,25
True,204419.34334515934,4.992,0.005,20170426,10sd1,102747.99498206297,25
True,220365.47071813533,5.12,0.005,20170426,10sd1,102747.99498206297,25
True,207494.07955715383,7.5520000000000005,0.005,20170426,10sd1,102747.99498206297,25
True,207494.07955715383,7.5520000000000005,0.005,20170426,10sd1,102747.99498206297,25
True,229991.83110696697,4.7104,0.005,20170426,10sd1,102747.99498206297,25
True,237071.83972759402,4.8384,0.005,20170426,10sd1,102747.99498206297,25
True,208238.7334654096,7.526400000000001,0.005,20170426,10sd1,102747.99498206297,25
True,208238.7334654096,7.526400000000001,0.005,20170426,10sd1,102747.99498206297,25
True,205654.83731310745,9.1392,0.005,20170426,10sd1,102747.99498206297,25
True,205654.83731310745,9.1392,0.005,20170426,10sd1,102747.99498206297,25
False,204740.26469609028,5.1456,0.005,20170426,10sd1,109526.3209738162,25
True,243104.98344145066,5.4272,0.005,20170426,10sd1,106563.2237380066,25
True,205909.09769652356,9.779200000000001,0.005,20170426,10sd1,105153.47807625937,25
True,227044.43721727745,5.8624,0.005,20170426,10sd1,105153.47807625937,25
True,224088.09561083422,9.1392,0.005,20170426,10sd1,105153.47807625937,25
True,200045.83779664082,8.064,0.005,20170426,10sd1,105153.47807625937,25
False,237893.07776779696,4.454400000000001,0.005,20170426,10sd1,106750.90456601292,25
False,213529.66526582852,7.0144,0.005,20170426,10sd1,106750.90456601292,25
False,250922.6322417154,10.24,0.005,20170426,10sd1,106750.90456601292,25
True,179363.62538556935,10.521600000000001,0.005,20170426,10sd1,106750.90456601292,25
True,179363.62538556935,10.521600000000001,0.005,20170426,10sd1,106750.90456601292,25
True,246690.11718513255,6.0416,0.005,20170426,10sd1,106750.90456601292,25
True,250266.56245165007,6.7328,0.005,20170426,10sd1,106750.90456601292,25
True,228453.978260221,5.888,0.005,20170426,10sd1,106750.90456601292,25
True,250922.6322417154,10.24,0.005,20170426,10sd1,106750.90456601292,25
True,210000.65101762133,10.342400000000001,0.005,20170426,10sd1,106750.90456601292,25
True,210000.65101762133,10.342400000000001,0.005,20170426,10sd1,106750.90456601292,25
True,193858.82458265932,10.0608,0.005,20170426,10sd1,106750.90456601292,25
True,193858.82458265932,10.0608,0.005,20170426,10sd1,106750.90456601292,25
True,231956.89952189426,6.1696,0.005,20170426,10sd1,106750.90456601292,25
True,231956.89952189426,6.1696,0.005,20170426,10sd1,106750.90456601292,25
True,202392.9060882593,14.5152,0.005,20170426,10sd1,106750.90456601292,25
True,202392.9060882593,14.5152,0.005,20170426,10sd1,106750.90456601292,25
True,206844.2678008628,7.680000000000001,0.005,20170426,10sd1,110688.20120806039,25
True,277022.2350389542,8.3968,0.005,20170426,10sd1,110688.20120806039,25
True,277022.2350389542,8.3968,0.005,20170426,10sd1,110688.20120806039,25
True,231413.6726969774,5.4272,0.005,20170426,10sd1,110688.20120806039,25
True,231413.6726969774,5.4272,0.005,20170426,10sd1,110688.20120806039,25
False,260824.68338711173,22.7584,0.005,20170426,10sd1,104319.88381232356,25
False,193879.84798086353,11.776,0.005,20170426,10sd1,104319.88381232356,25
False,247574.91016268526,4.8128,0.005,20170426,10sd1,103796.74946575283,25
True,245250.84144557457,7.833600000000001,0.005,20170426,10sd1,103796.74946575283,25
