# Date: 20170721
# RBS Modification: sd1
# Shock Rate: None
# Purpose: Process intensity data from 20170721
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# sd1. 
area,intensity,date,rbs,mean_bg,exposure_ms
10.624,105643.7925145199,20170721,sd1,57992.28064647423,25
23.782400000000003,115634.85349692873,20170721,sd1,57992.28064647423,25
7.654400000000001,99927.30309998526,20170721,sd1,58434.20768695686,25
7.500800000000001,87471.57843198338,20170721,sd1,58434.20768695686,25
9.1648,89838.54656825459,20170721,sd1,58434.20768695686,25
10.0352,107749.44579329468,20170721,sd1,58434.20768695686,25
10.342400000000001,91574.33653698437,20170721,sd1,59464.86020816211,25
11.9296,114275.08239008422,20170721,sd1,59464.86020816211,25
7.808000000000001,105600.35931189828,20170721,sd1,59464.86020816211,25
6.3744000000000005,83114.54446571508,20170721,sd1,59464.86020816211,25
6.4768,88826.22723430797,20170721,sd1,59464.86020816211,25
8.780800000000001,116505.81126476498,20170721,sd1,59410.583716049936,25
7.526400000000001,117046.96668631706,20170721,sd1,59410.583716049936,25
7.5520000000000005,120036.01159910974,20170721,sd1,59410.583716049936,25
7.500800000000001,106770.94703828996,20170721,sd1,59410.583716049936,25
7.526400000000001,105778.75809806,20170721,sd1,59410.583716049936,25
7.065600000000001,89068.59289055403,20170721,sd1,59410.583716049936,25
11.4176,124409.37867093383,20170721,sd1,59410.583716049936,25
9.728,94338.95481059341,20170721,sd1,59410.583716049936,25
6.8352,90422.43574990518,20170721,sd1,59410.583716049936,25
7.091200000000001,94716.71075709522,20170721,sd1,59410.583716049936,25
8.8064,90926.53605051526,20170721,sd1,57565.99527014258,25
6.8096000000000005,99969.76036708508,20170721,sd1,57565.99527014258,25
8.4224,94645.2036001987,20170721,sd1,57565.99527014258,25
8.5248,98257.22673994464,20170721,sd1,57565.99527014258,25
12.4672,96373.52019350647,20170721,sd1,57713.801749571256,25
6.8864,87566.0954943177,20170721,sd1,57713.801749571256,25
10.1376,88942.70711024277,20170721,sd1,57713.801749571256,25
7.1168000000000005,84797.67596510235,20170721,sd1,57713.801749571256,25
7.4496,89487.28734909499,20170721,sd1,57713.801749571256,25
16.896,108287.29400544504,20170721,sd1,57713.801749571256,25
6.4512,82441.80529845918,20170721,sd1,57713.801749571256,25
9.907200000000001,89050.59448760128,20170721,sd1,57713.801749571256,25
28.8,99930.08272678632,20170721,sd1,57713.801749571256,25
6.144,100566.34883508482,20170721,sd1,57713.801749571256,25
15.744000000000002,103980.04267088746,20170721,sd1,58320.53090739521,25
8.3712,94825.5404528686,20170721,sd1,58320.53090739521,25
7.7312,90985.11400360984,20170721,sd1,58320.53090739521,25
6.016,101454.91750410126,20170721,sd1,58320.53090739521,25
5.6576,86890.02865373646,20170721,sd1,58320.53090739521,25
9.472000000000001,112858.72123644552,20170721,sd1,58320.53090739521,25
9.728,88076.6947022696,20170721,sd1,57617.449236884095,25
8.2688,97111.32650286549,20170721,sd1,57701.896124106,25
11.6224,93833.58827523106,20170721,sd1,57701.896124106,25
9.088000000000001,86719.75540498935,20170721,sd1,57701.896124106,25
11.520000000000001,88079.48944067433,20170721,sd1,58106.15320136573,25
11.0336,107339.40200941318,20170721,sd1,58106.15320136573,25
8.345600000000001,98293.02616398681,20170721,sd1,58106.15320136573,25
5.760000000000001,92823.93204382715,20170721,sd1,57442.43054220762,25
6.5536,80539.14246257732,20170721,sd1,57442.43054220762,25
7.296,89098.4269434263,20170721,sd1,57442.43054220762,25
7.296,86799.83286187636,20170721,sd1,57442.43054220762,25
7.3472,84077.74454345652,20170721,sd1,57442.43054220762,25
9.1392,91252.27359560582,20170721,sd1,57442.43054220762,25
3.5584000000000002,96551.75025786909,20170721,sd1,56573.13559132263,25
1.8688,110696.4459136891,20170721,sd1,56573.13559132263,25
2.9696000000000002,102903.62593691022,20170721,sd1,56573.13559132263,25
3.8912,91384.60327798408,20170721,sd1,56573.13559132263,25
2.6624000000000003,109405.7231043387,20170721,sd1,56573.13559132263,25
3.0208,88650.27578187294,20170721,sd1,56573.13559132263,25
3.8144,104465.50416466987,20170721,sd1,56573.13559132263,25
5.324800000000001,98266.73992770657,20170721,sd1,56573.13559132263,25
4.889600000000001,101693.85713928466,20170721,sd1,56573.13559132263,25
7.936,115796.27223760878,20170721,sd1,58566.685468096766,25
30.361600000000003,104440.03548161511,20170721,sd1,58566.685468096766,25
5.8368,93998.0526391303,20170721,sd1,58566.685468096766,25
7.3216,104695.72142511356,20170721,sd1,58566.685468096766,25
5.0944,107553.81622819479,20170721,sd1,59582.841611711665,25
10.9824,96158.8107178745,20170721,sd1,59582.841611711665,25
7.9104,110797.51809079523,20170721,sd1,59582.841611711665,25
8.1152,98236.54311435219,20170721,sd1,59582.841611711665,25
7.3984000000000005,94202.45220138224,20170721,sd1,59582.841611711665,25
7.1936,113122.16938422824,20170721,sd1,59582.841611711665,25
6.3232,84987.11595956222,20170721,sd1,59582.841611711665,25
6.9632000000000005,95896.38928227399,20170721,sd1,59582.841611711665,25
14.8224,113097.30581831484,20170721,sd1,59582.841611711665,25
8.2944,88288.92507707182,20170721,sd1,57974.69066169834,25
7.3216,95377.58127450898,20170721,sd1,57974.69066169834,25
10.8032,93393.33463205534,20170721,sd1,57974.69066169834,25
6.7328,103293.32703715788,20170721,sd1,57974.69066169834,25
7.654400000000001,107024.3829193724,20170721,sd1,57466.05148564209,25
8.601600000000001,106783.27133048984,20170721,sd1,57466.05148564209,25
7.7056000000000004,102983.21165902351,20170721,sd1,57466.05148564209,25
11.2384,107842.22805935316,20170721,sd1,57466.05148564209,25
7.296,93015.84611935704,20170721,sd1,57466.05148564209,25
7.04,111660.1009016353,20170721,sd1,57466.05148564209,25
9.4208,85558.51234982727,20170721,sd1,57466.05148564209,25
5.8624,104283.9167319574,20170721,sd1,58888.799384112666,25
6.4512,89752.59649440927,20170721,sd1,58888.799384112666,25
7.7056000000000004,87746.8784432601,20170721,sd1,58888.799384112666,25
7.500800000000001,86633.60370363966,20170721,sd1,58888.799384112666,25
7.5520000000000005,85242.63139072868,20170721,sd1,58888.799384112666,25
9.1392,99266.55207457177,20170721,sd1,58888.799384112666,25
8.1152,84760.68600474592,20170721,sd1,58301.18680282338,25
7.9872000000000005,95061.92182485937,20170721,sd1,58301.18680282338,25
6.8864,94895.73832212154,20170721,sd1,58301.18680282338,25
7.1168000000000005,90484.74260242765,20170721,sd1,58301.18680282338,25
8.652800000000001,96801.27330637233,20170721,sd1,58301.18680282338,25
5.376,91399.89198781882,20170721,sd1,58301.18680282338,25
13.3632,101117.45022816827,20170721,sd1,58301.18680282338,25
29.619200000000003,118183.82615903136,20170721,sd1,57651.02644961426,25
7.961600000000001,100514.70520547203,20170721,sd1,57651.02644961426,25
22.5792,101102.0412581413,20170721,sd1,57651.02644961426,25
17.1264,107499.86347238417,20170721,sd1,57682.39471530369,25
8.2688,93692.866362099,20170721,sd1,57682.39471530369,25
8.064,92844.51141383662,20170721,sd1,57682.39471530369,25
6.2464,94338.6829039228,20170721,sd1,57682.39471530369,25
6.4,88554.67271426371,20170721,sd1,57682.39471530369,25
9.8048,110338.77004806082,20170721,sd1,57682.39471530369,25
8.6784,119292.49381208597,20170721,sd1,57682.39471530369,25
6.7584,90116.18240734136,20170721,sd1,57682.39471530369,25
5.8368,89927.03621855628,20170721,sd1,57682.39471530369,25
7.9104,86511.9290877581,20170721,sd1,57682.39471530369,25
13.824,100885.22174116665,20170721,sd1,57682.39471530369,25
4.9152000000000005,106349.34702300375,20170721,sd1,57682.39471530369,25
5.5296,94745.59528968908,20170721,sd1,58274.626742677916,25
7.9872000000000005,113864.57207428146,20170721,sd1,58274.626742677916,25
12.0832,101978.69471049377,20170721,sd1,58274.626742677916,25
15.3344,105607.0622462198,20170721,sd1,58274.626742677916,25
6.272,93721.20431141155,20170721,sd1,58274.626742677916,25
7.424,89995.62057069945,20170721,sd1,58274.626742677916,25
11.2896,89719.67150428632,20170721,sd1,58247.33369192209,25
9.2672,97100.1421371491,20170721,sd1,58247.33369192209,25
6.195200000000001,110574.62398704002,20170721,sd1,58247.33369192209,25
11.776,89845.67995639426,20170721,sd1,58247.33369192209,25
