# Date: 20170721
# RBS Modification: sd1
# Shock Rate: None
# Purpose: Process intensity data from 20170721
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# sd1. 
area,intensity,date,rbs,mean_bg,exposure_ms,replicate_number
10.368,241034.92159630157,20170721,sd1,114379.45459773178,50,1
22.8608,275027.64583475905,20170721,sd1,114379.45459773178,50,1
7.372800000000001,228614.68958786115,20170721,sd1,112304.25693763701,50,1
7.1424,195996.629869368,20170721,sd1,112304.25693763701,50,1
8.8576,202562.03545628797,20170721,sd1,112304.25693763701,50,1
9.5744,245659.65284138313,20170721,sd1,112304.25693763701,50,1
10.0608,200070.65514152634,20170721,sd1,114509.22246959648,50,1
11.3664,266774.7649657333,20170721,sd1,114509.22246959648,50,1
7.424,248579.90483445878,20170721,sd1,114509.22246959648,50,1
6.272,192979.11544998505,20170721,sd1,114509.22246959648,50,1
6.272,200418.6557286449,20170721,sd1,114509.22246959648,50,1
8.5504,249459.3890115777,20170721,sd1,112703.44754522761,50,1
7.2704,281338.5048171257,20170721,sd1,112703.44754522761,50,1
7.3984000000000005,279885.31164518953,20170721,sd1,112703.44754522761,50,1
7.3472,250978.80947773834,20170721,sd1,112703.44754522761,50,1
7.296,242389.6222615535,20170721,sd1,112703.44754522761,50,1
6.8864,186170.03183662207,20170721,sd1,112703.44754522761,50,1
10.828800000000001,296010.4377641903,20170721,sd1,112703.44754522761,50,1
9.6,207874.41737756418,20170721,sd1,112703.44754522761,50,1
6.6048,201639.67628263208,20170721,sd1,112703.44754522761,50,1
6.8864,212561.59683858193,20170721,sd1,112703.44754522761,50,1
8.3968,209390.31888992141,20170721,sd1,113581.56887787234,50,1
6.5536,245236.66130790778,20170721,sd1,113581.56887787234,50,1
8.166400000000001,226568.8629416656,20170721,sd1,113581.56887787234,50,1
8.166400000000001,240035.91029184996,20170721,sd1,113581.56887787234,50,1
12.3392,228261.79592988634,20170721,sd1,114257.8704535982,50,1
6.5792,207940.17157435554,20170721,sd1,114257.8704535982,50,1
9.907200000000001,205192.42734296195,20170721,sd1,114257.8704535982,50,1
7.372800000000001,200154.7839834495,20170721,sd1,114257.8704535982,50,1
7.1168000000000005,205772.76750555335,20170721,sd1,114257.8704535982,50,1
16.4864,259095.33170209112,20170721,sd1,114257.8704535982,50,1
6.195200000000001,196688.13249957594,20170721,sd1,114257.8704535982,50,1
9.8816,196964.01074480676,20170721,sd1,114257.8704535982,50,1
28.288,233357.53670691486,20170721,sd1,114257.8704535982,50,1
5.760000000000001,229665.7159205701,20170721,sd1,114257.8704535982,50,1
