# Date: 20171010
# RBS Modification: sd0
# Shock Rate: None
# Purpose: Process intensity data from 20171018
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# sd0.
area,intensity,date,rbs,mean_bg,exposure_ms,replicate_number
13.184000000000001,177663.25848903687,20171010,sd0,109374.98548501317,25,2
4.5312,181378.10042803618,20171010,sd0,109374.98548501317,25,2
5.4528,133609.9064346065,20171010,sd0,109374.98548501317,25,2
9.6768,199338.45388454574,20171010,sd0,109374.98548501317,25,2
19.4816,191833.45514789078,20171010,sd0,109374.98548501317,25,2
14.8224,171023.32090732633,20171010,sd0,109374.98548501317,25,2
9.4976,158855.3404049315,20171010,sd0,109374.98548501317,25,2
10.4704,181312.89791860338,20171010,sd0,109374.98548501317,25,2
7.833600000000001,192086.64132965618,20171010,sd0,109374.98548501317,25,2
15.8976,165965.11338503996,20171010,sd0,109374.98548501317,25,2
10.342400000000001,147828.27676726095,20171010,sd0,98922.25853739072,25,2
7.5520000000000005,165548.6352091844,20171010,sd0,98922.25853739072,25,2
7.9104,128931.69388577592,20171010,sd0,98922.25853739072,25,2
9.9328,171915.88228030354,20171010,sd0,98922.25853739072,25,2
10.0096,145158.7421840033,20171010,sd0,98922.25853739072,25,2
5.7088,161897.1926097352,20171010,sd0,98922.25853739072,25,2
30.2848,167865.19694340747,20171010,sd0,98922.25853739072,25,2
5.4528,171498.97916803017,20171010,sd0,98922.25853739072,25,2
9.651200000000001,145389.84928959393,20171010,sd0,98922.25853739072,25,2
7.808000000000001,143069.74350265454,20171010,sd0,98922.25853739072,25,2
3.9168000000000003,185721.54808835304,20171010,sd0,98922.25853739072,25,2
6.4,156830.5415003567,20171010,sd0,98922.25853739072,25,2
6.7072,142169.1350645006,20171010,sd0,98922.25853739072,25,2
4.889600000000001,140797.5815687467,20171010,sd0,98922.25853739072,25,2
6.8864,163848.7828595059,20171010,sd0,110894.17575985914,25,2
13.5424,180861.07050260573,20171010,sd0,110894.17575985914,25,2
11.136000000000001,195193.04304419577,20171010,sd0,110894.17575985914,25,2
5.478400000000001,156349.64152840988,20171010,sd0,110894.17575985914,25,2
5.632000000000001,163872.4895572919,20171010,sd0,110894.17575985914,25,2
7.9104,196776.42065113562,20171010,sd0,110894.17575985914,25,2
5.9904,157465.1763489202,20171010,sd0,110894.17575985914,25,2
13.004800000000001,185758.68590173218,20171010,sd0,110894.17575985914,25,2
5.9648,167061.6814301184,20171010,sd0,110894.17575985914,25,2
6.7328,154094.48900622065,20171010,sd0,110894.17575985914,25,2
6.2464,163067.37421636606,20171010,sd0,110894.17575985914,25,2
13.2096,185406.62351623745,20171010,sd0,111498.4242024464,25,2
9.7536,163728.26946372318,20171010,sd0,111498.4242024464,25,2
4.6592,165734.27015862873,20171010,sd0,111498.4242024464,25,2
7.3984000000000005,159054.96390412326,20171010,sd0,111498.4242024464,25,2
6.4256,171622.392325486,20171010,sd0,111498.4242024464,25,2
6.6816,192526.8714193154,20171010,sd0,111498.4242024464,25,2
5.324800000000001,173720.7649974116,20171010,sd0,111498.4242024464,25,2
