# Date: 20171018
# RBS Modification: sd0
# Shock Rate: None
# Purpose: Process intensity data from 20171018
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# sd0.
area,intensity,date,rbs,mean_bg,exposure_ms
5.632000000000001,203397.12942657675,20171018,sd0,101595.31261647433,25
4.9664,195571.47898298487,20171018,sd0,101595.31261647433,25
6.9888,191395.3696945392,20171018,sd0,101595.31261647433,25
5.4016,186538.93150203634,20171018,sd0,101595.31261647433,25
5.478400000000001,191891.52715771913,20171018,sd0,101595.31261647433,25
7.7824,190217.14215697537,20171018,sd0,105108.24770027986,25
9.523200000000001,173029.17443814615,20171018,sd0,105108.24770027986,25
6.1696,197969.35494589424,20171018,sd0,105108.24770027986,25
6.7072,243347.3655968664,20171018,sd0,105108.24770027986,25
10.0608,201731.63095115245,20171018,sd0,105108.24770027986,25
5.9904,163728.0965805028,20171018,sd0,105108.24770027986,25
11.4944,194638.71730060666,20171018,sd0,105108.24770027986,25
9.1904,194105.54757123295,20171018,sd0,105108.24770027986,25
10.393600000000001,195165.4591797439,20171018,sd0,101771.40350426457,25
7.808000000000001,199517.00673000343,20171018,sd0,101771.40350426457,25
11.9808,204162.3064671434,20171018,sd0,101771.40350426457,25
21.1968,164908.83682479348,20171018,sd0,101771.40350426457,25
6.4,182425.93964756612,20171018,sd0,101771.40350426457,25
11.5456,179339.3305983918,20171018,sd0,101771.40350426457,25
5.632000000000001,197976.21071664654,20171018,sd0,101771.40350426457,25
6.937600000000001,204885.43952921187,20171018,sd0,101771.40350426457,25
11.3408,247739.77457973312,20171018,sd0,101771.40350426457,25
5.6064,212789.8141486889,20171018,sd0,101771.40350426457,25
6.4256,201363.01913158604,20171018,sd0,101771.40350426457,25
23.7312,200324.63670273483,20171018,sd0,105316.01663460834,25
4.8128,152902.16469587796,20171018,sd0,105316.01663460834,25
5.2736,174831.33727280406,20171018,sd0,105316.01663460834,25
5.6064,202510.61949931778,20171018,sd0,105316.01663460834,25
15.232000000000001,201558.20975167444,20171018,sd0,105316.01663460834,25
5.888,202581.39819373944,20171018,sd0,105316.01663460834,25
10.4704,187605.0109816117,20171018,sd0,105316.01663460834,25
8.473600000000001,193203.71572758886,20171018,sd0,105316.01663460834,25
9.1392,172796.1870728997,20171018,sd0,105316.01663460834,25
6.8352,189782.52237007825,20171018,sd0,103410.92090811745,25
5.2736,176740.66148423613,20171018,sd0,103410.92090811745,25
3.6352,185472.6462824936,20171018,sd0,103410.92090811745,25
11.0336,246313.6706215837,20171018,sd0,103410.92090811745,25
5.043200000000001,190065.02103105554,20171018,sd0,103410.92090811745,25
10.9056,192524.95065121667,20171018,sd0,103410.92090811745,25
4.6848,200536.069873577,20171018,sd0,103410.92090811745,25
5.913600000000001,190944.74549347605,20171018,sd0,103410.92090811745,25
6.067200000000001,216263.20985331517,20171018,sd0,103410.92090811745,25
6.3744000000000005,175736.52265202088,20171018,sd0,103410.92090811745,25
4.1984,194504.70068006928,20171018,sd0,103410.92090811745,25
4.454400000000001,142526.69806683302,20171018,sd0,103410.92090811745,25
6.195200000000001,170350.59534905743,20171018,sd0,103410.92090811745,25
7.1168000000000005,208229.14402511035,20171018,sd0,103410.92090811745,25
8.2688,163493.1043952073,20171018,sd0,103410.92090811745,25
13.5424,187433.9820552754,20171018,sd0,100568.90553932819,25
27.2896,237303.85269673774,20171018,sd0,100568.90553932819,25
19.712,161283.43389120465,20171018,sd0,100568.90553932819,25
7.7056000000000004,182162.53180320642,20171018,sd0,100568.90553932819,25
4.7104,184978.53265984627,20171018,sd0,100568.90553932819,25
8.7552,202608.15544737192,20171018,sd0,100568.90553932819,25
6.656000000000001,205841.16650078673,20171018,sd0,100568.90553932819,25
5.043200000000001,185915.26435695952,20171018,sd0,100568.90553932819,25
6.5792,172918.74683463082,20171018,sd0,100568.90553932819,25
15.923200000000001,173969.1413281857,20171018,sd0,100568.90553932819,25
7.296,186092.65760174277,20171018,sd0,100568.90553932819,25
6.7072,173089.50574202626,20171018,sd0,100568.90553932819,25
7.9104,205404.88637068498,20171018,sd0,102454.28119089062,25
7.04,165347.76731531398,20171018,sd0,102454.28119089062,25
5.0688,166694.48984564713,20171018,sd0,102454.28119089062,25
10.624,200176.62676626485,20171018,sd0,102454.28119089062,25
17.203200000000002,165117.01632604204,20171018,sd0,102454.28119089062,25
8.3968,200055.1940034821,20171018,sd0,102454.28119089062,25
5.478400000000001,168293.58937905286,20171018,sd0,102454.28119089062,25
10.4704,176881.11698225766,20171018,sd0,101312.92801660662,25
5.913600000000001,193217.67145685307,20171018,sd0,101312.92801660662,25
7.833600000000001,171010.04611880716,20171018,sd0,101312.92801660662,25
5.0944,197207.20445184628,20171018,sd0,101312.92801660662,25
4.9408,163601.18423567768,20171018,sd0,101312.92801660662,25
12.9536,211490.1265030845,20171018,sd0,101312.92801660662,25
13.5424,165939.76289198422,20171018,sd0,101312.92801660662,25
14.8224,193775.65516893327,20171018,sd0,101312.92801660662,25
8.5248,168034.7328344621,20171018,sd0,101312.92801660662,25
6.4256,186971.41920374392,20171018,sd0,101312.92801660662,25
6.2976,167430.51534218717,20171018,sd0,101312.92801660662,25
6.937600000000001,187687.5584809491,20171018,sd0,101312.92801660662,25
6.348800000000001,172318.69346662183,20171018,sd0,101312.92801660662,25
6.8096000000000005,220248.53287120146,20171018,sd0,101312.92801660662,25
5.888,167835.47445463558,20171018,sd0,101312.92801660662,25
20.2496,178662.05731990177,20171018,sd0,101312.92801660662,25
8.1408,153284.35634793376,20171018,sd0,101312.92801660662,25
10.1632,173054.52046464029,20171018,sd0,104741.81757870283,25
8.7552,196119.7340789023,20171018,sd0,104741.81757870283,25
8.1408,191039.61601116348,20171018,sd0,104741.81757870283,25
12.288,203599.356902742,20171018,sd0,104741.81757870283,25
6.8352,249915.8927446339,20171018,sd0,104741.81757870283,25
8.2944,201457.42103416985,20171018,sd0,104741.81757870283,25
14.003200000000001,235996.45969442136,20171018,sd0,105925.17819531428,25
9.958400000000001,180780.6868089296,20171018,sd0,105925.17819531428,25
4.9152000000000005,177639.72801974107,20171018,sd0,105925.17819531428,25
5.9392000000000005,173841.0349495484,20171018,sd0,105925.17819531428,25
5.8624,211275.30192427573,20171018,sd0,105925.17819531428,25
5.888,188181.1616317809,20171018,sd0,105925.17819531428,25
6.272,165131.68689989732,20171018,sd0,101655.54563250243,25
5.760000000000001,186482.31494412213,20171018,sd0,101655.54563250243,25
11.2128,151354.24526698195,20171018,sd0,101655.54563250243,25
10.8544,161067.1838346972,20171018,sd0,101655.54563250243,25
6.6048,211834.35347777812,20171018,sd0,101655.54563250243,25
22.272000000000002,212643.01317559087,20171018,sd0,101655.54563250243,25
6.3744000000000005,163106.07310451547,20171018,sd0,103265.01042713353,25
11.878400000000001,169863.32400400468,20171018,sd0,103265.01042713353,25
16.6656,193193.50194772764,20171018,sd0,103265.01042713353,25
18.560000000000002,172519.31891691504,20171018,sd0,103265.01042713353,25
4.736000000000001,170522.3841215083,20171018,sd0,103265.01042713353,25
4.889600000000001,163382.01581088797,20171018,sd0,103265.01042713353,25
8.0128,196627.53783578612,20171018,sd0,103265.01042713353,25
5.043200000000001,192963.09172612661,20171018,sd0,103265.01042713353,25
20.7104,198709.07978482725,20171018,sd0,103265.01042713353,25
16.1024,207795.22898674605,20171018,sd0,103265.01042713353,25
7.3984000000000005,201271.1585329088,20171018,sd0,103265.01042713353,25
14.489600000000001,227206.35693912103,20171018,sd0,103265.01042713353,25
10.7264,201320.57079919323,20171018,sd0,104796.76725817958,25
8.832,162928.57550746575,20171018,sd0,104796.76725817958,25
8.473600000000001,201858.34758879102,20171018,sd0,104796.76725817958,25
11.955200000000001,192520.89568395956,20171018,sd0,104796.76725817958,25
6.8352,219115.43986933216,20171018,sd0,104796.76725817958,25
10.393600000000001,232467.33985547547,20171018,sd0,104796.76725817958,25
8.601600000000001,147514.36739608075,20171018,sd0,104796.76725817958,25
11.4176,183537.03911506155,20171018,sd0,104796.76725817958,25
4.3776,197819.49167138012,20171018,sd0,102141.14180700161,25
8.1408,201372.26354445412,20171018,sd0,102141.14180700161,25
9.4464,168399.66935274936,20171018,sd0,102141.14180700161,25
10.1888,205757.19811619705,20171018,sd0,102141.14180700161,25
5.6832,165114.33645161142,20171018,sd0,102141.14180700161,25
6.8864,186384.15352787432,20171018,sd0,102141.14180700161,25
8.0128,166075.8978056394,20171018,sd0,102141.14180700161,25
6.067200000000001,200707.1298027509,20171018,sd0,102141.14180700161,25
9.2416,166985.64736594874,20171018,sd0,102141.14180700161,25
5.5040000000000004,161714.09630387355,20171018,sd0,102141.14180700161,25
15.7184,176190.53964331784,20171018,sd0,102141.14180700161,25
6.784000000000001,183811.78616785872,20171018,sd0,106454.47547045266,25
4.864,195294.32572882887,20171018,sd0,106454.47547045266,25
9.0112,194531.40235376754,20171018,sd0,106454.47547045266,25
10.393600000000001,197869.24025920182,20171018,sd0,106454.47547045266,25
6.937600000000001,198215.17591894703,20171018,sd0,106454.47547045266,25
6.8352,182562.04495910625,20171018,sd0,106454.47547045266,25
11.264000000000001,192939.35649293568,20171018,sd0,106454.47547045266,25
12.1088,229929.05014655032,20171018,sd0,106454.47547045266,25
8.0896,169067.61163923348,20171018,sd0,104006.35003948439,25
7.936,168307.49975808078,20171018,sd0,104006.35003948439,25
8.3968,175707.26108250808,20171018,sd0,104006.35003948439,25
9.3696,170517.00167556063,20171018,sd0,104006.35003948439,25
13.9008,209424.58328625516,20171018,sd0,104006.35003948439,25
