date,position,I1,I2,summed_int,sq_diff,cal_factor,cal_sd
20171206.0,0.0,156663.72380880697,197575.17741902333,354238.9012278303,1673747036.5008848,3741.375174714738,141.2990379115812
20171206.0,0.0,193896.16419326523,168048.06094329178,361944.225136557,668124441.6212877,3741.375174714738,141.2990379115812
20171206.0,0.0,226872.85828926502,185312.59064198215,412185.44893124717,1727255846.9137864,3741.375174714738,141.2990379115812
20171206.0,0.0,150593.74504862443,212678.0273614389,363271.7724100633,3854458110.2972474,3741.375174714738,141.2990379115812
20171206.0,0.0,152658.56474738906,213511.44058126045,366170.00532864954,3703072497.252569,3741.375174714738,141.2990379115812
20171206.0,0.0,201207.86958582627,168452.59548069767,369660.46506652393,1072907981.7021081,3741.375174714738,141.2990379115812
20171206.0,0.0,197747.4982723926,224856.83274586912,422604.3310182617,734916015.594822,3741.375174714738,141.2990379115812
20171206.0,0.0,206218.60506821546,214609.62949134587,420828.23455956136,70409290.86957102,3741.375174714738,141.2990379115812
20171206.0,0.0,234363.81381647915,271174.5356608945,505538.34947737365,1355029242.7069156,3741.375174714738,141.2990379115812
20171206.0,0.0,240262.3590142506,164286.21952250518,404548.57853675575,5772373772.069158,3741.375174714738,141.2990379115812
20171206.0,0.0,285620.635026042,243040.72265539056,528661.3576814325,1813048937.4923553,3741.375174714738,141.2990379115812
20171206.0,0.0,221239.6649584679,214361.43480426286,435601.09976273077,47310050.0542157,3741.375174714738,141.2990379115812
20171206.0,0.0,193227.11764547622,158535.74454854417,351762.8621940204,1203491367.3505406,3741.375174714738,141.2990379115812
20171206.0,0.0,182673.4479077722,211652.87539305253,394326.32330082473,839807217.3746206,3741.375174714738,141.2990379115812
20171206.0,0.0,206772.6857794402,258991.15597113024,465763.84175057046,2726768629.1604223,3741.375174714738,141.2990379115812
20171206.0,0.0,165093.71031094846,173459.44526714573,338553.1555780942,69985521.35734087,3741.375174714738,141.2990379115812
20171206.0,0.0,199156.1894489333,185110.77176848613,384266.9612174194,197273757.8182178,3741.375174714738,141.2990379115812
20171206.0,0.0,259122.80706601773,309784.17119306483,568906.9782590825,2566573815.2132545,3741.375174714738,141.2990379115812
20171206.0,0.0,171300.6545433618,118429.60773856334,289730.2622819251,2795347590.2351894,3741.375174714738,141.2990379115812
20171206.0,0.0,241252.0059209009,206186.40722416237,447438.41314506327,1229596211.9607115,3741.375174714738,141.2990379115812
20171206.0,0.0,213642.74931905724,232008.0770558655,445650.82637492276,337285262.8803784,3741.375174714738,141.2990379115812
20171206.0,0.0,116011.870947203,88232.98253291548,204244.8534801185,771666641.5334373,3741.375174714738,141.2990379115812
20171206.0,0.0,150914.51486118068,127059.13220225538,277973.64706343604,569079281.803754,3741.375174714738,141.2990379115812
20171206.0,0.0,137136.37915957428,146079.33670395258,283215.71586352686,79976489.64055268,3741.375174714738,141.2990379115812
20171206.0,0.0,139450.60194893822,120588.7391879925,260039.3411369307,355769866.8127508,3741.375174714738,141.2990379115812
20171206.0,0.0,178479.08915502054,154505.6477345673,332984.73688958783,574725893.5399036,3741.375174714738,141.2990379115812
20171206.0,0.0,112353.72655577233,129226.10708482677,241579.8336405991,284677224.7172154,3741.375174714738,141.2990379115812
20171206.0,0.0,142857.3514057894,128547.72973894708,271405.0811447365,204765272.24816343,3741.375174714738,141.2990379115812
20171206.0,0.0,149207.98418098444,114366.95598230841,263574.94016329286,1213897245.9409378,3741.375174714738,141.2990379115812
20171206.0,0.0,149753.6569438714,160465.4369437556,310219.093887627,114742230.76591904,3741.375174714738,141.2990379115812
20171206.0,0.0,147931.33376046922,118586.52045747281,266517.85421794205,861118067.787715,3741.375174714738,141.2990379115812
20171206.0,0.0,108163.03270134318,83455.15035714116,191618.18305848434,610479449.93493,3741.375174714738,141.2990379115812
20171206.0,0.0,78806.4274481073,97858.32079577047,176664.74824387778,362974640.1307325,3741.375174714738,141.2990379115812
20171206.0,0.0,135998.20268633927,107322.69331301206,243320.89599935134,822284837.8197765,3741.375174714738,141.2990379115812
20171206.0,0.0,130638.06619283925,148059.30601425644,278697.3722070957,303499596.91533184,3741.375174714738,141.2990379115812
20171206.0,0.0,173351.19422380472,132601.92181312895,305953.1160369337,1660503201.9994612,3741.375174714738,141.2990379115812
20171206.0,0.0,126161.20035938914,130683.71599858702,256844.91635797615,20453147.706789423,3741.375174714738,141.2990379115812
20171206.0,1.0,162357.62863764452,179929.27795450212,342286.9065921466,308762859.7146221,3741.375174714738,141.2990379115812
20171206.0,1.0,180168.839782904,147100.67460476473,327269.5143876687,1093503548.2487018,3741.375174714738,141.2990379115812
20171206.0,1.0,269450.96665885136,168747.56774774456,438198.5344065959,10141174552.249508,3741.375174714738,141.2990379115812
20171206.0,1.0,167163.64994784267,149511.1320774841,316674.78202532674,311611387.16332865,3741.375174714738,141.2990379115812
20171206.0,1.0,205177.15227485602,143609.76237557532,348786.91465043137,3790543499.010052,3741.375174714738,141.2990379115812
20171206.0,1.0,195329.1124327945,237249.47734575634,432578.58977855084,1757316994.4358823,3741.375174714738,141.2990379115812
20171206.0,1.0,164475.48498753048,166483.3273294946,330958.8123170251,4031430.8701840146,3741.375174714738,141.2990379115812
20171206.0,1.0,211367.99105657462,198373.38052677587,409741.37158335047,168859902.82115662,3741.375174714738,141.2990379115812
20171206.0,1.0,287051.2925634671,275397.81953918986,562449.112102657,135803433.52755755,3741.375174714738,141.2990379115812
20171206.0,1.0,159848.34332444132,159183.99447547947,319032.3377999208,441359.39311693056,3741.375174714738,141.2990379115812
20171206.0,1.0,187493.41222841386,143752.64108230776,331246.05331072165,1913255060.4560277,3741.375174714738,141.2990379115812
20171206.0,1.0,245633.05923505634,225196.01435309945,470829.0735881558,417672803.5071201,3741.375174714738,141.2990379115812
20171206.0,1.0,173174.00026911782,198226.02691277312,371400.0271818909,627604038.9544146,3741.375174714738,141.2990379115812
20171206.0,1.0,136410.14731419345,195902.1828811323,332312.3301953258,3539302295.897916,3741.375174714738,141.2990379115812
20171206.0,1.0,151416.02483800382,199320.29879266067,350736.3236306645,2294819463.1228147,3741.375174714738,141.2990379115812
20171206.0,1.0,243484.84907507568,219558.17185940556,463043.02093448123,572485882.5828676,3741.375174714738,141.2990379115812
20171206.0,1.0,238772.77192881392,236839.82802416082,475612.5999529747,3736272.138535589,3741.375174714738,141.2990379115812
20171206.0,1.0,189986.5583180401,224303.25068294047,414289.8090009806,1177635374.8672116,3741.375174714738,141.2990379115812
20171206.0,1.0,234194.23850446625,214345.34090721226,448539.5794116785,393978735.8262753,3741.375174714738,141.2990379115812
20171206.0,1.0,184531.2105755307,213952.52720976472,398483.73778529547,865613872.4918549,3741.375174714738,141.2990379115812
20171206.0,1.0,236040.24823017605,268292.82861814403,504333.0768483201,1040228941.6823373,3741.375174714738,141.2990379115812
20171206.0,1.0,187934.3046995343,276509.41106147773,464443.71576101205,7845549467.029593,3741.375174714738,141.2990379115812
20171206.0,1.0,198326.9134908061,185196.632685961,383523.5461767671,172404274.0140836,3741.375174714738,141.2990379115812
20171206.0,1.0,167170.15977376618,253175.80993320778,420345.969706974,7396971859.348258,3741.375174714738,141.2990379115812
20171206.0,1.0,284966.6316403695,212453.59386869005,497420.2255090595,5258140646.877008,3741.375174714738,141.2990379115812
20171206.0,1.0,208037.78325721435,191352.86046890946,399390.64372612385,278386648.45169574,3741.375174714738,141.2990379115812
20171206.0,1.0,178337.86670570308,166486.96480890358,344824.83151460666,140443875.76756614,3741.375174714738,141.2990379115812
