# Date: 20170725
# RBS Modification: 10sd1
# Shock Rate: None
# Purpose: Process intensity data from 20170725
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# 10sd1.
area,intensity,date,rbs,mean_bg,exposure_ms,replicate_number
4.9152000000000005,340384.1297958602,20170725,10sd1,121916.24545312075,50,1
4.454400000000001,424282.6122987055,20170725,10sd1,121916.24545312075,50,1
4.5824,347374.21309017355,20170725,10sd1,112650.92276969994,50,1
4.864,258417.2769949019,20170725,10sd1,115397.56526820925,50,1
6.9632000000000005,304888.1587016734,20170725,10sd1,111916.00120387322,50,1
9.6,268016.68333480053,20170725,10sd1,114015.09998922976,50,1
6.8864,374004.96072441625,20170725,10sd1,114015.09998922976,50,1
7.296,276513.83359779906,20170725,10sd1,116240.93830840188,50,1
4.889600000000001,281879.7206974925,20170725,10sd1,112899.1830096832,50,1
5.1456,325979.9488212117,20170725,10sd1,112899.1830096832,50,1
2.3808000000000002,118766.3835508602,20170725,10sd1,113903.20129095584,50,1
5.8368,262400.5704017433,20170725,10sd1,113903.20129095584,50,1
10.265600000000001,254885.36085175324,20170725,10sd1,108244.60563168542,50,1
13.5424,233220.5569161905,20170725,10sd1,113005.62939840791,50,1
5.478400000000001,216714.4577514291,20170725,10sd1,113005.62939840791,50,1
3.7376,302888.2601683831,20170725,10sd1,113005.62939840791,50,1
10.0096,271812.97848744807,20170725,10sd1,113005.62939840791,50,1
8.9344,273506.1299193885,20170725,10sd1,112865.72883096617,50,1
7.9872000000000005,334182.938408249,20170725,10sd1,114761.89053448079,50,1
5.0944,305391.1183452223,20170725,10sd1,114761.89053448079,50,1
38.1184,320983.070151172,20170725,10sd1,114761.89053448079,50,1
7.1424,324752.14830799104,20170725,10sd1,114761.89053448079,50,1
1.8176,126105.67856135246,20170725,10sd1,114761.89053448079,50,1
8.32,129856.57184297165,20170725,10sd1,114761.89053448079,50,1
9.3696,267460.88458944525,20170725,10sd1,114761.89053448079,50,1
4.7616000000000005,284921.55771540507,20170725,10sd1,113753.11284227404,50,1
6.0928,367313.81962002406,20170725,10sd1,113753.11284227404,50,1
15.974400000000001,289521.8295309919,20170725,10sd1,113753.11284227404,50,1
8.832,282047.2165021681,20170725,10sd1,113085.99714013045,50,1
8.96,286307.2671881963,20170725,10sd1,113085.99714013045,50,1
6.0416,293132.06835095224,20170725,10sd1,114126.39537624238,50,1
5.9904,288463.0407396135,20170725,10sd1,114126.39537624238,50,1
9.036800000000001,290825.4593623752,20170725,10sd1,113926.71620574268,50,1
6.3232,313691.9508584786,20170725,10sd1,113926.71620574268,50,1
12.697600000000001,330454.6532062754,20170725,10sd1,116390.36243625822,50,1
4.3264000000000005,319159.48549428594,20170725,10sd1,116390.36243625822,50,1
3.9936000000000003,312853.36220425105,20170725,10sd1,114450.33677870418,50,1
2.3552,474259.5412054886,20170725,10sd1,114450.33677870418,50,1
11.571200000000001,295030.3251563736,20170725,10sd1,114450.33677870418,50,1
5.4272,364671.4347866571,20170725,10sd1,113916.07855901457,50,1
10.24,363313.10159211064,20170725,10sd1,116426.43849044963,50,1
20.5056,375056.98406103865,20170725,10sd1,116426.43849044963,50,1
6.0416,352897.6701208093,20170725,10sd1,116426.43849044963,50,1
6.1696,402325.1740347264,20170725,10sd1,116426.43849044963,50,1
5.913600000000001,302039.12733552133,20170725,10sd1,116426.43849044963,50,1
3.2512000000000003,458701.6503686328,20170725,10sd1,117219.04589341006,50,1
3.7376,367905.89214128704,20170725,10sd1,117219.04589341006,50,1
2.2528,422655.1349637524,20170725,10sd1,117219.04589341006,50,1
2.9184,327293.35176288534,20170725,10sd1,117219.04589341006,50,1
13.440000000000001,401164.8089152647,20170725,10sd1,117274.37760219244,50,1
8.652800000000001,312360.8180887206,20170725,10sd1,117274.37760219244,50,1
6.7072,287214.82001497515,20170725,10sd1,114741.0638375772,50,1
