,area,date,exposure_ms,flow_rate,intensity,mean_bg,pump_rate,rbs,survival,rescaled_intensity
51,2.3552,20170324,100,0.02,98388.54934196324,172661.59891127553,5,16sd0,True,98388.54934196324
52,6.6816,20170324,100,0.02,113689.33245464426,172209.09966741473,5,16sd0,False,113689.33245464426
53,6.6816,20170324,100,0.02,113689.33245464426,172209.09966741473,5,16sd0,False,113689.33245464426
54,5.2992,20170324,100,0.02,94133.32919631168,172209.09966741473,5,16sd0,False,94133.32919631168
55,8.601600000000001,20170324,100,0.02,84878.94309573085,172209.09966741473,5,16sd0,True,84878.94309573085
56,7.0144,20170324,100,0.02,81397.44067170878,168917.63450693048,5,16sd0,False,81397.44067170878
57,6.5536,20170324,100,0.02,102511.55540613703,168917.63450693048,5,16sd0,False,102511.55540613703
58,6.5536,20170324,100,0.02,102511.55540613703,168917.63450693048,5,16sd0,False,102511.55540613703
59,6.8864,20170324,100,0.02,80205.30620477161,168917.63450693048,5,16sd0,True,80205.30620477161
60,3.1488,20170324,100,0.02,68953.24687496861,172891.16266160607,5,16sd0,False,68953.24687496861
61,2.56,20170324,100,0.02,89781.1576756617,172891.16266160607,5,16sd0,False,89781.1576756617
62,6.0928,20170324,100,0.02,126969.06474745634,172891.16266160607,5,16sd0,False,126969.06474745634
63,6.0928,20170324,100,0.02,126969.06474745634,172891.16266160607,5,16sd0,False,126969.06474745634
64,2.56,20170324,100,0.02,89781.1576756617,172891.16266160607,5,16sd0,True,89781.1576756617
65,1.8176,20170324,100,0.02,111522.00979657283,172891.16266160607,5,16sd0,True,111522.00979657283
66,1.92,20170324,100,0.02,88291.81163816694,172891.16266160607,5,16sd0,True,88291.81163816694
67,1.92,20170324,100,0.02,88291.81163816694,172891.16266160607,5,16sd0,True,88291.81163816694
68,6.0928,20170324,100,0.02,126969.06474745634,172891.16266160607,5,16sd0,True,126969.06474745634
69,6.0928,20170324,100,0.02,126969.06474745634,172891.16266160607,5,16sd0,True,126969.06474745634
70,4.6336,20170324,100,0.02,82207.72101815951,172891.16266160607,5,16sd0,True,82207.72101815951
71,4.6336,20170324,100,0.02,82207.72101815951,172891.16266160607,5,16sd0,True,82207.72101815951
72,3.3280000000000003,20170324,100,0.02,107506.22952919561,172193.33783493136,5,16sd0,False,107506.22952919561
73,1.8432,20170324,100,0.02,112411.42926018011,172193.33783493136,5,16sd0,False,112411.42926018011
74,2.9952,20170324,100,0.02,68060.62015823295,172193.33783493136,5,16sd0,False,68060.62015823295
75,2.9952,20170324,100,0.02,68060.62015823295,172193.33783493136,5,16sd0,False,68060.62015823295
76,6.9376000000000015,20170324,100,0.02,98220.49785411883,172193.33783493136,5,16sd0,False,98220.49785411883
77,3.2512000000000003,20170324,100,0.02,65481.2514544953,172193.33783493136,5,16sd0,True,65481.2514544953
78,6.9376000000000015,20170324,100,0.02,98220.49785411883,172193.33783493136,5,16sd0,True,98220.49785411883
79,1.8944,20170324,100,0.02,104978.3079096944,172193.33783493136,5,16sd0,True,104978.3079096944
80,3.5072,20170324,100,0.02,89066.10239673432,172193.33783493136,5,16sd0,True,89066.10239673432
81,5.5552,20170324,100,0.02,108190.26480138533,169901.8968017091,5,16sd0,False,108190.26480138533
82,3.1488,20170324,100,0.02,85244.61057058151,169901.8968017091,5,16sd0,False,85244.61057058151
83,14.5152,20170324,100,0.02,87781.74606646139,169901.8968017091,5,16sd0,False,87781.74606646139
84,9.5488,20170324,100,0.02,84760.84215638344,169901.8968017091,5,16sd0,False,84760.84215638344
85,9.5488,20170324,100,0.02,84760.84215638344,169901.8968017091,5,16sd0,False,84760.84215638344
86,14.5152,20170324,100,0.02,87781.74606646139,169901.8968017091,5,16sd0,True,87781.74606646139
87,14.5152,20170324,100,0.02,87781.74606646139,169901.8968017091,5,16sd0,True,87781.74606646139
88,2.688,20170324,100,0.02,62747.075304449805,169901.8968017091,5,16sd0,True,62747.075304449805
89,9.8816,20170324,100,0.02,123087.60204647806,169079.13831819964,5,16sd0,False,123087.60204647806
90,9.8816,20170324,100,0.02,123087.60204647806,169079.13831819964,5,16sd0,False,123087.60204647806
91,7.7568,20170324,100,0.02,139994.83878531118,169079.13831819964,5,16sd0,False,139994.83878531118
92,6.630400000000002,20170324,100,0.02,106917.90338723321,169079.13831819964,5,16sd0,False,106917.90338723321
93,8.064,20170324,100,0.02,90709.96842303277,169079.13831819964,5,16sd0,False,90709.96842303277
94,13.3376,20170324,100,0.02,74536.13582375305,169079.13831819964,5,16sd0,False,74536.13582375305
95,13.3376,20170324,100,0.02,74536.13582375305,169079.13831819964,5,16sd0,False,74536.13582375305
96,13.3376,20170324,100,0.02,74536.13582375305,169079.13831819964,5,16sd0,False,74536.13582375305
97,10.9824,20170324,100,0.02,101940.79113526193,169079.13831819964,5,16sd0,True,101940.79113526193
98,6.630400000000002,20170324,100,0.02,106917.90338723321,169079.13831819964,5,16sd0,True,106917.90338723321
99,13.3376,20170324,100,0.02,74536.13582375305,169079.13831819964,5,16sd0,True,74536.13582375305
100,3.4304,20170324,100,0.02,55272.87702380874,170796.45346849278,5,16sd0,False,55272.87702380874
101,2.5088,20170324,100,0.02,71796.29421364344,170796.45346849278,5,16sd0,False,71796.29421364344
102,2.5856000000000003,20170324,100,0.02,54478.7176333784,170796.45346849278,5,16sd0,False,54478.7176333784
103,4.992,20170324,100,0.02,93992.30115902936,170796.45346849278,5,16sd0,False,93992.30115902936
104,2.944,20170324,100,0.02,66709.92881986183,170796.45346849278,5,16sd0,True,66709.92881986183
105,4.992,20170324,100,0.02,93992.30115902936,170796.45346849278,5,16sd0,True,93992.30115902936
106,3.8912,20170324,100,0.02,111820.27821205778,170796.45346849278,5,16sd0,True,111820.27821205778
107,3.4560000000000004,20170324,100,0.02,83822.88122033987,175957.15207517962,5,16sd0,False,83822.88122033987
108,4.9152000000000005,20170324,100,0.02,58274.51359425491,175957.15207517962,5,16sd0,False,58274.51359425491
109,3.4560000000000004,20170324,100,0.02,83822.88122033987,175957.15207517962,5,16sd0,False,83822.88122033987
110,2.4576,20170324,100,0.02,86313.33795100145,175957.15207517962,5,16sd0,False,86313.33795100145
111,2.4576,20170324,100,0.02,86313.33795100145,175957.15207517962,5,16sd0,True,86313.33795100145
112,10.368,20170324,100,0.02,94652.86352923085,168461.62626251546,5,16sd0,False,94652.86352923085
113,4.9408,20170324,100,0.02,91110.78860579188,168461.62626251546,5,16sd0,False,91110.78860579188
114,10.368,20170324,100,0.02,94652.86352923085,168461.62626251546,5,16sd0,False,94652.86352923085
115,9.216,20170324,100,0.02,79867.09099091464,168461.62626251546,5,16sd0,False,79867.09099091464
116,3.9168,20170324,100,0.02,79411.99569662397,168461.62626251546,5,16sd0,False,79411.99569662397
117,2.3552,20170324,100,0.02,99623.4803470796,168461.62626251546,5,16sd0,False,99623.4803470796
118,3.2512000000000003,20170324,100,0.02,115812.5854945338,168461.62626251546,5,16sd0,False,115812.5854945338
119,3.2512000000000003,20170324,100,0.02,115812.5854945338,168461.62626251546,5,16sd0,False,115812.5854945338
120,3.0976000000000004,20170324,100,0.02,85816.94978832602,168461.62626251546,5,16sd0,False,85816.94978832602
121,4.4544000000000015,20170324,100,0.02,45256.094834568445,168461.62626251546,5,16sd0,True,45256.094834568445
122,4.4544000000000015,20170324,100,0.02,45256.094834568445,168461.62626251546,5,16sd0,True,45256.094834568445
123,3.9168,20170324,100,0.02,79411.99569662397,168461.62626251546,5,16sd0,True,79411.99569662397
124,3.2512000000000003,20170324,100,0.02,89420.45102770528,168461.62626251546,5,16sd0,True,89420.45102770528
125,3.2512000000000003,20170324,100,0.02,89420.45102770528,168461.62626251546,5,16sd0,True,89420.45102770528
126,3.0976000000000004,20170324,100,0.02,85816.94978832602,168461.62626251546,5,16sd0,True,85816.94978832602
127,2.3808,20170324,100,0.02,104106.08600055373,170818.42744642205,5,16sd0,False,104106.08600055373
128,2.3808,20170324,100,0.02,104106.08600055373,170818.42744642205,5,16sd0,False,104106.08600055373
129,2.688,20170324,100,0.02,132487.97027815026,170818.42744642205,5,16sd0,False,132487.97027815026
130,2.688,20170324,100,0.02,132487.97027815026,170818.42744642205,5,16sd0,False,132487.97027815026
131,1.8944,20170324,100,0.02,115157.720376592,170818.42744642205,5,16sd0,False,115157.720376592
132,4.6592,20170324,100,0.02,115055.57436739061,170818.42744642205,5,16sd0,False,115055.57436739061
133,4.352,20170324,100,0.02,109202.96076851491,170818.42744642205,5,16sd0,True,109202.96076851491
134,4.352,20170324,100,0.02,109202.96076851491,170818.42744642205,5,16sd0,True,109202.96076851491
135,2.3808,20170324,100,0.02,111856.31282389596,170818.42744642205,5,16sd0,True,111856.31282389596
136,2.3808,20170324,100,0.02,111856.31282389596,170818.42744642205,5,16sd0,True,111856.31282389596
137,2.9696,20170324,100,0.02,60978.79143593816,170818.42744642205,5,16sd0,True,60978.79143593816
138,1.7152,20170324,100,0.02,56010.59294101084,170818.42744642205,5,16sd0,True,56010.59294101084
139,2.9696,20170324,100,0.02,84921.40617011201,169043.4135628766,5,16sd0,False,84921.40617011201
140,2.9696,20170324,100,0.02,84921.40617011201,169043.4135628766,5,16sd0,False,84921.40617011201
141,2.3296,20170324,100,0.02,82229.05627407748,169043.4135628766,5,16sd0,False,82229.05627407748
142,5.8112,20170324,100,0.02,102294.03379687117,169043.4135628766,5,16sd0,False,102294.03379687117
143,6.144,20170324,100,0.02,71420.5416288921,169043.4135628766,5,16sd0,False,71420.5416288921
144,6.144,20170324,100,0.02,71420.5416288921,169043.4135628766,5,16sd0,False,71420.5416288921
145,2.2528,20170324,100,0.02,63895.14184751964,169043.4135628766,5,16sd0,False,63895.14184751964
146,2.8672,20170324,100,0.02,91572.59276756839,169043.4135628766,5,16sd0,False,91572.59276756839
147,5.8112,20170324,100,0.02,102294.03379687117,169043.4135628766,5,16sd0,True,102294.03379687117
148,4.2752,20170324,100,0.02,64203.45031994159,169043.4135628766,5,16sd0,True,64203.45031994159
149,4.2752,20170324,100,0.02,64203.45031994159,169043.4135628766,5,16sd0,True,64203.45031994159
150,3.1488,20170324,100,0.02,73358.521798514,217631.33631590093,5,16sd0,False,73358.521798514
151,5.2992,20170324,100,0.02,54440.25194120128,217631.33631590093,5,16sd0,False,54440.25194120128
152,2.4064,20170324,100,0.02,14033.748670342551,217631.33631590093,5,16sd0,False,14033.748670342551
153,3.7376,20170324,100,0.02,19652.954194311373,217631.33631590093,5,16sd0,False,19652.954194311373
154,8.1408,20170324,100,0.02,65421.18790288293,217631.33631590093,5,16sd0,True,65421.18790288293
155,8.1408,20170324,100,0.02,65421.18790288293,217631.33631590093,5,16sd0,True,65421.18790288293
156,3.7632,20170324,100,0.02,52708.7380374787,217631.33631590093,5,16sd0,True,52708.7380374787
157,3.7632,20170324,100,0.02,52708.7380374787,217631.33631590093,5,16sd0,True,52708.7380374787
158,4.7616000000000005,20170324,100,0.02,55399.44041884696,217631.33631590093,5,16sd0,True,55399.44041884696
159,1.6896,20170324,100,0.02,36509.91831446593,217631.33631590093,5,16sd0,True,36509.91831446593
160,1.6896,20170324,100,0.02,36509.91831446593,217631.33631590093,5,16sd0,True,36509.91831446593
161,3.5072,20170324,100,0.02,131694.19006856106,176217.99715651028,5,16sd0,False,131694.19006856106
162,2.4832,20170324,100,0.02,89720.27698402943,176217.99715651028,5,16sd0,False,89720.27698402943
163,2.9184,20170324,100,0.02,60822.691480852336,176217.99715651028,5,16sd0,False,60822.691480852336
164,2.9184,20170324,100,0.02,60822.691480852336,176217.99715651028,5,16sd0,False,60822.691480852336
165,3.072,20170324,100,0.02,71988.01839475796,176217.99715651028,5,16sd0,False,71988.01839475796
166,2.6624000000000003,20170324,100,0.02,94278.43035059613,176217.99715651028,5,16sd0,False,94278.43035059613
167,4.6592,20170324,100,0.02,119497.5665812474,176217.99715651028,5,16sd0,False,119497.5665812474
168,2.4832,20170324,100,0.02,89720.27698402943,176217.99715651028,5,16sd0,False,89720.27698402943
169,4.7616000000000005,20170324,100,0.02,114543.1371755616,176217.99715651028,5,16sd0,False,114543.1371755616
170,4.6592,20170324,100,0.02,119497.5665812474,176217.99715651028,5,16sd0,False,119497.5665812474
171,4.4288,20170324,100,0.02,93118.93666213207,176217.99715651028,5,16sd0,False,93118.93666213207
172,4.4288,20170324,100,0.02,93118.93666213207,176217.99715651028,5,16sd0,False,93118.93666213207
173,3.4048000000000003,20170324,100,0.02,65248.244853502976,176217.99715651028,5,16sd0,True,65248.244853502976
174,3.072,20170324,100,0.02,93303.50235452557,176217.99715651028,5,16sd0,True,93303.50235452557
175,4.1472,20170324,100,0.02,118128.47812160695,176217.99715651028,5,16sd0,True,118128.47812160695
176,4.1472,20170324,100,0.02,118128.47812160695,176217.99715651028,5,16sd0,True,118128.47812160695
177,2.4576,20170324,100,0.02,86847.38867073579,176217.99715651028,5,16sd0,True,86847.38867073579
178,4.7616000000000005,20170324,100,0.02,114543.1371755616,176217.99715651028,5,16sd0,True,114543.1371755616
179,2.3552,20170324,100,0.02,96479.94477898431,176217.99715651028,5,16sd0,True,96479.94477898431
180,4.4288,20170324,100,0.02,93118.93666213207,176217.99715651028,5,16sd0,True,93118.93666213207
181,4.4288,20170324,100,0.02,93118.93666213207,176217.99715651028,5,16sd0,True,93118.93666213207
182,2.8928000000000003,20170324,100,0.02,104626.67952265702,171054.8863327089,5,16sd0,False,104626.67952265702
183,2.0736,20170324,100,0.02,88878.49212763284,171054.8863327089,5,16sd0,False,88878.49212763284
184,4.6592,20170324,100,0.02,91630.7609205443,171054.8863327089,5,16sd0,False,91630.7609205443
185,1.7152,20170324,100,0.02,103571.23140490931,171054.8863327089,5,16sd0,False,103571.23140490931
186,2.6624000000000003,20170324,100,0.02,121480.79678481721,171054.8863327089,5,16sd0,False,121480.79678481721
187,2.6624000000000003,20170324,100,0.02,121480.79678481721,171054.8863327089,5,16sd0,False,121480.79678481721
188,3.8656,20170324,100,0.02,109686.08491397245,171054.8863327089,5,16sd0,False,109686.08491397245
189,1.8944,20170324,100,0.02,104298.55703918244,171054.8863327089,5,16sd0,False,104298.55703918244
190,1.9456,20170324,100,0.02,113910.38263277887,171054.8863327089,5,16sd0,False,113910.38263277887
191,3.6352,20170324,100,0.02,132975.17443989473,171054.8863327089,5,16sd0,False,132975.17443989473
192,2.9184,20170324,100,0.02,100818.83630701943,171054.8863327089,5,16sd0,False,100818.83630701943
193,1.7664000000000002,20170324,100,0.02,134586.0674931423,171054.8863327089,5,16sd0,False,134586.0674931423
194,2.8928000000000003,20170324,100,0.02,104626.67952265702,171054.8863327089,5,16sd0,True,104626.67952265702
195,2.1504000000000003,20170324,100,0.02,75292.32935737964,171054.8863327089,5,16sd0,True,75292.32935737964
196,4.6592,20170324,100,0.02,91630.7609205443,171054.8863327089,5,16sd0,True,91630.7609205443
197,2.6368,20170324,100,0.02,87326.75940759265,171054.8863327089,5,16sd0,True,87326.75940759265
198,2.5088,20170324,100,0.02,112896.86889937779,171054.8863327089,5,16sd0,True,112896.86889937779
199,6.0416,20170421,25,0.71,92276.0735642277,137770.55554022224,1200,sd1,False,369104.2942569108
200,6.8864,20170421,25,0.71,68950.5824969243,137770.55554022224,1200,sd1,False,275802.3299876972
201,21.4016,20170421,25,0.71,85905.92484833035,137770.55554022224,1200,sd1,False,343623.6993933214
202,21.4016,20170421,25,0.71,85905.92484833035,137770.55554022224,1200,sd1,False,343623.6993933214
203,3.6352,20170421,25,0.71,50556.731006881535,137770.55554022224,1200,sd1,True,202226.92402752614
204,6.0416,20170421,25,0.71,92276.0735642277,137770.55554022224,1200,sd1,True,369104.2942569108
205,6.8864,20170421,25,0.71,68950.5824969243,137770.55554022224,1200,sd1,True,275802.3299876972
206,4.7872,20170421,25,0.71,55106.61081326619,137770.55554022224,1200,sd1,True,220426.44325306482
207,4.7872,20170421,25,0.71,55106.61081326619,137770.55554022224,1200,sd1,True,220426.44325306482
208,4.352,20170421,25,0.71,106551.72005232717,137770.55554022224,1200,sd1,True,426206.8802093086
209,4.352,20170421,25,0.71,106551.72005232717,137770.55554022224,1200,sd1,True,426206.8802093086
210,4.7872,20170421,25,0.71,91297.07239373609,139383.28823377288,1200,sd1,False,365188.28957494436
211,5.9648,20170421,25,0.71,77797.49171577611,139383.28823377288,1200,sd1,False,311189.96686310443
212,14.2336,20170421,25,0.71,90912.76953480663,139383.28823377288,1200,sd1,False,363651.0781392265
213,4.9408,20170421,25,0.71,89131.92409285426,139383.28823377288,1200,sd1,True,356527.696371417
214,14.2336,20170421,25,0.71,90912.76953480663,139383.28823377288,1200,sd1,True,363651.0781392265
215,14.2336,20170421,25,0.71,90912.76953480663,139383.28823377288,1200,sd1,True,363651.0781392265
216,5.9648,20170421,25,0.71,77797.49171577611,139383.28823377288,1200,sd1,True,311189.96686310443
217,3.8656,20170421,25,0.71,77384.26741525032,134645.7158742683,1200,sd1,True,309537.06966100127
218,14.0032,20170421,25,0.71,83354.75148428214,136740.27302337167,1200,sd1,False,333419.00593712856
219,14.0032,20170421,25,0.71,83354.75148428214,136740.27302337167,1200,sd1,False,333419.00593712856
220,14.0032,20170421,25,0.71,83354.75148428214,136740.27302337167,1200,sd1,True,333419.00593712856
221,2.048,20170421,25,0.71,88974.19695468932,136740.27302337167,1200,sd1,True,355896.7878187573
222,2.176,20170421,25,0.71,78056.67105532633,136740.27302337167,1200,sd1,True,312226.6842213053
223,7.808000000000002,20170421,25,0.71,74888.1751941395,136740.27302337167,1200,sd1,True,299552.700776558
224,7.808000000000002,20170421,25,0.71,74888.1751941395,136740.27302337167,1200,sd1,True,299552.700776558
225,7.500800000000001,20170421,25,0.71,86115.20847560777,141367.49254730507,1200,sd1,False,344460.83390243107
226,10.4192,20170421,25,0.71,76674.29507737889,141367.49254730507,1200,sd1,False,306697.18030951556
227,10.4192,20170421,25,0.71,76674.29507737889,141367.49254730507,1200,sd1,False,306697.18030951556
228,23.7056,20170421,25,0.71,135232.3480681849,141367.49254730507,1200,sd1,False,540929.3922727396
229,23.7056,20170421,25,0.71,135232.3480681849,141367.49254730507,1200,sd1,False,540929.3922727396
230,23.7056,20170421,25,0.71,135232.3480681849,141367.49254730507,1200,sd1,False,540929.3922727396
231,5.0176,20170421,25,0.71,96256.02494267322,141367.49254730507,1200,sd1,True,385024.0997706929
232,9.6,20170421,25,0.71,129766.70876919375,141367.49254730507,1200,sd1,True,519066.83507677505
233,9.6,20170421,25,0.71,129766.70876919375,141367.49254730507,1200,sd1,True,519066.83507677505
234,10.9312,20170421,25,0.71,71108.8343707229,141367.49254730507,1200,sd1,True,284435.3374828916
235,10.9312,20170421,25,0.71,71108.8343707229,141367.49254730507,1200,sd1,True,284435.3374828916
236,23.7056,20170421,25,0.71,135232.3480681849,141367.49254730507,1200,sd1,True,540929.3922727396
237,7.500800000000001,20170421,25,0.71,86115.20847560777,141367.49254730507,1200,sd1,True,344460.83390243107
238,5.376,20170421,25,0.71,92577.89199285454,138313.4786003977,1200,sd1,False,370311.56797141815
239,5.376,20170421,25,0.71,92577.89199285454,138313.4786003977,1200,sd1,False,370311.56797141815
240,4.8384,20170421,25,0.71,85639.30717326215,139951.82900951398,1200,sd1,False,342557.2286930486
241,4.8384,20170421,25,0.71,85639.30717326215,139951.82900951398,1200,sd1,False,342557.2286930486
242,8.2944,20170421,25,0.71,50363.33991800458,139951.82900951398,1200,sd1,False,201453.35967201836
243,8.2944,20170421,25,0.71,50363.33991800458,139951.82900951398,1200,sd1,False,201453.35967201836
244,4.8128,20170421,25,0.71,87718.06081539026,139951.82900951398,1200,sd1,False,350872.24326156103
245,4.8128,20170421,25,0.71,87718.06081539026,139951.82900951398,1200,sd1,False,350872.24326156103
246,7.7312,20170421,25,0.71,80209.09237308535,139951.82900951398,1200,sd1,False,320836.3694923414
247,4.9408,20170421,25,0.71,69448.39055118841,139951.82900951398,1200,sd1,True,277793.56220475363
248,4.9408,20170421,25,0.71,69448.39055118841,139951.82900951398,1200,sd1,True,277793.56220475363
249,7.7312,20170421,25,0.71,80209.09237308535,139951.82900951398,1200,sd1,True,320836.3694923414
250,4.3776,20170421,25,0.71,91463.37714993571,139951.82900951398,1200,sd1,True,365853.50859974284
251,2.2016,20170421,25,0.71,92155.53041796084,139951.82900951398,1200,sd1,True,368622.12167184334
252,4.4032,20170424,25,1.92,64994.514537782365,96547.0166382091,1200,sd1,True,259978.05815112946
253,29.004800000000003,20170424,25,1.92,63851.81171045751,94783.47150280557,1200,sd1,False,255407.24684183003
254,5.9648,20170424,25,1.92,69804.43519941221,94783.47150280557,1200,sd1,False,279217.74079764885
255,6.784000000000002,20170424,25,1.92,78239.26862793973,94783.47150280557,1200,sd1,False,312957.0745117589
256,6.8352,20170424,25,1.92,63814.82329378005,94783.47150280557,1200,sd1,False,255259.2931751202
257,10.9824,20170424,25,1.92,81708.57077342902,94783.47150280557,1200,sd1,False,326834.2830937161
258,9.0112,20170424,25,1.92,71264.43921336968,94783.47150280557,1200,sd1,False,285057.7568534787
259,9.0112,20170424,25,1.92,71264.43921336968,94783.47150280557,1200,sd1,False,285057.7568534787
260,5.9648,20170424,25,1.92,69804.43519941221,94783.47150280557,1200,sd1,True,279217.74079764885
261,6.784000000000002,20170424,25,1.92,78239.26862793973,94783.47150280557,1200,sd1,True,312957.0745117589
262,6.8352,20170424,25,1.92,63814.82329378005,94783.47150280557,1200,sd1,True,255259.2931751202
263,10.9824,20170424,25,1.92,81708.57077342902,94783.47150280557,1200,sd1,True,326834.2830937161
264,10.9824,20170424,25,1.92,81708.57077342902,94783.47150280557,1200,sd1,True,326834.2830937161
265,4.5056,20170424,25,1.92,71210.76374201581,94783.47150280557,1200,sd1,True,284843.05496806325
266,4.5056,20170424,25,1.92,71210.76374201581,94783.47150280557,1200,sd1,True,284843.05496806325
267,13.696000000000002,20170424,25,1.92,56020.406537885996,94783.47150280557,1200,sd1,True,224081.62615154398
268,13.696000000000002,20170424,25,1.92,56020.406537885996,94783.47150280557,1200,sd1,True,224081.62615154398
269,13.696000000000002,20170424,25,1.92,56020.406537885996,94783.47150280557,1200,sd1,True,224081.62615154398
270,6.6816,20170424,25,1.92,71225.27368567692,94783.47150280557,1200,sd1,True,284901.0947427077
271,6.6816,20170424,25,1.92,71225.27368567692,94783.47150280557,1200,sd1,True,284901.0947427077
272,5.2736,20170424,25,1.92,86324.95499179982,94783.47150280557,1200,sd1,True,345299.8199671993
273,11.7504,20170424,25,1.92,102822.35081350824,104315.6962436136,1200,sd1,False,411289.40325403295
