,logp,beta_1,beta_0
112,-384.8305807439287,0.006134407253376227,-2.261734101204249
113,-387.8041294982859,0.004964031367130101,-1.8286223877874157
114,-387.2856870130861,0.007425256776985023,-2.382933983182437
115,-384.4654882419095,0.0069235971754237425,-2.4105912661120965
116,-387.4240559044366,0.005097943612550127,-1.941138295588096
117,-384.44590371294686,0.00666078115648952,-2.280120685992239
118,-386.0287254048581,0.005885380485244025,-1.9720304721705761
119,-385.33700453502007,0.006719927567353627,-2.2242481419590634
120,-385.8902276311804,0.007358370255826446,-2.4346209429492363
121,-384.3537962421433,0.006204238292953608,-2.216454545237628
122,-384.9924358676959,0.006273674813393745,-2.118576314266459
123,-384.6816115439572,0.005953556960108336,-2.105295933474456
124,-384.8739571223122,0.0061275959017923105,-2.096109416835282
125,-390.32054995775457,0.004798275715305457,-1.6420038976223261
126,-384.4760048239503,0.0069322526252967075,-2.4114981222142426
127,-385.2167135561404,0.0071369979409550265,-2.5588971845088238
128,-384.69637450240276,0.006794138714535949,-2.449028263013795
129,-385.77296360113576,0.005604780494290812,-1.9528209698528094
130,-385.6621976682343,0.006250882120490709,-2.3597108728020113
131,-384.81597092460447,0.0058666637688549236,-2.085805151484623
132,-384.6633607420214,0.006557293652385125,-2.387557906146076
133,-384.2326825198183,0.006407378993749434,-2.252387956133036
134,-385.38020459568537,0.006608162356934788,-2.453461687633377
135,-385.13927546102735,0.006766079671396602,-2.4795967262365135
136,-386.9475458306712,0.00792353120825793,-2.7412274109582424
137,-385.24473248437425,0.0066939155903247205,-2.468332280555688
138,-384.39340016401144,0.006355867683557128,-2.2935991065917882
139,-384.3160883042765,0.0067576951310536525,-2.373027093758449
140,-387.29331169869585,0.007946135210560432,-2.6372883684713746
141,-385.6370002804544,0.007261870770750385,-2.4101707605724676
142,-384.75955443674906,0.00652106460097415,-2.38584701315968
143,-385.4494228108478,0.006285995884529657,-2.3595659493968153
144,-384.4218032302557,0.006456641702601923,-2.2194052646062676
145,-384.3229370598671,0.00671749679454986,-2.3763177671230586
146,-385.49057434610336,0.005850548809613741,-1.999687581009295
147,-384.2469508547729,0.006352123159982643,-2.247332016308185
148,-384.2793046041879,0.0065647042046528955,-2.3364398188687687
149,-385.0772205309504,0.006449269633263788,-2.158529636361357
150,-384.3400069264868,0.006773419419767304,-2.350711522466927
151,-384.3560062643652,0.006424966700783129,-2.3111256243835343
152,-389.54923219000057,0.005319094201693062,-2.1635646101257846
153,-384.7163360434464,0.006497144701043351,-2.199399957895239
154,-384.5062159333736,0.006059044647074449,-2.1455021808263632
155,-384.92118074463815,0.005812976693119077,-2.0699167313968676
156,-384.663511324487,0.007004265912136341,-2.396274957129852
157,-386.7345511422459,0.007844760940197669,-2.634731991205505
158,-385.1023191065229,0.007303653367700673,-2.5101697061647474
159,-384.92734263854857,0.00646024905510925,-2.172065896996567
160,-384.75083242655745,0.006078833092812175,-2.1001190868548445
161,-386.71697563226553,0.007675040306829008,-2.7377904066580454
162,-392.5328105547343,0.004266728125412425,-1.5611697051236224
163,-387.5784091476031,0.0054375151275095086,-1.8230000066139629
164,-384.3310685846311,0.0062349972498424635,-2.226346004492342
165,-384.44179300607885,0.006269338355292392,-2.1727396541744532
166,-384.2165003971677,0.006498556893271797,-2.286171266647251
167,-385.21372117987903,0.007262108182017667,-2.4531041735317984
168,-387.21344908890865,0.005195836737958934,-1.9901699664951236
169,-385.66572030447026,0.005808394635835514,-2.1930550562924456
170,-384.5020436442056,0.006870168522542074,-2.3574485321735215
171,-384.8364591503704,0.006192721914953349,-2.284527228719973
172,-384.44711359433325,0.006902603956228235,-2.396303688808296
173,-384.22465348279536,0.006564964475116185,-2.312403083481878
174,-384.49550488897984,0.006281347764130765,-2.167327123574825
175,-384.4530602896542,0.006112606529814424,-2.194032421764783
176,-385.25307403452473,0.006787213270930562,-2.2519088693951708
177,-386.1880421147904,0.006909567456997053,-2.2424573748951224
178,-384.4922364890368,0.006669909253689924,-2.398098837567826
179,-385.4637179901669,0.0072388577425187344,-2.4141712092432344
180,-384.27788782460914,0.00664586415571104,-2.3524674883445056
181,-384.2981357199732,0.0063143895885113144,-2.2565566009937705
182,-385.7689022916553,0.0058008522839649084,-2.196853627057819
183,-384.4365717676162,0.006712571666148074,-2.3006141595799834
184,-385.9348920903491,0.007263730783212978,-2.6341411283405542
185,-384.33235007289545,0.006493698319161642,-2.2437948894112325
186,-384.2539905312915,0.0065702136235583596,-2.286717560677229
187,-385.0741964943208,0.00580436536775604,-2.1339474165830983
188,-386.15712242870967,0.007709175651352907,-2.6485654105594167
189,-385.99471387799065,0.007357160518096671,-2.6521748844569535
190,-385.44142958101855,0.006923756928185573,-2.2878642194146117
191,-385.61553310308847,0.005530475104738225,-1.9901333121503963
192,-385.1544399188998,0.0061823300632080054,-2.3055228989174608
193,-386.552259947892,0.0054327293989584104,-2.0755949446342576
194,-384.7090262895287,0.006283560262907617,-2.3057087721853184
195,-386.57482320220436,0.007820542006682562,-2.7070660747493527
196,-384.54076053793426,0.00611564017735579,-2.217640546691106
197,-385.3902689932854,0.006971224267186816,-2.543319802866203
198,-384.2947906291045,0.006732281362038092,-2.3498436359662334
199,-384.33543551846424,0.006791289913238893,-2.3729824091030802
200,-385.1381417912681,0.006005758722236584,-2.051508308821559
201,-384.87291097424696,0.007193445748906842,-2.4939064875859924
202,-384.69215224484856,0.006073387211024053,-2.2209070672051516
203,-384.9763677391751,0.005776062312094013,-2.0751573483544137
204,-384.88135319871265,0.005867331924798367,-2.0676480786155214
205,-384.23858085701636,0.006389411586332454,-2.264846519766874
206,-385.4382541348826,0.0056681597361951915,-2.1020945149834414
207,-384.8170701543177,0.005935752974677727,-2.1700587791334405
208,-386.23024475203465,0.005683517451535426,-2.174911061934256
209,-384.3471198640496,0.0062529618822550585,-2.1896474736478644
210,-386.60379834084546,0.006963449848031053,-2.6063982115947444
211,-384.8149368560938,0.00586680496394779,-2.1211306968851806
212,-384.80767564022426,0.0062298521356145935,-2.295584269028137
213,-384.5622080324022,0.006198363794620461,-2.142602909669387
214,-391.0926284488492,0.004667238936999421,-1.6035283995032554
215,-386.1359933163746,0.005988747376273538,-1.9874144426704357
216,-384.2802319338013,0.006296183192794312,-2.238055185379529
217,-384.83613303126737,0.005978611029209315,-2.1949866861061804
218,-385.1082177844277,0.005856877581125201,-2.0346006921234263
219,-384.69066754826565,0.005926657503949181,-2.1266267461562856
220,-384.46067692093027,0.006919137230950678,-2.4078740684102073
221,-384.9658797327006,0.007041624342407916,-2.372218752904194
222,-384.2556702777046,0.006622066623271977,-2.30689349987194
223,-384.2690631225486,0.00659431349496778,-2.290604039874508
224,-385.38336515925374,0.007278821885503729,-2.4415245443156093
225,-392.6376103578894,0.0051895769611204744,-1.6201634932440736
226,-384.471488278875,0.006180506162135348,-2.153795328249179
227,-387.89226997757,0.007618640602571076,-2.798716483742547
228,-384.7184427857482,0.0063332725067875295,-2.3236834294811763
229,-385.5714951309285,0.005984433983794587,-2.2591117187207765
230,-387.6364160993332,0.007984704181534928,-2.628874821241293
231,-385.49960560149736,0.007448278657205381,-2.530981683186856
232,-384.69559614853796,0.007090886509210646,-2.4609331538557466
233,-386.6967374638884,0.005217056305735248,-1.8986528483006366
234,-385.0670208594727,0.007116867635662538,-2.395903043697803
235,-384.64659717048426,0.006735838691393807,-2.282710913593738
236,-386.29763690747626,0.0064941359296982,-2.107740033362272
237,-385.3242760341899,0.007324738393630931,-2.58452126014242
238,-385.4280095966634,0.006989717878820716,-2.549722847415164
239,-384.7726821363433,0.007107858048188825,-2.493933598613891
240,-384.3186177776636,0.006444680339716335,-2.3106767177763525
241,-384.8833955718883,0.00719655986047927,-2.5009712785139295
242,-384.7322084761555,0.006916716573104069,-2.475735428486537
243,-384.36697492296054,0.0064329912386812335,-2.315571468054052
244,-384.81139017537504,0.006155799640290305,-2.107329407180363
245,-386.28793761801427,0.006013995186727239,-1.9856870168130951
246,-384.3487942032116,0.006605651057833709,-2.276283694629128
247,-385.39015985787097,0.005824818933650387,-2.0042077724711187
248,-385.3405290057444,0.006032858480152259,-2.0416469738588456
249,-384.3092540665895,0.006545078643957838,-2.263802712227255
250,-385.90025754394543,0.007623489344193619,-2.6106947564912475
251,-384.3205994896199,0.006585457372044965,-2.3509673723309654
252,-385.29390173065747,0.0070723617173587645,-2.5556515728933302
253,-385.03174409783657,0.00620771469596903,-2.305763240338415
254,-387.11821567162616,0.006157840091059394,-1.98570793879321
255,-384.8368947748876,0.006486080273957351,-2.1862447026364524
256,-384.3524471832848,0.006731519937646588,-2.3862697132836157
257,-384.22888551650345,0.0065522831402605565,-2.291764737671281
258,-385.16855783312513,0.006278886531182798,-2.107698715283103
259,-385.4993813793072,0.005908606541790641,-2.2240290524658115
260,-386.7667496221283,0.007157273257946421,-2.658394758653212
261,-384.67496860470936,0.006496303049804521,-2.20285372443203
262,-384.83560005471884,0.006772095527567921,-2.2776821454931047
263,-385.5959394532994,0.006635021551678856,-2.1827057858486785
264,-384.43023608999147,0.006624289734957877,-2.2696621758008453
265,-385.6091308557244,0.005599359227544016,-1.9713478054324498
266,-384.78875224236606,0.007002742709710835,-2.494604520362043
267,-384.38218416393454,0.006830377203118913,-2.3700121308390334
268,-384.7779021726268,0.006573942033923861,-2.217047370997116
269,-384.3346907106869,0.006771332812363045,-2.351917980820093
270,-384.51177762539254,0.006111931454592661,-2.1397382524816226
271,-384.9729620686194,0.006169487057971202,-2.287389536585507
272,-385.0293371328787,0.007084467554492221,-2.3848702687594234
273,-384.65414894511923,0.00693401709184828,-2.4677107521320663
274,-386.3116928128,0.00752504232686801,-2.6948415045452845
275,-384.67768433185654,0.006521126832595748,-2.2098565573562583
276,-386.79583782495774,0.007861234426610245,-2.6387627651353722
277,-385.96750268819125,0.006976615050163189,-2.578909680185363
278,-385.83477278143613,0.007466433916756393,-2.494123301795158
279,-384.29807381244825,0.0065528373112967745,-2.2686998034931913
280,-387.1612331584308,0.0075671409130049685,-2.7542715347961684
281,-384.2981357199732,0.0063143895885113144,-2.2565566009937705
282,-384.65396796333874,0.007063765853373459,-2.449651967714847
283,-384.8811319719937,0.005894627556651137,-2.157029150476857
284,-387.769274048558,0.007631708798059523,-2.795119020336539
285,-384.3738718731543,0.006834653929049156,-2.381763167441386
286,-384.5552014568193,0.006993999107704883,-2.427003315969755
287,-385.0915480323737,0.0072452676575302894,-2.550053563801425
288,-385.4135292762989,0.005942835946339989,-2.2320775543223395
289,-385.5964033666617,0.0066412711721931484,-2.184610003761737
290,-384.3587221223941,0.006587064560580368,-2.2682232846257095
291,-385.13281073955926,0.006036014154781768,-2.057304627641022
292,-385.1176997180476,0.006868370157881061,-2.2898249508624553
293,-384.4245607841644,0.006358509052757661,-2.2993073334565
294,-385.13637721232976,0.006300437463681629,-2.1151748109144366
295,-384.38534939732966,0.006164326941738721,-2.202300928397514
296,-388.59011531763446,0.00815371289504465,-2.8931616228898607
297,-389.3516040036218,0.007119019733713035,-2.1990074385871363
298,-388.3297281705654,0.005160853362138661,-1.7571047810950988
299,-385.2883748809914,0.005944161772535671,-2.223348589782735
300,-384.4900284401931,0.006935376932174817,-2.402087543505467
301,-384.9639325443847,0.007033469119452656,-2.5193063216688127
302,-384.46234477699,0.006659591767005013,-2.391727214811955
303,-384.98777561850227,0.006321799399937343,-2.13078951212975
304,-384.67614605238043,0.005934461153581176,-2.1203471395207
305,-385.2437971861355,0.0073029960357112325,-2.572890615188123
306,-384.3573773129389,0.0061848179231171795,-2.1998505242119686
307,-384.7362257246985,0.006893048425729903,-2.472305292520842
308,-388.5433047013205,0.004843727460009549,-1.7628499746902313
309,-388.7952272597152,0.004787049886823789,-1.8277806228023832
310,-385.4547981529868,0.006818150061287776,-2.5126670484105653
311,-392.4231466778527,0.004217088374954651,-1.6325628286941678
312,-385.9922149553568,0.007618923091152972,-2.573857541299884
313,-384.99747365654537,0.00694256366919084,-2.3276089037497236
314,-385.2496136198377,0.00565967913090801,-2.0371395015917195
315,-387.64283252591196,0.008044710725468071,-2.6685558292615594
316,-385.9247809643171,0.005758361203252917,-2.1886676962485523
317,-385.9322473750888,0.0063988408495702425,-2.4207907010011223
318,-385.69622132547005,0.0066125482033606705,-2.1705938089853416
319,-384.27026316971273,0.006390350119323491,-2.231942007316603
320,-384.24338330970056,0.006367735620530394,-2.2560834009246515
321,-385.390306901051,0.0060483772824338035,-2.2720505196329066
322,-384.3932900106136,0.0063818880731400275,-2.2043091390181133
323,-384.4476821903579,0.006097972511903716,-2.1760373463582865
324,-385.40078684347327,0.007139243802949082,-2.575290923774309
325,-385.3476959792398,0.0056209379612726295,-2.0280775766452206
326,-385.99672971444943,0.007640684972276041,-2.5940119501248082
327,-384.527489352702,0.006364775019557577,-2.1823790103068443
328,-386.781389871075,0.006828435597014791,-2.1898433282397174
329,-385.5758750466233,0.005866105682595637,-2.2115705212349597
330,-386.8437526016537,0.007702137041180441,-2.7492927699162153
331,-384.3196345312166,0.006617751135834021,-2.286325129548057
332,-387.365288892152,0.005532213241556088,-1.8464283898710667
333,-384.45606953017653,0.006100050459621527,-2.1851978022985254
334,-384.4909244305969,0.006761397853345227,-2.3114342558643006
335,-388.86595655315824,0.005364914122623772,-2.158712443860469
336,-385.7958983118225,0.007362223798846984,-2.6372958766725905
337,-384.90782766642343,0.006773786470163255,-2.464010605298879
338,-385.56618418118944,0.005756515736023328,-1.9818457317274565
339,-384.74678225322805,0.005900011338223898,-2.0996544235970336
340,-384.87402689282703,0.0067596898710328805,-2.457907937674496
341,-384.3045966335254,0.006357086488459744,-2.2765807551122403
342,-384.7484729456733,0.007118823185156594,-2.479816775558548
343,-386.0260329505021,0.006401798491520017,-2.4261423891872504
344,-385.0064243147418,0.0066987837408638,-2.453333311172421
345,-384.3467886716866,0.0062829984364036655,-2.1932441303566845
346,-386.9424222228332,0.006337303798602308,-2.038647123874879
347,-384.4370924884489,0.006116791548541188,-2.1900185895465727
348,-386.0197470257208,0.005442384702266901,-1.9338229281887582
349,-384.7930941545415,0.006279035660998293,-2.31175802864718
350,-387.7683423061488,0.006441051583965679,-2.5059720229546287
351,-384.7370663418313,0.007097867544343512,-2.4848073584835095
352,-384.69036751077033,0.0062633343737647515,-2.141434370530947
353,-386.67623367767806,0.007712942057109758,-2.735805857769607
354,-390.32054995775457,0.004798275715305457,-1.6420038976223261
355,-384.88253117854447,0.006444888825833418,-2.1711196765266108
356,-385.12220814417077,0.005737703078217513,-2.036034088162326
357,-387.8077650367027,0.005812410348515412,-1.88121492948858
358,-386.7017200910215,0.007354532990012279,-2.382782044456067
359,-385.15819106049577,0.006673743108391823,-2.4574168346615712
360,-384.50041533388384,0.00618018924456346,-2.148729746353106
361,-385.4040380032886,0.006863803837327869,-2.268816091201997
362,-385.7023459699572,0.007232875373243166,-2.613032974822944
363,-384.50320058286064,0.006352554844249721,-2.307719081219561
364,-386.16589523188475,0.007543553021882894,-2.683906502382475
365,-384.93150434310706,0.006010485031582907,-2.070701994310934
366,-386.430466164089,0.005831327740848664,-2.2467173572501737
367,-384.7184427857482,0.0063332725067875295,-2.3236834294811763
368,-386.3034384658265,0.007706178789514614,-2.5906402669011004
369,-384.8197781341168,0.006980635356741416,-2.49570162599717
370,-386.0177036282793,0.006906951121011709,-2.2498265182488653
371,-384.38222968941017,0.006233718439193904,-2.2420816813981457
372,-384.6745020575079,0.006561477953969925,-2.389764069531219
373,-384.45119689155644,0.0062795218690225064,-2.2741504172997082
374,-384.6027182340422,0.006372733728970686,-2.1762137590163717
375,-384.8044686439235,0.007083754684960288,-2.4148822861356942
376,-384.3154521839985,0.006711330086486422,-2.3732867254420764
377,-384.6024273647609,0.00618044550401462,-2.1343053953058133
378,-385.22829920844123,0.0070670926260059715,-2.3586191555517693
379,-385.65069817114136,0.00690222654899555,-2.5442445707304095
380,-384.58367430690316,0.00635313574309216,-2.3171058312424533
381,-386.12191590671665,0.0076306960111644975,-2.6774443173226796
382,-384.533121630824,0.006139715970869965,-2.138128836325492
383,-385.09891962135094,0.007125496240863938,-2.545547841139298
384,-385.0350644500363,0.00703168551408129,-2.526243985755492
385,-384.2912852756057,0.006559298211976514,-2.2723754001247918
386,-385.9081927989341,0.0068289129761050045,-2.2288734453595596
387,-384.4906947213982,0.006472685604947084,-2.2151073000846
388,-386.58794349662674,0.005318080955562747,-1.8796481586203684
389,-386.85653153238917,0.005648379385124766,-2.1935391095230754
390,-384.56335371629433,0.00695641127726173,-2.390878589733593
391,-384.7074409423896,0.006002888969197127,-2.09773146553895
392,-385.0180189549054,0.007249651507050792,-2.4827407952516993
393,-384.3196786483796,0.006403343074257148,-2.2970441664082535
394,-384.89583086954553,0.007196014308044586,-2.4742364596199082
395,-384.46923846686224,0.006921773999674992,-2.401487973215066
396,-384.79806663948483,0.007116035959787767,-2.499545323148009
397,-384.66821603466707,0.006104078430303278,-2.1138206753729616
398,-384.42100597547756,0.006740350709421179,-2.314231377506804
399,-385.98778016069423,0.007589610673426729,-2.6629157480123546
400,-387.0902438395722,0.0061217974390512684,-1.9778498076816757
401,-384.4669882494742,0.0067312412467030805,-2.4078468377709665
402,-387.3264563168923,0.008014192232542988,-2.7773764526475673
403,-387.47041299868914,0.005886526826179522,-1.909331296680084
404,-384.9723727543349,0.007059294266979799,-2.379512217470473
405,-384.7153380890801,0.006754636335370745,-2.442367795687949
406,-385.74051399260424,0.006341916732358494,-2.091404851313143
407,-384.97395369684284,0.005991576318106716,-2.2163047523423356
408,-384.6825779390449,0.00608717863871176,-2.225875446168666
409,-384.9923156087052,0.006201062421793156,-2.101703585249185
410,-385.9373687349995,0.00678952426111976,-2.214413275275062
411,-385.1916391547282,0.007186503603634445,-2.561993397028212
412,-384.76552716938164,0.006125779062094515,-2.106215200163727
413,-385.58286476666063,0.006940842669220493,-2.549073563560727
414,-384.3717911881406,0.0064300757964025936,-2.2197019253314014
415,-387.83413632772294,0.0061795941004309,-2.4255915749149373
416,-384.2277545140141,0.006510353411576642,-2.2777893085387766
417,-384.6484734666408,0.007024389352432057,-2.412195080015898
418,-384.33447586945755,0.006242809848142865,-2.232593137060211
419,-385.97949443937574,0.007232761355749182,-2.631800030809518
420,-384.7171128985661,0.007083316951901004,-2.435400111051083
421,-385.69640779518846,0.007340888698234525,-2.442202934602763
422,-384.9573046432867,0.006082743134056498,-2.2528317205256414
423,-384.5462804738839,0.006735118380028487,-2.2938716671851282
424,-384.8865500648507,0.006782922703785272,-2.464349530624924
425,-384.31477353505664,0.006293634534156737,-2.252167200922678
426,-384.99467228647546,0.006668057059675199,-2.4445537644468422
427,-384.95386584139834,0.006474966025609454,-2.3874907735215865
428,-384.4322908147494,0.006753385083749072,-2.4062950884463765
429,-384.30625727400025,0.006558416716706059,-2.341212938993897
430,-384.63987825667004,0.0070523058197272314,-2.4572186025348235
431,-386.4591246978019,0.007723465420642804,-2.7125170371363456
432,-384.3448225035898,0.006697733077658416,-2.311901949996493
433,-386.05029069804874,0.007661794263292044,-2.654266331089515
434,-384.22781592040855,0.006494279055843685,-2.2729562998641115
435,-384.55275324174175,0.0060152161667340765,-2.1500477614389415
436,-385.2451712037609,0.00728428740180783,-2.573607266545585
437,-384.7920035738985,0.0069640704763013735,-2.49004320792275
438,-385.8645158812586,0.007531131868889386,-2.529471986386977
439,-384.393724015625,0.00643571717478819,-2.217788891484316
440,-385.340275408308,0.0074024933627767344,-2.572825260443469
441,-384.39523322071227,0.006795457435167592,-2.4039993727307487
442,-384.21993434431323,0.006524505332176816,-2.301332863836108
443,-386.9392760737183,0.0076370133081002205,-2.7503260778159895
444,-384.89269663333454,0.00714090825585236,-2.51825422401521
445,-385.229319753114,0.007365957368006009,-2.5406081004363985
446,-385.52288380439467,0.00720942867878207,-2.5957255220762625
447,-384.2234584805381,0.00656729937934101,-2.3098596659478767
448,-385.56365137125164,0.007502387135996245,-2.583533214469684
449,-386.6091611157696,0.005866390592606602,-2.268701847073341
450,-386.75386067349103,0.0075611103059166525,-2.7296319066525805
451,-384.93773539197736,0.005879547592853898,-2.1572669479190094
452,-384.51178147220264,0.006066927656473661,-2.141057993722276
453,-385.3357264068031,0.007334008048898557,-2.4784565369997695
454,-384.9682027455877,0.005779989121155644,-2.075624848818316
455,-384.3169450301379,0.006537209669366476,-2.2597652026297683
456,-384.58053293095793,0.006990845787145699,-2.409109397687205
457,-385.8522813378919,0.007238033469234073,-2.384170736493382
458,-386.15888545587353,0.007690284642932277,-2.669110624589259
459,-384.4521652659606,0.0069021523657500534,-2.392264034468124
460,-384.8119251545405,0.006012783217849173,-2.208200164939538
461,-385.0140704792707,0.007266209645260887,-2.5102555460681013
462,-385.1553325267163,0.006720564307935583,-2.469343419941094
463,-387.3334777409202,0.005109982374937576,-1.9398693568027439
464,-384.22260356943053,0.006512587664286754,-2.3011255087936417
465,-384.6386952107824,0.006944384597002957,-2.369325942910823
466,-386.3237199488939,0.005341149708905321,-1.9919307604826526
467,-386.32962910731067,0.007743822688335286,-2.6197975494705292
468,-384.5592004554615,0.006934340598468604,-2.4507518128773973
469,-384.8259942426655,0.0059587595554136345,-2.0771283186399305
470,-384.2535115024706,0.006647027801492128,-2.3210191911659868
