area,date,exposure_ms,flow_rate,intensity,mean_bg,rbs,survival,rescaled_intensity
14.847999999999999,20170316,100,1.0,250166.5813665304,207551.61038765163,sd6,False,42614.97097887876
14.847999999999999,20170316,100,1.0,250166.5813665304,207551.61038765163,sd6,False,42614.97097887876
11.0848,20170316,100,1.0,254594.57365516396,207551.61038765163,sd6,False,47042.96326751233
11.0848,20170316,100,1.0,254594.57365516396,207551.61038765163,sd6,False,47042.96326751233
11.8016,20170316,100,1.0,249819.2577341513,207551.61038765163,sd6,False,42267.64734649967
8.2688,20170316,100,1.0,251136.31092257056,205757.1192219362,sd6,False,45379.19170063434
6.2976,20170316,100,1.0,236719.23290901308,205757.1192219362,sd6,False,30962.113687076868
8.2688,20170316,100,1.0,245662.96467768922,205757.1192219362,sd6,False,39905.845455753006
6.8352,20170316,100,1.0,254881.426081582,205757.1192219362,sd6,False,49124.30685964579
12.0576,20170316,100,1.0,259613.9249618191,205757.1192219362,sd6,False,53856.8057398829
4.6336,20170316,100,1.0,251491.01580504535,205757.1192219362,sd6,False,45733.896583109134
9.2928,20170316,100,1.0,251657.5012837048,205757.1192219362,sd6,False,45900.382061768585
7.7056,20170316,100,1.0,232502.97117427556,205757.1192219362,sd6,False,26745.851952339344
6.3744000000000005,20170316,100,1.0,240806.20419701122,208119.96957435342,sd6,False,32686.234622657794
11.8272,20170316,100,1.0,248749.19806636238,208119.96957435342,sd6,False,40629.22849200896
10.5728,20170316,100,1.0,239308.45574904032,208119.96957435342,sd6,False,31188.4861746869
25.651200000000006,20170316,100,1.0,250229.45830698218,208119.96957435342,sd6,False,42109.48873262876
5.6320000000000014,20170316,100,1.0,243485.88967918488,208119.96957435342,sd6,False,35365.92010483146
6.9888,20170316,100,1.0,253948.00087901892,208119.96957435342,sd6,False,45828.031304665485
8.4224,20170316,100,1.0,230911.4627949584,206927.5216064088,sd6,False,23983.941188549623
11.6224,20170316,100,1.0,252659.4596157772,206927.5216064088,sd6,False,45731.9380093684
10.3936,20170316,100,1.0,237657.03765780578,206927.5216064088,sd6,False,30729.51605139699
9.4976,20170316,100,1.0,242447.28021637,206927.5216064088,sd6,False,35519.75860996122
3.9936,20170316,100,1.0,242090.58302848012,206927.5216064088,sd6,False,35163.06142207133
13.7984,20170316,100,1.0,250534.62891419933,206927.5216064088,sd6,False,43607.107307790546
8.704,20170316,100,1.0,253808.54461932636,206927.5216064088,sd6,False,46881.023012917576
9.3696,20170316,100,1.0,247682.989676938,206927.5216064088,sd6,False,40755.46807052923
7.1168000000000005,20170316,100,1.0,247396.3458178525,206927.5216064088,sd6,False,40468.824211443716
5.2224,20170316,100,1.0,245293.01744631448,204293.16880433785,sd6,False,40999.84864197663
18.0992,20170316,100,1.0,248866.3986673829,204293.16880433785,sd6,False,44573.22986304504
6.3488000000000016,20170316,100,1.0,245775.82191263017,204293.16880433785,sd6,False,41482.65310829232
1.8176,20170316,100,1.0,289830.7487955979,204293.16880433785,sd6,False,85537.57999126002
6.784000000000002,20170316,100,1.0,249558.02208770878,204293.16880433785,sd6,False,45264.85328337093
5.4784000000000015,20170316,100,1.0,242359.37652844004,204293.16880433785,sd6,False,38066.20772410219
10.9312,20170316,100,1.0,261188.5409957412,204293.16880433785,sd6,False,56895.37219140335
4.864,20170316,100,1.0,247556.4003936243,204293.16880433785,sd6,False,43263.23158928644
6.7072,20170316,100,1.0,240790.7157561164,204293.16880433785,sd6,False,36497.54695177855
11.4944,20170316,100,1.0,242603.77037837487,207029.6095952541,sd6,False,35574.16078312078
6.7328,20170316,100,1.0,237697.97384538376,207029.6095952541,sd6,False,30668.36425012967
7.1168000000000005,20170316,100,1.0,249635.38277507466,207029.6095952541,sd6,False,42605.773179820564
4.9408,20170316,100,1.0,243873.47694375835,207029.6095952541,sd6,False,36843.86734850425
10.1632,20170316,100,1.0,244692.45592605512,207029.6095952541,sd6,False,37662.846330801025
8.038400000000001,20170316,100,1.0,230985.42655448237,207029.6095952541,sd6,False,23955.81695922828
8.5504,20170316,100,1.0,260532.1460408877,207029.6095952541,sd6,False,53502.536445633596
10.9568,20170316,100,1.0,247963.5936237227,207029.6095952541,sd6,False,40933.98402846861
7.3216,20170316,100,1.0,244665.31904140807,207029.6095952541,sd6,False,37635.70944615398
6.6048,20170316,100,1.0,253146.35189411265,207029.6095952541,sd6,False,46116.74229885856
6.4,20170316,100,1.0,248793.63630776128,207029.6095952541,sd6,False,41764.026712507184
7.936,20170316,100,1.0,256509.6266326789,204991.67942510927,sd6,False,51517.94720756964
6.2976,20170316,100,1.0,232119.58007471534,204991.67942510927,sd6,False,27127.900649606072
19.8656,20170316,100,1.0,244162.56226302835,204991.67942510927,sd6,False,39170.88283791908
9.1648,20170316,100,1.0,245034.7569966841,204991.67942510927,sd6,False,40043.07757157483
11.0848,20170316,100,1.0,249028.6056665123,204991.67942510927,sd6,False,44036.92624140304
5.888,20170316,100,1.0,241262.9780981371,204991.67942510927,sd6,False,36271.298673027835
7.6288,20170316,100,1.0,241382.25214245464,204991.67942510927,sd6,False,36390.57271734538
6.5280000000000005,20170316,100,1.0,247812.15118072997,204226.45057793,sd6,False,43585.700602799974
6.4512,20170316,100,1.0,241116.21663700975,204226.45057793,sd6,False,36889.76605907976
7.372800000000002,20170316,100,1.0,237102.02501792365,204226.45057793,sd6,False,32875.57443999365
7.8336000000000015,20170316,100,1.0,284837.69678714336,204226.45057793,sd6,False,80611.24620921336
9.5488,20170316,100,1.0,252852.4275934234,204226.45057793,sd6,False,48625.97701549341
4.4032,20170316,100,1.0,255262.8237373686,204226.45057793,sd6,False,51036.373159438604
8.6784,20170316,100,1.0,241336.53109927816,204226.45057793,sd6,False,37110.080521348165
25.2928,20170316,100,1.0,246863.3414768289,204226.45057793,sd6,False,42636.89089889891
16.8448,20170316,100,1.0,251487.1870320697,205075.8013975952,sd6,False,46411.385634474485
9.4976,20170316,100,1.0,239261.6129150361,205075.8013975952,sd6,False,34185.81151744089
5.247999999999999,20170316,100,1.0,249311.22082090128,205075.8013975952,sd6,False,44235.41942330607
5.5296,20170316,100,1.0,245780.5932839392,205075.8013975952,sd6,False,40704.791886344
11.648,20170316,100,1.0,244351.81945076075,205075.8013975952,sd6,False,39276.01805316555
7.3984,20170316,100,1.0,238161.51043963304,205075.8013975952,sd6,False,33085.70904203784
9.8048,20170316,100,1.0,241587.2412064072,205075.8013975952,sd6,False,36511.43980881199
7.3472,20170316,100,1.0,256581.5973694623,205075.8013975952,sd6,False,51505.795971867105
16.691200000000002,20170316,100,1.0,253508.1809429714,205989.08592835272,sd6,False,47519.09501461868
8.4992,20170316,100,1.0,256828.6243017062,205989.08592835272,sd6,False,50839.53837335348
8.7296,20170316,100,1.0,236385.11165637398,205989.08592835272,sd6,False,30396.025728021254
28.5184,20170316,100,1.0,256702.50696852113,205989.08592835272,sd6,False,50713.42104016841
12.0832,20170316,100,1.0,241339.65374765327,205989.08592835272,sd6,False,35350.567819300544
5.9648,20170316,100,1.0,249190.97639867052,205989.08592835272,sd6,False,43201.8904703178
8.2432,20170316,100,1.0,245387.8921023705,205989.08592835272,sd6,False,39398.80617401778
4.1216,20170316,100,1.0,238120.1959795981,205989.08592835272,sd6,False,32131.110051245374
5.12,20170316,100,1.0,241406.9741979109,205989.08592835272,sd6,False,35417.88826955817
16.9728,20170316,100,1.0,254473.96524727647,209289.15403432547,sd6,False,45184.811212951
6.272,20170316,100,1.0,232978.5395984584,209289.15403432547,sd6,False,23689.385564132914
6.144,20170316,100,1.0,253100.5841882022,209289.15403432547,sd6,False,43811.43015387672
17.1264,20170316,100,1.0,250724.91874377304,209289.15403432547,sd6,False,41435.76470944757
17.2288,20170316,100,1.0,251437.34283742556,209289.15403432547,sd6,False,42148.188803100085
8.9856,20170316,100,1.0,256069.7072422246,209289.15403432547,sd6,False,46780.553207899124
8.2944,20170316,100,1.0,251839.7044744071,209289.15403432547,sd6,False,42550.55044008163
10.9056,20170316,100,1.0,250869.95934626024,209289.15403432547,sd6,False,41580.80531193476
15.7696,20170316,100,1.0,261709.0158875947,209289.15403432547,sd6,False,52419.86185326922
5.1456,20170316,100,1.0,262362.53259078827,209289.15403432547,sd6,False,53073.37855646279
8.8064,20170316,100,1.0,259876.83753529933,205002.75000087442,sd6,False,54874.08753442491
4.8128,20170316,100,1.0,234773.90742197173,205002.75000087442,sd6,False,29771.157421097305
5.6576,20170316,100,1.0,239333.00991387642,205002.75000087442,sd6,False,34330.259913001995
5.0688,20170316,100,1.0,242852.52078470396,205002.75000087442,sd6,False,37849.77078382953
6.195200000000002,20170316,100,1.0,239041.8824804073,205002.75000087442,sd6,False,34039.132479532884
6.8608,20170316,100,1.0,239935.0501983693,205002.75000087442,sd6,False,34932.300197494886
8.166400000000001,20170316,100,1.0,246282.5341880961,205002.75000087442,sd6,False,41279.78418722167
6.3232,20170316,100,1.0,241549.4269177053,205002.75000087442,sd6,False,36546.67691683088
7.9104,20170316,100,1.0,252645.5913593057,209985.17368712887,sd6,False,42660.417672176816
15.36,20170316,100,1.0,240682.23110218628,209985.17368712887,sd6,False,30697.05741505741
10.0864,20170316,100,1.0,253827.10397490519,209985.17368712887,sd6,False,43841.93028777631
8.1408,20170316,100,1.0,245547.44070975579,209985.17368712887,sd6,False,35562.26702262691
7.3984,20170316,100,1.0,415947.54213208857,209985.17368712887,sd6,False,205962.36844495972
10.7264,20170316,100,1.0,245450.8616028173,209985.17368712887,sd6,False,35465.68791568844
7.1168000000000005,20170316,100,1.0,256161.07921897122,209985.17368712887,sd6,False,46175.90553184235
1.8944,20170316,100,1.0,282935.7755815713,209985.17368712887,sd6,False,72950.6018944424
3.8144,20170316,100,1.0,255165.3111184889,209985.17368712887,sd6,False,45180.137431360024
8.96,20170316,100,1.0,254783.39450443786,209985.17368712887,sd6,False,44798.22081730898
5.888,20170316,100,1.0,253015.8015100827,209985.17368712887,sd6,False,43030.62782295383
9.0624,20170316,100,1.0,263263.49317549233,209985.17368712887,sd6,False,53278.31948836345
5.2736,20170316,100,1.0,253218.03324924922,209985.17368712887,sd6,False,43232.85956212034
12.0064,20170316,100,1.0,251633.91877342304,209985.17368712887,sd6,False,41648.74508629416
4.8896000000000015,20170316,100,1.0,243761.6356703689,209985.17368712887,sd6,False,33776.461983240035
6.4768,20170426,25,0.005,221699.44588994578,108730.87256673805,10sd1,True,451874.29329283093
11.6736,20170426,25,0.005,213375.17730779332,108730.87256673805,10sd1,True,418577.21896422113
7.9872,20170426,25,0.005,225023.58685963482,106100.50301209617,10sd1,True,475692.33539015456
5.4272,20170426,25,0.005,266976.5848703957,108796.05273461406,10sd1,False,632722.1285431266
8.1152,20170426,25,0.005,220696.72277194567,108796.05273461406,10sd1,True,447602.68014932645
12.7744,20170426,25,0.005,220034.29197163074,107619.38070327608,10sd1,True,449659.6450734186
14.7456,20170426,25,0.005,241853.43701326693,106167.95781877637,10sd1,True,542741.9167779622
5.7856000000000005,20170426,25,0.005,217561.70112278668,105449.38853171334,10sd1,True,448449.2503642933
5.7856000000000005,20170426,25,0.005,217561.70112278668,105449.38853171334,10sd1,True,448449.2503642933
5.7856000000000005,20170426,25,0.005,212745.17123462714,105449.38853171334,10sd1,True,429183.1308116552
5.6320000000000014,20170426,25,0.005,231041.7329656795,108542.43221849037,10sd1,True,489997.2029887565
5.7344,20170426,25,0.005,200689.94179395246,107280.07795311756,10sd1,False,373639.45536333957
7.2448000000000015,20170426,25,0.005,186681.6539477605,106720.72155347397,10sd1,True,319843.7295771461
4.5056,20170426,25,0.005,203356.66679920926,106720.72155347397,10sd1,True,386543.78098294116
4.9408,20170426,25,0.005,213869.69919852415,102747.99498206297,10sd1,False,444486.8168658447
7.167999999999999,20170426,25,0.005,233103.4199345528,102747.99498206297,10sd1,False,521421.69980995933
17.1008,20170426,25,0.005,237203.36660331214,102747.99498206297,10sd1,False,537821.4864849967
9.6256,20170426,25,0.005,228100.54026106966,102747.99498206297,10sd1,False,501410.18111602677
7.8336000000000015,20170426,25,0.005,198109.2333697516,102747.99498206297,10sd1,False,381444.95355075446
4.9664,20170426,25,0.005,192571.81929989677,102747.99498206297,10sd1,True,359295.2972713352
5.9392000000000005,20170426,25,0.005,202489.0225086082,102747.99498206297,10sd1,True,398964.110106181
5.9392000000000005,20170426,25,0.005,202489.0225086082,102747.99498206297,10sd1,True,398964.110106181
4.2752,20170426,25,0.005,198098.43009617046,102747.99498206297,10sd1,True,381401.74045642995
9.4208,20170426,25,0.005,207567.1623202781,102747.99498206297,10sd1,True,419276.6693528604
9.4208,20170426,25,0.005,207567.1623202781,102747.99498206297,10sd1,True,419276.6693528604
10.6496,20170426,25,0.005,217973.94854860078,102747.99498206297,10sd1,True,460903.81426615117
13.056,20170426,25,0.005,198182.327919178,102747.99498206297,10sd1,True,381737.3317484602
13.056,20170426,25,0.005,198182.327919178,102747.99498206297,10sd1,True,381737.3317484602
13.056,20170426,25,0.005,198182.327919178,102747.99498206297,10sd1,True,381737.3317484602
10.6496,20170426,25,0.005,217973.94854860078,102747.99498206297,10sd1,True,460903.81426615117
10.6496,20170426,25,0.005,217973.94854860078,102747.99498206297,10sd1,True,460903.81426615117
10.6496,20170426,25,0.005,217973.94854860078,102747.99498206297,10sd1,True,460903.81426615117
7.167999999999999,20170426,25,0.005,233103.4199345528,102747.99498206297,10sd1,True,521421.69980995933
6.9376000000000015,20170426,25,0.005,229706.38905767238,102747.99498206297,10sd1,True,507833.57630243764
17.1008,20170426,25,0.005,237203.36660331214,102747.99498206297,10sd1,True,537821.4864849967
17.1008,20170426,25,0.005,237203.36660331214,102747.99498206297,10sd1,True,537821.4864849967
17.1008,20170426,25,0.005,237203.36660331214,102747.99498206297,10sd1,True,537821.4864849967
7.4239999999999995,20170426,25,0.005,252877.00899168165,102747.99498206297,10sd1,True,600516.0560384747
7.4239999999999995,20170426,25,0.005,252877.00899168165,102747.99498206297,10sd1,True,600516.0560384747
14.9504,20170426,25,0.005,248663.30447394913,102747.99498206297,10sd1,True,583661.2379675447
14.9504,20170426,25,0.005,248663.30447394913,102747.99498206297,10sd1,True,583661.2379675447
14.9504,20170426,25,0.005,248663.30447394913,102747.99498206297,10sd1,True,583661.2379675447
14.9504,20170426,25,0.005,248663.30447394913,102747.99498206297,10sd1,True,583661.2379675447
9.6256,20170426,25,0.005,228100.54026106966,102747.99498206297,10sd1,True,501410.18111602677
5.376,20170426,25,0.005,181909.83729718052,102747.99498206297,10sd1,True,316647.3692604702
7.8336000000000015,20170426,25,0.005,198109.2333697516,102747.99498206297,10sd1,True,381444.95355075446
4.992,20170426,25,0.005,204419.34334515934,102747.99498206297,10sd1,True,406685.3934523855
5.12,20170426,25,0.005,220365.4707181353,102747.99498206297,10sd1,True,470469.9029442893
7.552,20170426,25,0.005,207494.07955715386,102747.99498206297,10sd1,True,418984.33830036357
7.552,20170426,25,0.005,207494.07955715386,102747.99498206297,10sd1,True,418984.33830036357
4.7104,20170426,25,0.005,229991.83110696694,102747.99498206297,10sd1,True,508975.3444996159
4.8384,20170426,25,0.005,237071.839727594,102747.99498206297,10sd1,True,537295.3789821242
7.5264000000000015,20170426,25,0.005,208238.7334654096,102747.99498206297,10sd1,True,421962.9539333865
7.5264000000000015,20170426,25,0.005,208238.7334654096,102747.99498206297,10sd1,True,421962.9539333865
9.1392,20170426,25,0.005,205654.83731310745,102747.99498206297,10sd1,True,411627.36932417785
9.1392,20170426,25,0.005,205654.83731310745,102747.99498206297,10sd1,True,411627.36932417785
5.1456,20170426,25,0.005,204740.26469609028,109526.3209738162,10sd1,False,380855.7748890963
5.4272,20170426,25,0.005,243104.98344145066,106563.2237380066,10sd1,True,546167.0388137762
9.7792,20170426,25,0.005,205909.0976965236,105153.47807625936,10sd1,True,403022.4784810569
5.8624,20170426,25,0.005,227044.43721727747,105153.47807625936,10sd1,True,487563.83656407247
9.1392,20170426,25,0.005,224088.09561083425,105153.47807625936,10sd1,True,475738.4701382995
8.064,20170426,25,0.005,200045.8377966408,105153.47807625936,10sd1,True,379569.4388815257
4.4544000000000015,20170426,25,0.005,237893.07776779696,106750.90456601293,10sd1,False,524568.6928071361
7.0144,20170426,25,0.005,213529.6652658285,106750.90456601293,10sd1,False,427115.04279926216
10.24,20170426,25,0.005,250922.6322417154,106750.90456601293,10sd1,False,576686.9107028098
10.5216,20170426,25,0.005,179363.62538556935,106750.90456601293,10sd1,True,290450.88327822566
10.5216,20170426,25,0.005,179363.62538556935,106750.90456601293,10sd1,True,290450.88327822566
6.0416,20170426,25,0.005,246690.1171851325,106750.90456601293,10sd1,True,559756.8504764782
6.7328,20170426,25,0.005,250266.56245165013,106750.90456601293,10sd1,True,574062.6315425488
5.888,20170426,25,0.005,228453.97826022102,106750.90456601293,10sd1,True,486812.29477683234
10.24,20170426,25,0.005,250922.6322417154,106750.90456601293,10sd1,True,576686.9107028098
10.3424,20170426,25,0.005,210000.65101762133,106750.90456601293,10sd1,True,412998.98580643366
10.3424,20170426,25,0.005,210000.65101762133,106750.90456601293,10sd1,True,412998.98580643366
10.0608,20170426,25,0.005,193858.82458265926,106750.90456601293,10sd1,True,348431.6800665853
10.0608,20170426,25,0.005,193858.82458265926,106750.90456601293,10sd1,True,348431.6800665853
6.1696,20170426,25,0.005,231956.89952189426,106750.90456601293,10sd1,True,500823.9798235253
6.1696,20170426,25,0.005,231956.89952189426,106750.90456601293,10sd1,True,500823.9798235253
14.5152,20170426,25,0.005,202392.9060882593,106750.90456601293,10sd1,True,382568.0060889855
14.5152,20170426,25,0.005,202392.9060882593,106750.90456601293,10sd1,True,382568.0060889855
7.6800000000000015,20170426,25,0.005,206844.2678008628,110688.20120806039,10sd1,True,384624.2663712097
8.3968,20170426,25,0.005,277022.23503895424,110688.20120806039,10sd1,True,665336.1353235755
8.3968,20170426,25,0.005,277022.23503895424,110688.20120806039,10sd1,True,665336.1353235755
5.4272,20170426,25,0.005,231413.6726969774,110688.20120806039,10sd1,True,482901.885955668
5.4272,20170426,25,0.005,231413.6726969774,110688.20120806039,10sd1,True,482901.885955668
22.7584,20170426,25,0.005,260824.68338711173,104319.88381232356,10sd1,False,626019.1982991527
11.776,20170426,25,0.005,193879.84798086356,104319.88381232356,10sd1,False,358239.85667416
4.8128,20170426,25,0.005,247574.91016268532,103796.74946575283,10sd1,False,575112.64278773
7.8336000000000015,20170426,25,0.005,245250.84144557454,103796.74946575283,10sd1,True,565816.3679192868
11.4944,20170324,100,0.02,244425.3231495323,169729.6606083469,16sd0,False,74695.66254118542
6.2208000000000006,20170324,100,0.02,275753.3808820957,169729.6606083469,16sd0,False,106023.72027374883
6.4768,20170324,100,0.02,230124.7652522963,169729.6606083469,16sd0,False,60395.104643949395
6.4768,20170324,100,0.02,230124.7652522963,169729.6606083469,16sd0,True,60395.104643949395
12.6464,20170324,100,0.02,249436.6319614141,171054.8863327089,16sd0,False,78381.74562870519
12.6464,20170324,100,0.02,249436.6319614141,171054.8863327089,16sd0,False,78381.74562870519
8.7552,20170324,100,0.02,229301.6432736188,170796.45346849278,16sd0,False,58505.18980512602
5.171200000000002,20170324,100,0.02,281125.2369290421,172440.40484378507,16sd0,False,108684.83208525702
9.6512,20170324,100,0.02,238739.62863248482,176217.99715651028,16sd0,False,62521.631475974544
6.7328,20170324,100,0.02,239975.44633507426,172209.09966741473,16sd0,True,67766.34666765953
5.7856000000000005,20170324,100,0.02,272065.8654396981,172193.33783493136,16sd0,False,99872.52760476674
7.3472,20170324,100,0.02,273914.0249974411,172193.33783493136,16sd0,False,101720.68716250974
8.0896,20170324,100,0.02,242082.69928348844,172193.33783493136,16sd0,False,69889.36144855709
8.0896,20170324,100,0.02,242082.69928348844,172193.33783493136,16sd0,False,69889.36144855709
9.344,20170324,100,0.02,263574.73829527927,172193.33783493136,16sd0,False,91381.40046034791
5.9648,20170324,100,0.02,233751.85554222087,172193.33783493136,16sd0,True,61558.51770728952
9.344,20170324,100,0.02,263574.73829527927,172193.33783493136,16sd0,True,91381.40046034791
7.3472,20170324,100,0.02,273914.0249974411,172193.33783493136,16sd0,True,101720.68716250974
11.4176,20170324,100,0.02,251469.8853759421,172193.33783493136,16sd0,True,79276.54754101075
13.5424,20170324,100,0.02,268465.0921262373,217631.33631590093,16sd0,False,50833.755810336355
6.2208000000000006,20170324,100,0.02,234511.57244220786,172891.16266160607,16sd0,False,61620.409780601796
6.2208000000000006,20170324,100,0.02,234511.57244220786,172891.16266160607,16sd0,False,61620.409780601796
6.4,20170324,100,0.02,245027.89355475485,172891.16266160607,16sd0,False,72136.73089314878
27.392000000000003,20170714,100,0.018000000000000002,247721.53338616114,185494.35551635802,sd4,False,62227.17786980313
6.0672000000000015,20170714,100,0.018000000000000002,231405.01976619285,182453.4551017864,sd4,False,48951.56466440644
3.4816000000000003,20170714,100,0.018000000000000002,220697.64501169228,182453.4551017864,sd4,False,38244.189909905865
3.9168,20170714,100,0.018000000000000002,217949.6376308786,182453.4551017864,sd4,False,35496.182529092184
6.8608,20170714,100,0.018000000000000002,212956.33645316822,182453.4551017864,sd4,False,30502.881351381802
6.8608,20170714,100,0.018000000000000002,212956.33645316822,182453.4551017864,sd4,False,30502.881351381802
6.5792,20170714,100,0.018000000000000002,221214.8682682754,182453.4551017864,sd4,False,38761.41316648899
30.7712,20170714,100,0.018000000000000002,233276.1834690441,182453.4551017864,sd4,False,50822.72836725769
30.7712,20170714,100,0.018000000000000002,233276.1834690441,182453.4551017864,sd4,False,50822.72836725769
8.3968,20170714,100,0.018000000000000002,225012.39584220378,182453.4551017864,sd4,False,42558.94074041737
8.3968,20170714,100,0.018000000000000002,225012.39584220378,182453.4551017864,sd4,False,42558.94074041737
30.7712,20170714,100,0.018000000000000002,233276.1834690441,182453.4551017864,sd4,False,50822.72836725769
5.6832,20170714,100,0.018000000000000002,236502.7570365809,187159.9220220739,sd4,False,49342.835014507
6.5280000000000005,20170714,100,0.018000000000000002,240120.76466208327,184315.509854286,sd4,False,55805.25480779726
4.7616000000000005,20170714,100,0.018000000000000002,191719.02712132467,184315.509854286,sd4,False,7403.517267038667
6.6048,20170714,100,0.018000000000000002,229771.47453295952,177264.00498794962,sd4,False,52507.4695450099
5.1968000000000005,20170714,100,0.018000000000000002,229533.4259355241,182082.52883550187,sd4,False,47450.89710002224
5.1968000000000005,20170714,100,0.018000000000000002,229533.4259355241,182082.52883550187,sd4,False,47450.89710002224
22.144,20170714,100,0.018000000000000002,228053.59647384594,186009.47541783,sd4,False,42044.12105601596
4.2496,20170714,100,0.018000000000000002,223917.4026781804,182899.57276922965,sd4,False,41017.82990895075
11.52,20170714,100,0.018000000000000002,225213.5228780695,182899.57276922965,sd4,False,42313.95010883984
14.0032,20170714,100,0.018000000000000002,232094.15345359372,182367.29508369407,sd4,False,49726.85836989965
14.0032,20170714,100,0.018000000000000002,232094.15345359372,182367.29508369407,sd4,False,49726.85836989965
14.0032,20170714,100,0.018000000000000002,232094.15345359372,182367.29508369407,sd4,False,49726.85836989965
14.0032,20170714,100,0.018000000000000002,232094.15345359372,182367.29508369407,sd4,False,49726.85836989965
4.4032,20170714,100,0.018000000000000002,228990.17786129873,182565.42461162945,sd4,False,46424.75324966927
4.4032,20170714,100,0.018000000000000002,228990.17786129873,182565.42461162945,sd4,False,46424.75324966927
10.4192,20170714,100,0.018000000000000002,238403.26958844386,182565.42461162945,sd4,False,55837.844976814406
10.4192,20170714,100,0.018000000000000002,238403.26958844386,182565.42461162945,sd4,False,55837.844976814406
10.752,20170714,100,0.018000000000000002,210617.68297601512,181039.82315430755,sd4,False,29577.859821707563
10.6496,20170714,100,0.018000000000000002,217469.4441678607,164038.5174340554,sd4,False,53430.9267338053
9.2672,20170714,100,0.018000000000000002,203120.3434533989,164038.5174340554,sd4,False,39081.82601934351
15.8976,20170714,100,0.018000000000000002,166722.99689922598,164038.5174340554,sd4,False,2684.479465170589
5.4528,20170519,50,0.5,350994.2715164532,258522.6408059835,12sd2,True,184943.26142093935
7.1936,20170519,50,0.5,374502.5908351935,258522.6408059835,12sd2,True,231959.90005842003
7.1936,20170519,50,0.5,374502.5908351935,258522.6408059835,12sd2,True,231959.90005842003
11.648,20170519,50,0.5,389782.1533673593,258522.6408059835,12sd2,True,262519.0251227516
11.648,20170519,50,0.5,389782.1533673593,258522.6408059835,12sd2,True,262519.0251227516
12.544,20170519,50,0.5,447112.2915743528,263148.75769890763,12sd2,False,367927.0677508904
13.44,20170519,50,0.5,311628.47657787445,250244.73118960805,12sd2,True,122767.4907765328
6.9888,20170519,50,0.5,325365.02462257573,255893.6995498225,12sd2,True,138942.6501455065
6.9888,20170519,50,0.5,325365.02462257573,255893.6995498225,12sd2,True,138942.6501455065
10.2144,20170519,50,0.5,348642.8394555862,263170.46502187,12sd2,False,170944.74886743247
8.3968,20170519,50,0.5,343299.1091316155,263170.46502187,12sd2,False,160257.28821949102
25.0624,20170519,50,0.5,369079.0713594256,263170.46502187,12sd2,True,211817.21267511125
25.0624,20170519,50,0.5,369079.0713594256,263170.46502187,12sd2,True,211817.21267511125
25.0624,20170519,50,0.5,369079.0713594256,263170.46502187,12sd2,True,211817.21267511125
6.2976,20170519,50,0.5,323965.0115143241,263170.46502187,12sd2,True,121589.09298490826
12.672,20170519,50,0.5,344350.92494793714,264639.7521240656,12sd2,True,159422.3456477431
12.672,20170519,50,0.5,344350.92494793714,264639.7521240656,12sd2,True,159422.3456477431
10.1888,20170519,50,0.5,373616.27821108,264639.7521240656,12sd2,True,217953.05217402882
26.0608,20170519,50,0.5,351942.51528779656,261587.1993844755,12sd2,True,180710.6318066421
11.6992,20170519,50,0.5,367213.58285281406,257181.7122921475,12sd2,True,220063.7411213331
9.5232,20170421,25,0.71,214236.99982018393,138313.4786003977,sd1,False,303694.0848791449
3.4816000000000003,20170421,25,0.71,209889.11165717922,136081.197273425,sd1,True,295231.6575350169
2.56,20170421,25,0.71,231635.69316463103,139557.2583363132,sd1,False,368313.73931327125
2.56,20170421,25,0.71,231635.69316463103,139557.2583363132,sd1,False,368313.73931327125
2.56,20170421,25,0.71,231635.69316463103,139557.2583363132,sd1,True,368313.73931327125
2.56,20170421,25,0.71,231635.69316463103,139557.2583363132,sd1,True,368313.73931327125
2.2272000000000003,20170421,25,0.71,282533.5505296133,139557.2583363132,sd1,True,571905.1687732002
12.5696,20170421,25,0.71,188609.9583554673,134645.7158742683,sd1,False,215856.96992479602
3.1232,20170421,25,0.71,273348.24905748764,139486.62057807253,sd1,False,535446.5139176605
3.1232,20170421,25,0.71,273348.24905748764,139486.62057807253,sd1,False,535446.5139176605
3.5328000000000004,20170421,25,0.71,223280.99998619207,139486.62057807253,sd1,True,335177.51763247815
9.2928,20170421,25,0.71,217098.23286331104,139383.28823377288,sd1,True,310859.77851815266
2.8928000000000003,20170421,25,0.71,231920.28669484446,139181.5344787048,sd1,False,370955.00886455865
2.8928000000000003,20170421,25,0.71,231920.28669484446,139181.5344787048,sd1,True,370955.00886455865
3.1744000000000003,20170421,25,0.71,220953.80282838352,138652.87754256278,sd1,False,329203.70114328293
2.048,20170421,25,0.71,181900.4564653864,138652.87754256278,sd1,False,172990.3156912945
6.6048,20170421,25,0.71,282890.45490310504,141037.59095744276,sd1,True,567411.4557826491
5.888,20170509,50,2.2,212948.17632382712,111043.48902447012,sd2,False,203809.374598714
5.0176,20170509,50,2.2,171548.79366592644,111043.48902447012,sd2,True,121010.60928291263
8.7296,20170509,50,2.2,166950.0462858058,110918.3828542875,sd2,True,112063.32686303658
5.504,20170509,50,2.2,171976.80376253536,108818.40424757068,sd2,False,126316.79902992936
5.6064,20170509,50,2.2,252167.20825023914,108818.40424757068,sd2,True,286697.60800533695
4.2752,20170509,50,2.2,174368.80254069626,116263.04650911395,sd2,True,116211.51206316461
