sd,flow_rate,survival,intensity,area,channel_density
sd1,1.92,False,168854.51061320753,6.784000000000002,45.527988745781045
sd1,1.92,False,149947.6240636704,6.8352,33.82929571013438
sd1,1.92,False,202610.54050116547,10.9824,66.41463397563786
sd1,1.92,False,190065.47407670453,9.0112,58.652336316155754
sd1,1.92,False,190065.47407670453,9.0112,58.652336316155754
sd1,1.92,True,155934.31464592274,5.9648,37.53357855108058
sd1,1.92,True,168854.51061320753,6.784000000000002,45.527988745781045
sd1,1.92,True,149947.6240636704,6.8352,33.82929571013438
sd1,1.92,True,202610.54050116547,10.9824,66.41463397563786
sd1,1.92,True,202610.54050116547,10.9824,66.41463397563786
sd1,1.92,True,150163.57421875,4.5056,33.96291551943812
sd1,1.92,True,150163.57421875,4.5056,33.96291551943812
sd1,1.92,True,152149.97079439252,13.696000000000002,35.192004387381324
sd1,1.92,True,152149.97079439252,13.696000000000002,35.192004387381324
sd1,1.92,True,152149.97079439252,13.696000000000002,35.192004387381324
sd1,1.92,True,186985.45258620693,6.6816,56.74656373608974
sd1,1.92,True,186985.45258620693,6.6816,56.74656373608974
sd1,1.92,True,185045.88895631066,5.2736,55.54645289447599
sd1,1.92,False,182342.97741799324,53.0688,47.93530356257217
sd1,1.92,False,182342.97741799324,53.0688,47.93530356257217
sd1,1.92,False,182342.97741799324,53.0688,47.93530356257217
sd1,1.92,False,182342.97741799324,53.0688,47.93530356257217
sd1,1.92,False,218119.04275599128,11.7504,70.07185181528929
sd1,1.92,False,195617.89772727274,7.6032,56.149200512979064
sd1,1.92,False,226124.7209821429,7.167999999999999,75.0253893458882
sd1,1.92,False,161365.68509615381,5.9904,34.95554071535526
sd1,1.92,False,221980.5975274725,4.6592,72.46120046841281
sd1,1.92,False,221980.5975274725,4.6592,72.46120046841281
sd1,1.92,False,150872.12074530515,10.9056,28.462616146905432
sd1,1.92,True,161365.68509615381,5.9904,34.95554071535526
sd1,1.92,True,150872.12074530515,10.9056,28.462616146905432
sd1,1.92,True,150872.12074530515,10.9056,28.462616146905432
sd1,1.92,True,150872.12074530515,10.9056,28.462616146905432
sd1,1.92,True,187049.88895939087,5.0432000000000015,50.84771926488678
sd1,1.92,True,187049.88895939087,5.0432000000000015,50.84771926488678
sd1,1.92,True,226124.7209821429,7.167999999999999,75.0253893458882
sd1,1.92,True,227286.9906767956,4.6336,75.744547222398
sd1,1.92,True,227286.9906767956,4.6336,75.744547222398
sd1,1.92,True,195617.89772727274,7.6032,56.149200512979064
sd1,1.92,True,161371.22288223138,6.195200000000002,34.958967237180985
sd1,1.92,True,161371.22288223138,6.195200000000002,34.958967237180985
sd1,1.92,True,218119.04275599128,11.7504,70.07185181528929
sd1,1.92,True,218119.04275599128,11.7504,70.07185181528929
sd1,1.92,True,196411.1328125,9.0112,56.64001711268019
sd1,1.92,True,196411.1328125,9.0112,56.64001711268019
sd1,1.92,True,156128.25045620438,3.5072,31.714862246877807
sd1,1.92,True,195059.33077830187,5.4272,55.803585529848604
sd1,1.92,True,195059.33077830187,5.4272,55.803585529848604
sd1,1.92,True,239381.5768494898,5.0176,83.22810886840523
sd1,1.92,True,239381.5768494898,5.0176,83.22810886840523
sd1,1.92,True,182342.97741799324,53.0688,47.93530356257217
sd1,1.92,True,193778.748244382,4.5568,55.94947585725783
sd1,1.92,True,133752.34869462025,8.0896,18.80796022337187
sd1,1.92,True,133752.34869462025,8.0896,18.80796022337187
sd1,1.92,True,191952.93986966825,5.4016,54.81975142263312
sd1,1.92,True,207182.3814655172,3.7119999999999997,64.24301430980097
sd1,1.92,True,219148.19834183675,5.0176,71.64689956558091
sd1,1.92,True,132356.59950657893,3.8912,17.944336206648302
sd1,1.92,False,188233.20011246786,19.9168,52.93650147945618
sd1,1.92,False,162342.8485576923,3.3280000000000003,36.91676842448046
sd1,1.92,False,204495.1739296636,8.3712,62.99864679051236
sd1,1.92,False,179059.14112261147,8.038400000000001,47.26002482995349
sd1,1.92,False,192869.64101239663,3.0976000000000004,55.80531325997182
sd1,1.92,False,184334.86097440944,6.5024000000000015,50.524392388649325
sd1,1.92,False,191225.92268318962,5.9392000000000005,54.78825758980226
sd1,1.92,False,159527.33023356402,7.3984,35.174657975786744
sd1,1.92,True,225012.8676470588,4.352,75.69403161605356
sd1,1.92,True,154356.54716257667,8.345600000000001,31.97522036648452
sd1,1.92,True,154356.54716257667,8.345600000000001,31.97522036648452
sd1,1.92,True,184702.16714559388,6.6816,50.75166418908706
sd1,1.92,True,159527.33023356402,7.3984,35.174657975786744
sd1,1.92,True,179059.14112261147,8.038400000000001,47.26002482995349
sd1,1.92,True,200681.54978197676,4.4032,60.63895535531885
sd1,1.92,True,158514.4693047337,4.3264000000000005,34.54794722342991
sd1,1.92,True,184334.86097440944,6.5024000000000015,50.524392388649325
sd1,1.92,True,191225.92268318962,5.9392000000000005,54.78825758980226
sd1,1.92,True,176604.98741113747,10.8032,45.74150982444981
sd1,1.92,True,176604.98741113747,10.8032,45.74150982444981
sd1,1.92,True,183416.7028356481,5.5296,49.95627927307068
sd1,1.92,True,183416.7028356481,5.5296,49.95627927307068
sd1,1.92,True,270401.6335227273,2.8160000000000003,103.77846729799712
sd1,1.92,True,157270.1625631313,5.0688,33.77802867687003
sd1,1.92,True,157270.1625631313,5.0688,33.77802867687003
sd1,1.92,True,204495.1739296636,8.3712,62.99864679051236
sd1,1.92,False,233510.82616707613,10.4192,82.00455943957044
sd1,1.92,False,233510.82616707613,10.4192,82.00455943957044
sd1,1.92,False,194606.68103448272,9.6512,57.932502386284774
sd1,1.92,False,164912.64204545456,5.6320000000000014,39.55922626750102
sd1,1.92,False,164912.64204545456,5.6320000000000014,39.55922626750102
sd1,1.92,False,148293.86645962732,4.1216,29.27630878674576
sd1,1.92,True,194606.68103448272,9.6512,57.932502386284774
sd1,1.92,True,190210.64695247926,6.195200000000002,55.212443048918196
sd1,1.92,True,190210.64695247926,6.195200000000002,55.212443048918196
sd1,1.92,True,241918.8317587209,4.4032,87.20703824013535
sd1,1.92,True,139836.2699468085,3.6096,24.043145454243227
sd1,1.92,True,177899.58639705885,4.352,47.59493722617089
sd1,1.92,False,213917.605377907,4.4032,68.88370563329437
sd1,1.92,False,172804.38452216063,9.2416,43.44477631841479
sd1,1.92,False,172804.38452216063,9.2416,43.44477631841479
sd1,1.92,False,193409.88005050505,2.5344,56.19448877910504
sd1,1.92,False,152079.7913446677,16.563200000000002,30.621371828367597
sd1,1.92,False,152079.7913446677,16.563200000000002,30.621371828367597
sd1,1.92,False,152079.7913446677,16.563200000000002,30.621371828367597
sd1,1.92,False,152079.7913446677,16.563200000000002,30.621371828367597
sd1,1.92,True,152079.7913446677,16.563200000000002,30.621371828367597
sd1,1.92,True,178593.9607688849,14.2336,47.02709407017366
sd1,1.92,True,178593.9607688849,14.2336,47.02709407017366
sd1,1.92,True,212298.5716540404,5.0688,67.88192363707567
sd1,1.92,True,212298.5716540404,5.0688,67.88192363707567
sd1,1.92,True,259605.8693910257,7.9872,97.15345669043721
sd1,1.92,True,145938.41267523365,5.4784000000000015,26.82137526726611
sd1,1.92,True,145938.41267523365,5.4784000000000015,26.82137526726611
sd1,1.92,True,225865.88541666663,4.3008000000000015,76.27673991798021
sd1,1.92,True,237464.90995762715,3.0208,83.45367131078801
sd1,1.92,True,199484.41202606636,5.4016,59.95312374690472
sd1,1.92,True,199484.41202606636,5.4016,59.95312374690472
sd1,1.92,True,240838.26013513512,5.6832,85.54094189999968
sd1,1.92,True,201498.57954545453,2.5344,61.199395969988934
sd1,1.92,True,180718.96114864858,3.7888,48.34194445965236
sd1,1.92,True,176394.33262711862,4.5312,45.66606752803666
sd1,1.92,True,176394.33262711862,4.5312,45.66606752803666
sd1,1.92,True,162876.23355263154,3.4048000000000003,37.30170298374552
sd1,1.92,False,175056.0238486842,5.8368,45.132029138827164
sd1,1.92,False,175056.0238486842,5.8368,45.132029138827164
sd1,1.92,False,175056.0238486842,5.8368,45.132029138827164
sd1,1.92,False,193784.78167808216,1.8688,56.7205044920288
sd1,1.92,False,230187.6762218045,3.4048000000000003,79.24490520497697
sd1,1.92,False,148659.17487684728,5.1968000000000005,28.798899280521354
sd1,1.92,True,148659.17487684728,5.1968000000000005,28.798899280521354
sd1,1.92,True,175056.0238486842,5.8368,45.132029138827164
sd1,1.92,True,136784.81158088235,1.7408,21.451601203216075
sd1,1.92,True,182731.77083333328,1.92,49.88142071937264
sd1,1.92,True,182731.77083333328,1.92,49.88142071937264
sd1,1.92,True,230187.6762218045,3.4048000000000003,79.24490520497697
sd1,1.92,True,198915.2644230769,1.664,59.89500615316269
sd1,1.92,True,201970.119724026,3.9424,61.785207077597576
sd1,1.92,True,197736.38853092786,2.4832,59.16557314190289
sd1,1.92,True,197736.38853092786,2.4832,59.16557314190289
sd1,1.92,True,186243.05951025055,11.2384,52.05404117082411
sd1,1.92,True,186243.05951025055,11.2384,52.05404117082411
sd1,1.92,True,186243.05951025055,11.2384,52.05404117082411
sd1,1.92,True,204910.06540697676,2.2016,63.604307329572045
sd1,1.92,True,204910.06540697676,2.2016,63.604307329572045
sd1,1.92,True,226400.6241508152,9.4208,76.90165532232517
sd1,1.92,True,226400.6241508152,9.4208,76.90165532232517
sd1,1.92,False,196962.18922651926,4.6336,59.155837420533345
sd1,1.92,False,196962.18922651926,4.6336,59.155837420533345
sd1,1.92,False,192539.48028074863,4.7872,56.419272930815914
sd1,1.92,False,197352.45112559237,5.4016,59.39731314678802
sd1,1.92,False,137602.09517045453,4.5056,22.426600319038364
sd1,1.92,False,171177.73437499994,8.192,43.201628269857515
sd1,1.92,False,189824.31689698494,5.0944,54.73925740393072
sd1,1.92,True,218424.7669198895,4.6336,72.43587205397765
sd1,1.92,True,189824.31689698494,5.0944,54.73925740393072
sd1,1.92,True,171177.73437499994,8.192,43.201628269857515
sd1,1.92,True,173342.19398340248,6.1696,44.54089417598191
sd1,1.92,True,177552.203525641,24.96,47.14585026871297
sd1,1.92,True,177552.203525641,24.96,47.14585026871297
sd1,1.92,True,177552.203525641,24.96,47.14585026871297
sd1,1.92,True,187154.01785714284,11.2896,53.08700182506285
sd1,1.92,True,187154.01785714284,11.2896,53.08700182506285
sd1,1.92,True,191307.55739795923,6.272,55.65701693422001
sd1,1.92,True,191307.55739795923,6.272,55.65701693422001
sd1,1.92,True,215460.6088671128,13.3888,70.60179032520017
sd1,1.92,True,215460.6088671128,13.3888,70.60179032520017
sd1,1.92,True,215460.6088671128,13.3888,70.60179032520017
sd1,1.92,True,215460.6088671128,13.3888,70.60179032520017
sd1,1.92,True,184740.91198979595,5.0176,51.593885296826166
sd1,1.92,False,213435.21564327483,4.3776,69.87223130032758
sd1,1.92,False,213082.578125,12.8,69.65403577308724
sd1,1.92,False,205646.02938565335,18.0224,65.05264882773791
sd1,1.92,True,205646.02938565335,18.0224,65.05264882773791
sd1,1.92,True,205646.02938565335,18.0224,65.05264882773791
sd1,1.92,True,205646.02938565335,18.0224,65.05264882773791
sd1,1.92,True,206770.5078125,4.096,65.74842324339427
sd1,1.92,True,161817.2409188034,5.9904,37.933453869088254
sd1,1.92,True,161817.2409188034,5.9904,37.933453869088254
sd1,1.92,True,207819.10211267605,3.6352,66.39724412696745
sd1,1.92,True,213082.578125,12.8,69.65403577308724
sd1,1.92,True,213082.578125,12.8,69.65403577308724
sd1,1.92,True,213082.578125,12.8,69.65403577308724
sd1,1.92,True,228988.30581761012,4.0704,79.49575272087233
sd1,1.92,True,213783.28158033825,12.1088,70.08759814791517
sd1,1.92,True,213783.28158033825,12.1088,70.08759814791517
sd1,1.92,True,213783.28158033825,12.1088,70.08759814791517
sd1,1.92,False,178410.9462780899,4.5568,48.465690246487455
sd1,1.92,False,151629.16100543475,4.7104,31.894379891897906
sd1,1.92,False,216088.8178661616,5.0688,71.77898684825686
sd1,1.92,False,172533.9363579734,15.4112,44.82927264580236
sd1,1.92,False,192916.27798507464,8.576,57.440907957538954
sd1,1.92,False,172533.9363579734,15.4112,44.82927264580236
sd1,1.92,True,177979.75352112675,9.088,48.19888842855253
sd1,1.92,True,177979.75352112675,9.088,48.19888842855253
sd1,1.92,True,149860.0777116402,4.8384,30.799754272054614
sd1,1.92,True,149860.0777116402,4.8384,30.799754272054614
sd1,1.92,True,172533.9363579734,15.4112,44.82927264580236
sd1,1.92,True,172533.9363579734,15.4112,44.82927264580236
sd1,1.92,True,232308.8621183206,3.3536,81.81518811457579
sd1,1.92,True,195662.2688137755,5.0176,59.13999805888928
sd1,1.92,True,195662.2688137755,5.0176,59.13999805888928
sd1,1.92,True,248017.42145721926,4.7872,91.53490654925983
sd1,1.92,True,248017.42145721926,4.7872,91.53490654925983
sd1,1.92,True,192916.27798507464,8.576,57.440907957538954
sd1,1.92,True,192916.27798507464,8.576,57.440907957538954
sd1,1.92,False,200966.9066011236,4.5568,63.11482816295183
sd1,1.92,False,200966.9066011236,4.5568,63.11482816295183
sd1,1.92,False,223434.88240979388,4.9664,77.01695591038907
sd1,1.92,False,196161.90592447922,4.9152000000000005,60.14171951257419
sd1,1.92,False,189944.22627005348,9.5744,56.29451148704699
sd1,1.92,False,189944.22627005348,9.5744,56.29451148704699
sd1,1.92,False,189944.22627005348,9.5744,56.29451148704699
sd1,1.92,False,176578.9721385542,6.3744000000000005,48.02472021188614
sd1,1.92,True,142706.42510775858,2.9696,27.065979648729623
sd1,1.92,True,139980.36084254144,4.6336,25.37921916859113
sd1,1.92,True,176578.9721385542,6.3744000000000005,48.02472021188614
sd1,1.92,True,204492.71300448425,5.7088,65.29643150139489
sd1,1.92,True,204492.71300448425,5.7088,65.29643150139489
sd1,1.92,True,204598.9472987288,6.0416,65.36216429113628
sd1,1.92,True,204598.9472987288,6.0416,65.36216429113628
sd1,1.92,True,197764.23745173746,6.630400000000002,61.13316697430303
sd1,1.92,True,223599.9177631579,3.8912,77.11907203268014
sd1,1.92,True,196571.72309027772,5.5296,60.395295119052584
sd1,1.92,True,196571.72309027772,5.5296,60.395295119052584
sd1,1.92,True,174113.44115497073,8.7552,46.499165484975016
sd1,1.92,True,174113.44115497073,8.7552,46.499165484975016
sd1,1.92,True,158014.0019806338,7.2704,36.53758897404791
sd1,1.92,True,158014.0019806338,7.2704,36.53758897404791
sd1,1.92,False,223317.81096059113,5.1968000000000005,75.27407376748529
sd1,1.92,False,195135.88509908534,8.3968,57.836422203686205
sd1,1.92,False,192397.83653846156,3.6608,56.1422464046456
sd1,1.92,False,192397.83653846156,3.6608,56.1422464046456
sd1,1.92,False,202898.06547619047,3.2256,62.639294706313855
sd1,1.92,False,192618.61313868614,3.5072,56.27885259142914
sd1,1.92,False,183382.4823943662,1.8176,50.56396885677517
sd1,1.92,False,198926.24470338985,7.552,60.18171863254528
sd1,1.92,False,198926.24470338985,7.552,60.18171863254528
sd1,1.92,False,195135.88509908534,8.3968,57.836422203686205
sd1,1.92,True,198926.24470338985,7.552,60.18171863254528
sd1,1.92,True,220671.47627591703,16.0512,73.63664620560334
sd1,1.92,True,220671.47627591703,16.0512,73.63664620560334
sd1,1.92,True,216381.6675646552,2.9696,70.98231413653383
sd1,1.92,True,216381.6675646552,2.9696,70.98231413653383
sd1,1.92,True,196300.24857954547,5.6320000000000014,58.55687561647476
sd1,1.92,True,196300.24857954547,5.6320000000000014,58.55687561647476
sd1,1.92,True,171381.72238372092,2.2016,43.13846243131667
sd1,1.92,True,195135.88509908534,8.3968,57.836422203686205
sd1,1.92,True,195135.88509908534,8.3968,57.836422203686205
sd1,1.92,False,183058.8761295181,4.2496,51.17347325085738
sd1,1.92,False,154628.90625,5.4272,33.58234370333786
sd1,1.92,False,178142.95296717173,5.0688,48.13173097814442
sd1,1.92,False,178142.95296717173,5.0688,48.13173097814442
sd1,1.92,False,200443.06802486183,9.2672,61.92999438000025
sd1,1.92,False,200443.06802486183,9.2672,61.92999438000025
sd1,1.92,False,179104.56730769225,4.6592,48.72673274953344
sd1,1.92,False,259548.56178977274,4.5056,98.50169678400859
sd1,1.92,False,151928.24074074073,3.4560000000000004,31.911298779997146
sd1,1.92,True,161902.43055555553,5.760000000000002,38.082858788942595
sd1,1.92,True,161902.43055555553,5.760000000000002,38.082858788942595
sd1,1.92,True,154628.90625,5.4272,33.58234370333786
sd1,1.92,True,240198.17708333328,3.84,86.52858792712765
sd1,1.92,True,203488.82785836176,7.500800000000001,63.81456745653836
sd1,1.92,True,203488.82785836176,7.500800000000001,63.81456745653836
sd1,1.92,True,155287.87878787876,4.224,33.990084947215664
sd1,1.92,True,184585.7900943396,5.4272,52.11825586852886
sd1,1.92,True,184585.7900943396,5.4272,52.11825586852886
sd1,1.92,False,154808.41545643154,6.1696,32.710956799057804
sd1,1.92,False,202864.8325358852,5.3504000000000005,62.44600970332871
sd1,1.92,False,175501.69210829493,5.5552,45.514984094487374
sd1,1.92,False,226098.5700514139,9.9584,76.8219548147999
sd1,1.92,False,226098.5700514139,9.9584,76.8219548147999
sd1,1.92,False,216996.21582031247,8.192,71.18984570088648
sd1,1.92,True,226098.5700514139,9.9584,76.8219548147999
sd1,1.92,True,226098.5700514139,9.9584,76.8219548147999
sd1,1.92,True,146713.26754385963,7.296,27.702059630335288
sd1,1.92,True,216996.21582031247,8.192,71.18984570088648
sd1,1.92,True,146713.26754385963,7.296,27.702059630335288
sd1,1.92,True,152861.89649470898,4.8384,31.506542324913966
sd1,1.92,True,194906.6943127962,5.4016,57.52188769290478
sd1,1.92,True,224578.8483796296,6.912000000000001,75.88162245012195
sd1,1.92,True,224578.8483796296,6.912000000000001,75.88162245012195
sd1,1.92,True,225378.85273972602,7.4752,76.37662755905016
sd1,1.92,True,225378.85273972602,7.4752,76.37662755905016
sd1,1.92,False,229185.78395953763,8.8576,81.34420787928299
sd1,1.92,False,196534.7673160173,11.8272,61.141292924801235
sd1,1.92,False,200718.53637695312,13.1072,63.73001264064056
sd1,1.92,False,156809.22910391566,8.4992,36.56099642798823
sd1,1.92,False,214720.92013888888,4.6080000000000005,72.39402979486736
sd1,1.92,False,217656.69642857145,17.92,74.21055022219106
sd1,1.92,False,156985.30353483607,6.2464,36.66994301278775
sd1,1.92,True,229185.78395953763,8.8576,81.34420787928299
sd1,1.92,True,177886.80959302324,5.504,49.602812880958986
sd1,1.92,True,183048.20365646255,3.7632,52.79644101354351
sd1,1.92,True,163512.58324795082,6.2464,40.70871700772679
sd1,1.92,True,217656.69642857145,17.92,74.21055022219106
sd1,1.92,True,216348.4516402715,5.6576,73.40106981653534
sd1,1.92,True,216348.4516402715,5.6576,73.40106981653534
sd1,1.92,True,197192.08866716872,8.4992,61.548012491914996
sd1,1.92,True,197192.08866716872,8.4992,61.548012491914996
sd1,1.92,True,143980.78029141107,4.1728000000000005,28.62335506182309
sd1,1.92,False,246164.2846563981,10.8032,89.27466839928549
sd1,1.92,False,194660.57556497172,4.5312,57.40659317287591
sd1,1.92,False,161027.6319159836,6.2464,36.59610792434901
sd1,1.92,False,211149.2278696498,6.5792,67.60899648124392
sd1,1.92,False,211149.2278696498,6.5792,67.60899648124392
sd1,1.92,False,217009.6781716418,5.1456,71.23516776830577
sd1,1.92,False,217009.6781716418,5.1456,71.23516776830577
sd1,1.92,False,169624.34668989544,7.3472,41.91535110018886
sd1,1.92,False,153208.1330128205,3.9936,31.75776941097171
sd1,1.92,True,153208.1330128205,3.9936,31.75776941097171
sd1,1.92,True,194814.61864406773,4.5312,57.50190779233422
sd1,1.92,True,205393.22916666663,3.072,64.04745493587359
sd1,1.92,True,169624.34668989544,7.3472,41.91535110018886
sd1,1.92,True,171340.07352941175,10.88,42.97696225313739
sd1,1.92,True,171340.07352941175,10.88,42.97696225313739
sd1,1.92,True,171340.07352941175,10.88,42.97696225313739
sd1,1.92,True,198675.85709951454,5.2736,59.89106072395806
sd1,1.92,True,134977.09116541353,3.4048000000000003,20.47725732168411
sd1,1.92,True,246164.2846563981,10.8032,89.27466839928549
sd1,1.92,False,191118.95161290324,8.7296,54.58695549706828
sd1,1.92,False,191118.95161290324,8.7296,54.58695549706828
sd1,1.92,False,204330.7579419889,23.168000000000006,62.761800482012184
sd1,1.92,False,223339.0625,5.760000000000002,74.52324621606397
sd1,1.92,False,171446.96661237784,7.8592,42.414855488956356
sd1,1.92,False,151060.02390710384,4.6848,29.80037324623326
sd1,1.92,False,184748.40469942745,13.4144,50.64516039427998
sd1,1.92,True,184748.40469942745,13.4144,50.64516039427998
sd1,1.92,True,184748.40469942745,13.4144,50.64516039427998
sd1,1.92,True,188502.66501168226,5.4784000000000015,52.96812027738431
sd1,1.92,True,178515.06237139914,12.4416,46.788261042255705
sd1,1.92,True,178515.06237139914,12.4416,46.788261042255705
sd1,1.92,True,178515.06237139914,12.4416,46.788261042255705
sd1,1.92,True,179605.55069930071,3.6608,47.463003981747654
sd1,1.92,True,196408.2328680203,5.0432000000000015,57.859714214940276
sd1,1.92,True,196408.2328680203,5.0432000000000015,57.859714214940276
sd1,1.92,True,204330.7579419889,23.168000000000006,62.761800482012184
sd1,1.92,True,204330.7579419889,23.168000000000006,62.761800482012184
sd1,1.92,True,204330.7579419889,23.168000000000006,62.761800482012184
sd1,1.92,True,204330.7579419889,23.168000000000006,62.761800482012184
sd1,1.92,False,175471.62224264705,1.7408,41.168135193194985
sd1,1.92,False,175471.62224264705,1.7408,41.168135193194985
sd1,1.92,False,181999.37140804602,2.2272000000000003,45.207199663149716
sd1,1.92,False,181999.37140804602,2.2272000000000003,45.207199663149716
sd1,1.92,False,187928.7424395161,3.1744000000000003,48.876015859295094
sd1,1.92,False,178792.31770833328,5.5296,43.22282552077186
sd1,1.92,False,165666.015625,2.048,35.10088654558691
sd1,1.92,False,198215.3987363388,9.3696,55.24091544571993
sd1,1.92,False,145954.65829439252,2.7392000000000003,22.904424789573167
sd1,1.92,True,187928.7424395161,3.1744000000000003,48.876015859295094
sd1,1.92,True,176175.52083333328,1.92,41.603674567649236
sd1,1.92,True,143067.90865384616,2.3296,21.118239749163006
sd1,1.92,True,143067.90865384616,2.3296,21.118239749163006
sd1,1.92,True,165579.6875,1.92,35.0474707580604
sd1,1.92,True,165579.6875,1.92,35.0474707580604
sd1,1.92,True,163617.67578125,2.048,33.8334700938125
sd1,1.92,True,145954.65829439252,2.7392000000000003,22.904424789573167
sd1,1.92,True,156222.89540816325,5.0176,29.257927450971383
sd1,1.92,True,187532.6118119266,5.5808,48.6309088395832
sd1,1.92,True,187532.6118119266,5.5808,48.6309088395832
sd1,1.92,True,186209.716796875,2.4576,47.81236356197086
sd1,1.92,True,211545.70997807017,2.9184,63.489085702523155
sd1,1.92,True,165666.015625,2.048,35.10088654558691
sd1,1.92,True,178792.31770833328,5.5296,43.22282552077186
sd1,1.92,True,198215.3987363388,9.3696,55.24091544571993
sd1,1.92,True,198215.3987363388,9.3696,55.24091544571993
sd1,1.92,True,141425.25018882175,8.473600000000001,24.002579132389442
sd1,1.92,True,141425.25018882175,8.473600000000001,24.002579132389442
sd1,1.92,True,175857.3069852941,17.408,45.307518049354734
sd1,1.92,True,175857.3069852941,17.408,45.307518049354734
sd1,1.92,True,175857.3069852941,17.408,45.307518049354734
sd1,1.92,True,170768.33049610892,6.5792,42.15869850909797
sd1,1.92,True,175857.3069852941,17.408,45.307518049354734
sd1,1.92,True,170768.33049610892,6.5792,42.15869850909797
sd1,1.92,True,170768.33049610892,6.5792,42.15869850909797
sd1,1.92,True,181467.43007990863,5.6064,48.77879862239517
sd1,1.92,True,181467.43007990863,5.6064,48.77879862239517
sd1,1.92,True,175256.05130057805,4.4288,44.93548928232314
sd1,1.92,True,221168.359375,5.12,73.34386827763969
sd1,1.92,True,213533.29881123922,8.8832,68.6196515426429
sd1,1.92,True,213533.29881123922,8.8832,68.6196515426429
sd1,1.92,True,204300.26307397962,5.0176,62.90668285293549
sd1,1.92,True,204300.26307397962,5.0176,62.90668285293549
sd1,1.92,True,247677.3056402439,10.495999999999999,89.74635867408904
sd1,1.92,True,247677.3056402439,10.495999999999999,89.74635867408904
sd1,1.92,True,247677.3056402439,10.495999999999999,89.74635867408904
sd1,1.92,True,159544.21321902654,5.7856000000000005,35.21374211574089
sd1,1.92,True,159544.21321902654,5.7856000000000005,35.21374211574089
12sd2,2.0,False,346750.4511778115,8.4224,24.193573903386316
12sd2,2.0,False,346750.4511778115,8.4224,24.193573903386316
12sd2,2.0,False,356365.90676229505,6.2464,28.322960791295806
12sd2,2.0,False,442339.0323067632,5.2992,65.24438320510342
12sd2,2.0,False,411169.2356418919,11.3664,51.858418440789265
12sd2,2.0,False,397244.2446375739,8.652800000000001,45.878288351032694
12sd2,2.0,False,397244.2446375739,8.652800000000001,45.878288351032694
12sd2,2.0,False,372383.99621212116,4.224,35.201978427257984
12sd2,2.0,False,350970.49197635136,11.3664,26.005883365670588
12sd2,2.0,False,350970.49197635136,11.3664,26.005883365670588
12sd2,2.0,False,428824.32116104866,13.6704,57.05546020063046
12sd2,2.0,False,332684.1984832636,6.1184,15.767789689386815
12sd2,2.0,False,398892.3267326733,5.171200000000002,44.20107340267495
12sd2,2.0,False,364108.90758547006,8.9856,29.263227381639545
12sd2,2.0,False,401256.9147903727,8.2432,45.216552995397294
12sd2,2.0,False,401256.9147903727,8.2432,45.216552995397294
12sd2,2.0,False,332684.1984832636,6.1184,15.767789689386815
12sd2,2.0,False,410902.2450361011,7.0912000000000015,49.35876964819327
12sd2,2.0,False,428824.32116104866,13.6704,57.05546020063046
12sd2,2.0,False,364108.90758547006,8.9856,29.263227381639545
12sd2,2.0,True,428824.32116104866,13.6704,57.05546020063046
12sd2,2.0,True,410902.2450361011,7.0912000000000015,49.35876964819327
12sd2,2.0,False,328979.7327898551,8.832,14.488259660438493
12sd2,2.0,False,328979.7327898551,8.832,14.488259660438493
12sd2,2.0,False,418493.79006410256,4.992,52.930346064367235
12sd2,2.0,False,428716.02255917154,4.3264000000000005,57.32031515729477
12sd2,2.0,False,451683.3043981482,4.1472,67.1836847754578
12sd2,2.0,False,367511.92048122064,5.4528,31.036025828892804
12sd2,2.0,False,333009.0450546116,21.0944,16.21866016899348
12sd2,2.0,False,333009.0450546116,21.0944,16.21866016899348
12sd2,2.0,False,333009.0450546116,21.0944,16.21866016899348
12sd2,2.0,False,333009.0450546116,21.0944,16.21866016899348
12sd2,2.0,False,447199.70703125,4.096,63.84907235006504
12sd2,2.0,False,294127.02546296286,6.912000000000001,-1.8884601684399653
12sd2,2.0,False,492762.8007629108,5.4528,83.41628267879085
12sd2,2.0,False,496006.40113798005,17.9968,84.80925680682314
12sd2,2.0,False,492762.8007629108,5.4528,83.41628267879085
12sd2,2.0,False,505309.8587633452,7.1936,88.8046552144034
12sd2,2.0,False,505309.8587633452,7.1936,88.8046552144034
12sd2,2.0,False,432458.9951657458,4.6336,57.51862843494878
12sd2,2.0,False,391561.09865470853,11.4176,39.9549013591061
12sd2,2.0,False,391561.09865470853,11.4176,39.9549013591061
12sd2,2.0,False,391561.09865470853,11.4176,39.9549013591061
12sd2,2.0,False,374481.2334656085,4.8384,32.619900875827426
12sd2,2.0,False,331039.45558176097,4.0704,13.9636961432598
12sd2,2.0,False,439302.7553763441,4.7616000000000005,60.45770224474775
12sd2,2.0,True,391561.09865470853,11.4176,39.9549013591061
12sd2,2.0,True,496006.40113798005,17.9968,84.80925680682314
12sd2,2.0,False,427368.2928657074,10.6752,57.65304166954181
12sd2,2.0,False,427368.2928657074,10.6752,57.65304166954181
12sd2,2.0,False,427368.2928657074,10.6752,57.65304166954181
12sd2,2.0,False,419405.99524456525,4.7104,54.23360853863173
12sd2,2.0,False,370982.1428571429,5.9136000000000015,33.43783663226853
12sd2,2.0,False,361186.4802267699,11.5712,29.231059275871488
12sd2,2.0,False,361186.4802267699,11.5712,29.231059275871488
