,logp,beta_1,beta_0
1013,-351.23137613395414,2.0259619271388685,-11.074810314548085
1014,-352.23982863694226,1.9711893873733328,-10.983443776323774
1015,-351.5698056336933,1.9995526657288292,-10.88342332128796
1016,-351.73460193647816,1.839231456408724,-9.997784033793764
1017,-350.89075644520346,1.9716655828097207,-10.833064490494694
1018,-352.2717929083021,1.757276116146674,-9.542542469505872
1019,-352.47587405319877,1.62070198822007,-8.925399149741855
1020,-350.8951771391104,1.8930003106819826,-10.372298103044459
1021,-351.11526874756015,1.9789216644848893,-10.932987098152777
1022,-353.18283398181933,1.8841753233462595,-10.557655850470612
1023,-351.10810974128174,1.8801206125914234,-10.404104976934041
1024,-352.2179802451129,1.8765384014213191,-10.165047748210203
1025,-351.6840207729292,2.094220504761312,-11.570621164606106
1026,-351.16139802553306,2.0110074768605086,-10.995658204561593
1027,-351.11945586224783,1.9651582787326645,-10.734007451058199
1028,-351.77025683844494,1.7059472192536618,-9.44314296761786
1029,-351.21080319201724,1.8511350185463877,-10.105423654399338
1030,-352.8350894711834,1.630151491476355,-8.89809089498902
1031,-352.6529257874075,1.8510473030535242,-10.350978173806293
1032,-351.25244844742673,1.7613570956107216,-9.709237046312166
1033,-350.85370796123465,1.951793210987583,-10.725533451256977
1034,-350.91344097588444,1.8439253336296793,-10.125459745086953
1035,-351.6632113914768,2.0684076818159447,-11.276555332786218
1036,-351.1663746019144,2.005873885647961,-10.96411615223209
1037,-351.4805266719306,2.0559722483769036,-11.363200805681268
1038,-351.5182342838045,1.724528811303535,-9.520115791140876
1039,-351.43973463916495,1.8491506897092223,-10.264617574236663
1040,-351.68738657667706,1.9154626926345264,-10.407315349544572
1041,-351.45320738309175,1.7328893628099862,-9.515052254649525
1042,-350.94552464185654,1.9829901376238352,-10.917182969425955
1043,-350.8325569207194,1.8956020686818065,-10.432115063617703
1044,-351.43267076976883,1.9410938626260037,-10.567106191541694
1045,-351.41598676561426,1.8653720071829767,-10.35340649746485
1046,-352.3625380814828,2.2098932949562613,-12.158492753591913
1047,-350.8838154956113,1.8531330031964506,-10.198716102560478
1048,-352.7152776639678,1.9181137065008798,-10.72206475826342
1049,-351.12957480726874,1.8589102207368842,-10.287682692715451
1050,-352.0600376610324,1.664119053496244,-9.199922690122978
1051,-351.41435398524493,1.7376217589785117,-9.586813021121724
1052,-350.8455086375856,1.897505245744681,-10.411722818029132
1053,-351.04987393779834,1.957138129155912,-10.81144905402607
1054,-352.23762442104277,2.1919373466688064,-11.996955987883217
1055,-350.8931775566126,1.8911349059924023,-10.362973617874575
1056,-353.11445093343895,2.2492180490986278,-12.263657993400514
1057,-353.0548839998095,2.244603709020497,-12.405560907081936
1058,-351.61506536653866,1.8938595963401206,-10.295738359242447
1059,-351.2321890366649,2.0345524168774554,-11.127438370514591
1060,-351.1666456027335,1.897382096080897,-10.506308787652072
1061,-352.5384243598521,2.1981759851919693,-12.144877929138291
1062,-351.21961158169785,1.770761753560334,-9.72006158191286
1063,-353.0853524923699,1.660917679108465,-9.02077034636391
1064,-353.46057923370233,2.1615910570270764,-12.035873914082087
1065,-352.53695717218164,2.1286230951484124,-11.562931563482701
1066,-351.30356748687404,1.9217307573831022,-10.472243025350517
1067,-351.8857510859368,1.953461702686593,-10.867504028756006
1068,-352.41545503447486,1.6719054447933521,-9.29923474527454
1069,-351.73356822911813,1.9905213646299418,-11.05340109613332
1070,-354.6622442935222,2.39143912440938,-13.182231036148988
1071,-352.3572541481288,1.7405787882660002,-9.453729496747567
1072,-351.30653629786656,2.0208841176375474,-11.169525594463991
1073,-350.8468202672986,1.914914991884569,-10.545990175223547
1074,-353.23053102629245,2.2650406377887298,-12.51245651321037
1075,-352.5925132526246,1.61378913746032,-8.921210207936902
1076,-350.997394376755,1.828676993343867,-10.027296658822175
1077,-350.8754966505492,1.8619222757668956,-10.25256353554976
1078,-352.52180005608636,1.6168768780665654,-8.904863520777038
1079,-352.4673972098016,1.6319559766368474,-8.949596697312208
1080,-351.80420882465205,1.7629882190213557,-9.60483075079972
1081,-351.8086572001507,1.985935659357528,-10.788199860186305
1082,-351.7430203052011,1.8885968221421723,-10.258487931560651
1083,-351.04567633812565,1.8024786302416442,-9.928906157532243
1084,-350.8718295254496,1.9136204599564661,-10.547552571060793
1085,-351.0465205490147,1.9955302991500101,-10.923499042472967
1086,-351.4248638621048,2.03047156362849,-11.076325357342057
1087,-351.4183261483968,1.7688180448805926,-9.794099479808878
1088,-350.8471234908198,1.888844606154141,-10.366335438692213
1089,-350.96656907215885,1.904299799224632,-10.418288640519682
1090,-350.86782369818326,1.9402647149196104,-10.685442309133768
1091,-351.1096388721135,1.8323604791461838,-10.132083264860114
1092,-351.11038653537213,2.035407264310314,-11.16719807586873
1093,-352.0913518807547,2.177511433905736,-11.988856854140815
1094,-352.258771069778,1.837922871172508,-9.95819524414219
1095,-353.90266998154993,1.6241482968625944,-8.799828435162665
1096,-353.2588838596993,2.061352436036664,-11.133412965354193
1097,-350.8833177073357,1.8517827556015891,-10.18696499972774
1098,-351.3284365949919,1.780729456409137,-9.854685218631625
1099,-351.85303074234554,1.7378296696397009,-9.653527682164567
1100,-353.9462716162682,1.5548718901522836,-8.484136906999954
1101,-351.85070106156365,1.8550379466215365,-10.07283967386136
1102,-352.9105603204581,2.0880250603002772,-11.303018047180348
1103,-350.92404368659714,1.8354418281113198,-10.099409683082504
1104,-351.6989990742487,1.9837543028773572,-11.015318979775481
1105,-351.60019773578716,1.9881740416346685,-10.81636514787653
1106,-351.52046818239876,1.7370654738288158,-9.608231590624953
1107,-352.50663081375825,2.2238334714062304,-12.180648791202088
1108,-351.72466633411267,2.0501647519953385,-11.162530035937229
1109,-351.3625920359264,1.7654616170976416,-9.665953763584207
1110,-350.8238732921216,1.9071633945190383,-10.489896956595294
1111,-353.085364442262,2.24553925311986,-12.412906639662795
1112,-351.37978433023176,1.74287527361,-9.571203452271266
1113,-351.6989791186667,1.8940083124326619,-10.290562736696026
1114,-353.4972000184464,1.6794084478642317,-9.413540732877394
1115,-351.1356915851378,1.801866728627987,-9.952666293911454
1116,-351.2414550863037,1.8683057292276766,-10.19165683505086
1117,-352.56991763566515,1.7961183471210056,-9.72358687546132
1118,-350.82851998965236,1.9051207839465358,-10.461366828898795
1119,-352.16841533949145,1.736628349180383,-9.447053626593844
1120,-351.57261001518543,2.1171327304476177,-11.641061760815537
1121,-350.9419416186296,1.9357935679395657,-10.595948860687999
1122,-351.3041885513937,2.025537596756221,-11.061707130162965
1123,-352.0277477271018,2.1547430158595846,-11.88921201333131
1124,-351.0776067123801,1.8369623821501218,-10.051005577472452
1125,-352.51802295030245,1.94882986375647,-10.878522547736733
1126,-351.47400207534616,1.90565317390106,-10.370104528674654
1127,-351.252410258164,1.8303702970942481,-9.994379238991952
1128,-351.6389077780307,1.844001130104105,-10.251753203891248
1129,-350.9583239454968,1.95986152596134,-10.809130481989646
1130,-350.8985795024315,1.8486904701937394,-10.178655503612704
1131,-351.41031106590935,1.8733089672487593,-10.202186997899153
1132,-351.4655356640284,2.10251983932013,-11.553683506622356
1133,-351.0898258070183,2.0283807507690845,-11.16086940535817
1134,-351.2174557307602,1.8230185895029474,-10.092380686572422
1135,-352.14040941317927,1.8949573546785066,-10.268135853421219
1136,-350.8213498526088,1.9084699562230276,-10.489072213406848
1137,-353.0293226803499,1.5821406831451,-8.757856645242796
1138,-351.95833656139973,1.8576422119208953,-10.349648373738827
1139,-351.1154954856574,1.9622956290167102,-10.718254394327905
1140,-351.2324606192416,1.989917235623619,-11.004440661207841
1141,-350.96281869968004,1.8606455964024136,-10.271421533515944
1142,-351.07281711936446,2.025081726343527,-11.107835352869404
1143,-351.25736173967715,1.9263612169776334,-10.50205070435436
1144,-352.07868393978714,1.8576312518086653,-10.072423437140698
1145,-352.1345514298727,1.7918948355267292,-9.7266338308922
1146,-352.8207587199871,1.6117470054050362,-8.82405322331935
1147,-350.8980856811742,1.9635323572204733,-10.769242225921557
1148,-351.363143053173,2.086422098614967,-11.455992327671412
1149,-351.5469279661274,2.1017704792335477,-11.502766600297567
1150,-352.42933053650614,1.8447185728687487,-10.304544822984129
1151,-352.4729078151067,1.925144575229769,-10.748326730446703
1152,-351.2706765611796,1.9869443310344415,-10.840185302558968
1153,-351.70821935962675,2.040449356035452,-11.107194433878314
1154,-352.31602849211987,1.8326005872715305,-10.23087605003001
1155,-350.8556078315321,1.8917312823274015,-10.377527268320145
1156,-354.37855982861055,2.2017665477232935,-12.283962824686553
1157,-353.4625191212395,2.293241194785495,-12.655616191746303
1158,-351.68686271785236,1.8969823845063738,-10.548790701673989
1159,-352.87585034311667,1.656775716450703,-9.015006438149722
1160,-351.10024236313393,2.0052087328162767,-10.971465867874219
1161,-352.3877811623398,2.176110225994164,-11.866898144531973
1162,-355.1672036824851,2.4017864058677922,-13.085033442406118
1163,-351.8248246374877,1.8258504060453158,-9.921839057706705
1164,-351.6722453372345,2.119364185453245,-11.597034979409248
1165,-353.3944412155125,1.6636626562574093,-9.016270372827911
1166,-352.3251537611855,2.0119281832831364,-10.901886645667144
1167,-351.0081870956461,1.8166244984369513,-9.971301060658867
1168,-351.27129641398795,1.7971487576945295,-9.827443165828607
1169,-352.4464267915133,1.6756402819699159,-9.135235484086737
1170,-351.2223070142657,2.055054151087006,-11.26447342054369
1171,-350.89189092014436,1.8755726650364248,-10.340801851539496
1172,-351.2612385799452,2.0412024521935432,-11.163681546780275
1173,-352.0283231737901,1.7509218448707748,-9.52763283611759
1174,-350.97018099382814,2.00088904311158,-10.99547762286301
1175,-351.0501468927874,1.8161049435676622,-9.956234841510527
1176,-351.3215547202862,1.866935543046889,-10.176518281768423
1177,-350.9820427727911,1.9145107449864514,-10.575332242803569
1178,-351.3266958727189,1.7688690243377492,-9.780363259621012
1179,-351.49920900108845,1.8499648291791562,-10.274238240155311
1180,-351.75456279426334,2.133455511289705,-11.75243401279387
1181,-351.4183421310126,2.071620934404939,-11.42757034013887
1182,-351.57848785305464,1.7513832667025566,-9.707228428274668
1183,-350.8797105206937,1.9634677404630283,-10.799292194160222
1184,-351.19941479722263,1.792446256100573,-9.816656468306263
1185,-352.2338186882806,2.143217157747816,-11.861233098988935
1186,-351.00264717396084,1.8456311219012178,-10.107357404814609
1187,-352.69757594151974,2.238004027530857,-12.245791598011035
1188,-350.9817144343334,1.8278428378988472,-10.028273541410757
1189,-352.4545712658379,1.844915683387246,-9.984523423306914
1190,-351.3108416508377,1.7490570510440093,-9.629013058780117
1191,-351.8962106777527,2.0609139140125214,-11.428265777563436
1192,-352.88989370891835,1.979421268648415,-11.06056862269494
1193,-353.3169822953169,1.6584002044916193,-8.995136276107948
1194,-351.3518062843572,1.8633789764110578,-10.33654138576205
1195,-353.4370924077796,1.8896886672561801,-10.178859779751035
1196,-351.6242201765922,2.125598231189183,-11.681485342910628
1197,-351.84921152432065,1.8047537473412423,-9.811397460785473
1198,-351.4506630071047,2.061952570415214,-11.262712038026805
1199,-351.16445187877935,1.8402182484332483,-10.185352193457314
1200,-352.768393097195,2.162639799144894,-11.998689586754626
1201,-350.9932559592173,1.8988155854563458,-10.384427149242939
1202,-352.2840696542291,2.205499602263174,-12.107863495391864
1203,-351.5144378070152,1.9928747333241832,-10.850163106089303
1204,-352.01121714146313,2.052117111933036,-11.15109868110799
1205,-352.05388880364046,1.7105591072362087,-9.33133310573864
1206,-352.2263847581571,1.747209930257928,-9.738327810029768
1207,-352.0239272841309,1.8356584361544184,-9.960032317382948
1208,-352.7832110804151,1.9660246287326861,-10.983859770245463
1209,-352.42866071574724,1.8426206660185134,-10.292832948852181
1210,-352.7716998298669,1.597019541821764,-8.815060781399826
1211,-351.9244498679321,1.6824475990162666,-9.226256863304405
1212,-351.9472130165644,2.055776685619007,-11.177080510465826
1213,-351.24367835760916,2.018183184443186,-11.147731634386636
1214,-350.8590928212487,1.929473571720909,-10.58172438116655
1215,-351.008993176228,2.0120724061920634,-11.04875708922996
1216,-351.5309146826217,2.095640499147123,-11.553341945172814
1217,-351.47998578757057,1.9155629634710976,-10.423357724423006
1218,-352.06542190532906,1.7841802722943305,-9.691722930564255
1219,-351.88629222989266,1.7047373145144866,-9.322769015169433
1220,-352.0852423972195,1.6696563907769706,-9.149977514713296
1221,-351.1329108792171,1.7811489010503556,-9.794822850651972
1222,-351.2251927274805,2.0155177931648143,-11.131976061528864
1223,-350.93779343771297,1.8314144849269745,-10.080453466326565
1224,-350.9403365816401,1.9275545474577642,-10.637884270945255
1225,-350.82979108312634,1.8920803863274664,-10.408749061163304
1226,-352.97553328654004,2.243524611703446,-12.391863649182136
1227,-352.79024627146276,1.6577473110474377,-9.025688426037688
1228,-350.95612303865863,1.874250622605269,-10.261257552794731
1229,-352.49257440907127,1.9575568770659406,-10.590202943703883
1230,-350.95747321594774,1.9805485518324977,-10.910164969662961
1231,-352.44261201650426,1.649800144852863,-9.021717940323146
1232,-353.5855768487321,2.3181414076907867,-12.690434677746655
1233,-351.2646660737874,2.010905711997716,-11.114498894351758
1234,-351.8376694994211,1.6915026794474581,-9.276284471076648
1235,-350.9162786517511,1.8826202067506224,-10.312954288941606
1236,-350.9818320837406,1.846585219158891,-10.11637537861658
1237,-352.9153635284974,1.6470550174574516,-9.185009345687181
1238,-350.94490928565966,1.8402558305382344,-10.096087607406554
1239,-351.8879351605477,2.020226798714286,-10.976688535677008
1240,-351.7896982305396,1.8275164317346233,-10.16986671376994
1241,-352.9464958240287,1.8848783430509575,-10.173765779125944
1242,-352.9252044678221,2.151817458965409,-11.955903825574307
1243,-352.1166989973178,1.760513925726122,-9.808461481817032
1244,-351.5016316104641,1.8270650371822146,-10.14494695163248
1245,-352.2085371936463,1.7389426087176008,-9.455572684794683
1246,-350.8972676705682,1.9159756033125868,-10.495469214971381
1247,-354.83121797472404,2.3327316175634567,-12.660894259401932
1248,-351.5167427859401,1.8669143591354909,-10.159538153392235
1249,-351.2024129283198,1.9923484930726894,-10.87956040173503
1250,-353.4934990482061,2.099507009790362,-11.720083525734573
1251,-350.84217741314916,1.9417891681657955,-10.677075385186082
1252,-350.84976409919824,1.9189539195071557,-10.526014337617289
1253,-352.08247330863213,1.8875389286931132,-10.5221524332361
1254,-351.5177018851083,1.8162908904097828,-9.896360825979118
1255,-350.85254187040584,1.925628922437159,-10.562400172066699
1256,-351.1100185008678,1.797744680976296,-9.859905683937928
1257,-351.007022211452,1.8524322950157819,-10.232287982162033
1258,-351.05219660694087,1.8202545191457329,-9.974844025612063
1259,-353.5079216392744,1.9711976849872435,-11.0433258781827
1260,-351.42521171602596,1.839229882842558,-10.022368879474723
1261,-352.33046669863273,1.9380964536576222,-10.810939983118885
1262,-351.0196604214138,1.8999921988382618,-10.502055459479436
1263,-351.8866865203443,2.0040142039477304,-11.134940569601088
1264,-352.035383317764,1.6770112944584266,-9.288815931766417
1265,-351.33741014774375,2.0264134076908924,-11.062636527317045
1266,-351.6121323808187,1.7499425567703935,-9.702343095330749
1267,-351.21581278692577,1.799527727701206,-9.84698912597113
1268,-351.2749558125433,1.8566400792399356,-10.29128832839921
1269,-351.44657367415516,2.08985159897528,-11.44406060769561
1270,-352.0045088608263,1.6675291972641888,-9.212247150022627
1271,-351.2634814029102,1.941051895697763,-10.582407050736334
1272,-351.22208299937597,1.9970647774099641,-10.904474163972502
1273,-352.05597471050015,1.7692792291122306,-9.855183382542908
1274,-351.1907735316608,2.028779917298911,-11.099186043874257
1275,-351.2234241288103,1.7780088926021305,-9.747775840321685
1276,-351.18162695786316,1.8449586069073824,-10.077051832982823
1277,-352.2752818811409,2.0167938702831765,-10.932221544548915
1278,-355.0507875694092,2.2626087771911694,-12.620220173235975
1279,-352.5879721369939,2.2118736354642596,-12.209764623137941
1280,-351.6128861423786,1.7798187728353632,-9.881523962939312
1281,-350.94395024121184,1.8751553436165296,-10.26834552034575
1282,-350.88804240807985,1.936953576817168,-10.61509125412939
1283,-351.29046309518384,1.7778798056230158,-9.831073267570305
1284,-351.3620832464304,2.067249887176974,-11.397600833975025
1285,-352.9747031659432,1.7404407179799737,-9.74228997094323
1286,-351.082953107612,1.953476532814786,-10.672701490501552
1287,-353.4463084431896,2.023177733750532,-10.910232824354567
1288,-351.1678199509285,1.9526174889032129,-10.657159289681804
1289,-350.9914443207442,1.9309067242391458,-10.66471120672056
1290,-350.93425267279144,1.9850896954156383,-10.893176178041823
1291,-351.2818149187105,1.7969096526399253,-9.946316532027772
1292,-351.08401893461206,1.9067276566839362,-10.414312759900595
1293,-351.5996620743529,1.9444270126486285,-10.799317545939394
1294,-353.02967920753855,1.6907366635873182,-9.455602757440396
1295,-353.5209921939213,2.3001840833331535,-12.563285151299228
1296,-351.35674252391743,1.906597865555866,-10.385115166060672
1297,-353.2956128673599,1.634519640434002,-8.883348402198905
1298,-353.1634081827135,1.6357536596085858,-9.132712961987954
1299,-351.5668550996762,1.8335263096537782,-9.980795333423448
1300,-352.0857347684215,1.9396330059863838,-10.51392050417721
1301,-352.3492304317319,2.09382982805579,-11.627771826379329
1302,-352.41878309705885,1.6540723250159244,-9.042331709676354
1303,-351.5706846969245,2.110853975070796,-11.561284004362776
1304,-351.55378406802566,1.8322318693652204,-9.975158507960037
1305,-351.06041037253976,1.9956514689397593,-10.921351976201512
1306,-350.86054842748507,1.9324353498905722,-10.598130049546729
1307,-351.8948433293887,1.9938095278848678,-11.082018331921354
1308,-350.8585387656029,1.868795196839761,-10.264118934484088
1309,-353.56462632220524,1.604649904860788,-8.96673633252765
1310,-352.0097529786539,1.8977785487207066,-10.290914347957523
1311,-350.88955188420874,1.8570279031191232,-10.228624045977014
1312,-354.224914240646,2.021928754419718,-10.87247065724526
1313,-352.4899816959278,1.735531624014684,-9.68702168333588
1314,-350.9795201405268,2.003760000871731,-11.011164061545704
1315,-352.11458234501316,2.1153614365390454,-11.516483950279268
1316,-351.02172886233836,1.886182875686501,-10.426120490787099
1317,-352.73269419952607,1.9281399499845655,-10.777295678001035
1318,-351.0248754799134,1.814598012762503,-10.00582193545231
1319,-351.18388349715644,1.8100669576453132,-10.011186079937092
1320,-352.647790147299,1.7478779367940427,-9.473026713000346
1321,-351.7468685056315,1.6944361295633024,-9.309130221215934
1322,-351.7731984883268,1.851964033248051,-10.06182808008769
1323,-351.1122965639538,2.0309757989239836,-11.179871176002552
1324,-351.25735835830994,2.0637302748915136,-11.31551321436345
1325,-351.78467691273704,2.0897701082157005,-11.5609759575124
1326,-350.89838502414744,1.929700553625646,-10.571323913211128
1327,-351.8986344651167,1.993869600769806,-10.826628977521784
1328,-351.231444138135,1.7674627695642326,-9.748029978625322
1329,-352.6053329183444,1.8825013803413686,-10.176906682602027
1330,-351.2251927274805,2.0155177931648143,-11.131976061528864
1331,-350.88882268218026,1.9689497500958741,-10.81079477113558
1332,-351.90993160445777,2.142754847474279,-11.712171165168057
1333,-351.1457260875389,1.9138119589241092,-10.445338184729884
1334,-351.05226958445047,1.849483983000489,-10.11790548400516
1335,-350.90030569116374,1.9415645502279526,-10.70222455824851
1336,-351.24780802216236,1.8461919765779657,-10.075807352299954
1337,-353.2131592618106,1.583895574127577,-8.670634251170178
1338,-351.43805868545405,2.0169853747507456,-11.164901327974366
1339,-352.4743710854773,1.6246535828775537,-8.927123807844334
1340,-352.7510063431468,2.1802318906584195,-12.082348496290813
1341,-353.3540881439094,1.7480492010697481,-9.43896197255919
1342,-351.27731930703777,1.9993668182245585,-11.0579056293872
1343,-351.4569633177685,1.735278817884426,-9.582478383654129
1344,-351.3918606269814,1.7422821265639503,-9.614953475889777
1345,-351.5562110699934,1.9565586977106906,-10.86068898594081
1346,-351.1508640548374,1.7944002231877532,-9.835303039888048
1347,-351.02746365552673,1.9396598118284205,-10.603008760205626
1348,-352.55180480572926,1.894969097119698,-10.24649452036269
1349,-352.5306533724934,1.6265361537070537,-9.010597993919209
1350,-351.1927646262683,1.9788624978448857,-10.942948179374511
1351,-352.18102090443017,2.1440433371456455,-11.686216052010831
1352,-352.145728334855,2.027722689822756,-11.275655460436147
1353,-351.8030020403712,2.1455816512012102,-11.7566494704631
1354,-350.9253330107963,1.8350682638689375,-10.097776409035578
1355,-352.3210154406302,1.656584018750157,-9.064380137132131
1356,-350.97919835137486,1.8173629339506447,-9.994344093344232
1357,-350.9329541026406,1.834091109319207,-10.09752457182172
1358,-352.733633781788,2.2050301736904525,-12.015849643982712
1359,-351.08374229681846,1.7953184632750978,-9.85951026026532
1360,-351.0238262907266,2.0149069095951107,-11.079228703839732
1361,-353.13178958291957,2.0250839407137504,-11.314261684692866
1362,-350.90575340318435,1.843682317531426,-10.147910826752987
1363,-351.432672040644,1.9119071728798804,-10.407362519479005
1364,-355.72897532543794,1.9955405868037144,-11.250945935438235
1365,-350.8810602241268,1.8523660722674593,-10.186165390163572
1366,-351.3622220994021,1.7419698125362286,-9.578197517354873
1367,-351.4811591809207,2.1029096074972573,-11.565422533582659
1368,-355.7006252248905,2.4583306023842963,-13.432600889844608
1369,-352.6243112327813,2.0184777547251236,-10.922409860517819
1370,-351.43178728659547,2.0794250941779544,-11.376637061324749
1371,-354.2162768588101,1.6843240471219887,-9.08019481028008
1372,-352.05446563247654,2.1761811091411705,-11.973796295691619
1373,-351.92414775528295,1.7143838881303959,-9.361754754952932
1374,-351.49487908368536,1.854726703635005,-10.097123634410302
1375,-352.2824677770929,1.654237525680992,-9.16921411003452
1376,-352.0339368843347,2.124285119982836,-11.578629522949653
1377,-353.4248777366146,1.760185429501423,-9.497986912533952
1378,-350.9543404090842,1.8253284132433467,-10.045013370151706
1379,-351.4852301277513,1.7499576671089594,-9.577273859919295
1380,-352.100940535072,1.6638397297643277,-9.126159263586205
1381,-350.87508597925404,1.9515128625968956,-10.74353552236418
1382,-351.97980105432407,2.1420351050810105,-11.696993939026788
1383,-352.2650725417185,1.9898628507340892,-10.781569363179706
1384,-351.11651578502943,1.7850250489480914,-9.812909951338968
1385,-351.0406941378265,1.9351069396512348,-10.575688756401437
1386,-350.980407099158,1.8321989397988525,-10.105184108502586
1387,-351.8647180707834,1.8829013062339324,-10.483411377457262
1388,-351.3877847500839,2.031547297372836,-11.086982347898596
1389,-351.1371980728538,1.7801194666640525,-9.798706721890788
1390,-350.8485376309551,1.9176065985589787,-10.519015051845413
1391,-351.91593919103883,1.977120202059789,-10.731632724863852
1392,-351.2500494294983,1.8911777632721725,-10.480995629413508
1393,-351.5991086570413,1.9380998166954395,-10.537401095084014
1394,-351.60836833042515,2.070301554584353,-11.447679805595975
1395,-353.42271417430527,1.6063354482036722,-8.96750863074437
1396,-352.531962697559,2.183167715244458,-12.076688711558095
1397,-351.2080592072375,1.8353035814236565,-10.162463872628516
1398,-351.0714304905109,2.0285991424812972,-11.14590222248649
1399,-351.1761683038333,1.8544273017505708,-10.126446549406833
1400,-352.7514277444022,1.9581880061144994,-10.580903161668916
1401,-350.93778500164814,1.9792062308898488,-10.897303235653814
1402,-351.5698790833473,2.114712758784848,-11.634573227876587
1403,-351.38850762458685,1.7944087112306975,-9.799467637945519
1404,-350.86809807000026,1.955480289857736,-10.733710504396951
1405,-351.99020492048635,1.6682416411092964,-9.213701885469153
1406,-353.71811370394715,1.8843375754565987,-10.580100843169426
1407,-351.18948179367266,2.045967628629679,-11.211179792513226
1408,-350.8214763440524,1.9109309982493003,-10.505578123254127
1409,-353.19837522754057,1.723130674996398,-9.319968763579313
1410,-351.18901261251654,1.9753376322151137,-10.783243920658233
1411,-351.9744601579317,1.8944096598531632,-10.55340594057659
1412,-352.4567340544078,1.6384250395512794,-9.084503555014342
1413,-351.3915493389734,1.9600251789383274,-10.675837620923057
1414,-352.14870615417846,1.7751680964789573,-9.895396213527029
1415,-351.2558125724593,2.0361002175892975,-11.132925290602271
1416,-352.05887986053284,1.6715752513665652,-9.161649013455783
1417,-350.83510237702995,1.9360520194943487,-10.644185586162708
1418,-350.84203085799993,1.8855055260981715,-10.37903773835644
1419,-351.6435779887963,1.7239586325401366,-9.439614846518612
1420,-352.978844990009,1.7566925451240143,-9.50056403185674
1421,-350.8604033906139,1.8887143957987031,-10.360155310651303
1422,-350.84916409604983,1.8737797275509234,-10.29314930284997
1423,-351.5693658295867,2.0945955837010626,-11.555796952061948
1424,-351.16969338343137,2.011244106522443,-10.995724097269157
1425,-351.18665233859866,1.9112535900974774,-10.584191155198116
1426,-351.34097787308406,1.8090655239015885,-10.025529068779292
1427,-351.4250276429095,1.8870921141262795,-10.474500661174186
1428,-352.0830017559848,1.7416354123453102,-9.477880990393738
1429,-353.0321748144318,2.194119579811613,-11.922771773212448
1430,-352.842549836426,2.2351616040962874,-12.201610669309098
1431,-353.25556020919004,2.2950902920261926,-12.61579087881756
1432,-353.0641877059896,2.197411712106004,-12.18849256239857
1433,-350.85574115934264,1.893904982322751,-10.388774512645579
1434,-351.3946750073494,1.8047276460190458,-9.849837050993381
1435,-350.880902969613,1.8796350045744274,-10.30683920522322
1436,-350.8529245307103,1.8964617916927748,-10.447230736182524
1437,-350.91263211459756,1.9579070299330212,-10.73005615904361
1438,-351.2546995711582,1.7742027376597473,-9.800779000073769
1439,-351.67422992168696,1.7473767443914505,-9.541677670835256
1440,-352.0014638563009,1.745810590916418,-9.713828732996863
1441,-353.17889240348745,1.985063211833919,-10.709727301919097
1442,-351.1742521078646,1.7743513868878502,-9.775415132560648
1443,-351.00526341785536,1.9024348231303219,-10.513289400421362
1444,-352.21562426596796,2.178541659786519,-12.017612845060828
1445,-350.984507021413,1.8463819157030323,-10.114798283084532
1446,-354.58912943753404,1.9603065144144718,-10.519718627061863
1447,-351.6194442281182,1.7964035398359695,-9.97893753000642
1448,-351.6847796703191,2.0086060426617003,-10.92564079083449
1449,-350.8458673609059,1.8996708949081276,-10.422951420352764
1450,-351.1833355420343,1.8182774748069375,-9.942611002628485
1451,-353.0943321623168,2.220879471099911,-12.083599949325352
1452,-352.71381537676217,2.2481549361995175,-12.347139184328695
1453,-351.7090337024786,1.7068434293044825,-9.359026158441162
1454,-353.05250317657016,2.081679566458552,-11.606465016035573
1455,-351.75527516304226,1.826530617234811,-9.930253554805875
1456,-352.21934428973674,1.9951681261772756,-11.109491023690847
1457,-351.76497506971305,1.8477199383505885,-10.040089099360321
1458,-351.82656642435455,2.034633077593988,-11.06386157569032
1459,-351.3185803197547,2.070677722524994,-11.401160257584241
1460,-353.41318616207246,2.0792413284211073,-11.611147520901733
1461,-351.1508592034812,2.0121142277300264,-11.00413107503282
1462,-351.02988723022526,1.8368010134620107,-10.14467716199673
1463,-351.28931058619,1.7527092167250957,-9.64168511659633
1464,-351.2411701736108,1.7617437410867565,-9.684825451458899
1465,-351.09920672905935,1.9187636725474164,-10.477869702882712
1466,-352.1971545916792,1.6448746577370306,-9.060498667342824
1467,-350.82192278039145,1.914111561509009,-10.523150977831941
1468,-351.22312123093764,2.059064395748712,-11.323812851806954
1469,-351.85435091697707,1.7551122734064903,-9.561975205960023
1470,-351.36715829294735,1.8371441694900346,-10.190059841239645
1471,-351.8002532029018,1.7027871312145928,-9.326646719885565
1472,-351.7305929852667,1.9333486980342378,-10.749241112668305
1473,-351.28716904534093,2.0207699621691493,-11.166443942835063
1474,-352.11987205307946,1.6672147339391075,-9.135042849901486
1475,-352.9668773217261,1.582177265683072,-8.730256601774702
1476,-352.54878254822205,2.1983511259403152,-11.992534617728653
1477,-354.27191744735467,1.7127216164005694,-9.640180467165715
1478,-351.56126759988405,1.9444284291850478,-10.796402222743298
1479,-352.0660278341225,1.8296443286302748,-10.19987421253719
1480,-351.6350923136791,1.7264781986788273,-9.451686136057209
1481,-351.2439571947377,2.052438418916714,-11.30726947152792
1482,-352.5735247457505,2.066905764545667,-11.50434159368945
1483,-351.3470128350566,2.0051961751999112,-11.095419710801638
