intensity,area,date,rbs,mean_bg,exposure_ms,rescaled_intensity
105362.52656548431,5.5552,20170719,sd2,111736.02915255057,50,210725.05313096862
141729.40737956774,4.864,20170719,sd2,108688.82866038807,50,283458.8147591355
89754.64680667932,2.4576000000000002,20170719,sd2,108688.82866038807,50,179509.29361335863
160916.098433448,3.0208,20170719,sd2,108688.82866038807,50,321832.196866896
118671.87085966923,4.9408,20170719,sd2,108688.82866038807,50,237343.74171933846
94384.35433666347,7.654400000000001,20170719,sd2,108688.82866038807,50,188768.70867332694
117880.67961137346,18.0992,20170719,sd2,108688.82866038807,50,235761.35922274692
86609.21015291275,4.5056,20170719,sd2,107208.97181421738,50,173218.4203058255
83437.51347026332,5.171200000000001,20170719,sd2,107208.97181421738,50,166875.02694052664
91102.68750714273,4.2496,20170719,sd2,107208.97181421738,50,182205.37501428547
70842.25459049975,5.3504000000000005,20170719,sd2,106669.18536792918,50,141684.5091809995
72893.54262495048,4.48,20170719,sd2,106669.18536792918,50,145787.08524990096
119013.84186178744,3.2768,20170719,sd2,106669.18536792918,50,238027.68372357488
146813.2007618479,4.8384,20170719,sd2,106669.18536792918,50,293626.4015236958
66632.24235372596,8.1408,20170719,sd2,106669.18536792918,50,133264.48470745192
209017.34215084626,2.3040000000000003,20170719,sd2,106669.18536792918,50,418034.6843016925
136790.27783971315,6.144,20170719,sd2,110134.95905378232,50,273580.5556794263
135961.1691326598,13.440000000000001,20170719,sd2,110134.95905378232,50,271922.3382653196
68906.7051904068,8.192,20170719,sd2,110134.95905378232,50,137813.4103808136
124326.62010742606,4.1984,20170719,sd2,110134.95905378232,50,248653.24021485212
122457.57605014752,3.584,20170719,sd2,110134.95905378232,50,244915.15210029503
84765.6795056987,13.8496,20170719,sd2,104842.23388094493,50,169531.3590113974
78798.38078537409,4.6848,20170719,sd2,104842.23388094493,50,157596.76157074817
122371.74927882996,8.6272,20170719,sd2,104842.23388094493,50,244743.4985576599
92564.19657547167,7.4752,20170719,sd2,104842.23388094493,50,185128.39315094333
45106.54291274771,4.864,20170719,sd2,104842.23388094493,50,90213.08582549542
64554.709586919314,7.7312,20170719,sd2,104842.23388094493,50,129109.41917383863
102525.77180245318,8.7296,20170719,sd2,105077.49865652158,50,205051.54360490636
110273.82388517854,17.3568,20170719,sd2,105077.49865652158,50,220547.64777035709
78738.70061294048,4.5312,20170719,sd2,105077.49865652158,50,157477.40122588095
80712.17004447883,3.4816000000000003,20170719,sd2,109566.16590288591,50,161424.34008895766
117179.08298815462,3.1744000000000003,20170719,sd2,109566.16590288591,50,234358.16597630925
120422.6233708719,3.6608,20170719,sd2,109566.16590288591,50,240845.2467417438
90762.93113756528,3.584,20170719,sd2,109566.16590288591,50,181525.86227513055
76608.62592133875,7.3984000000000005,20170719,sd2,109566.16590288591,50,153217.2518426775
89625.12385266983,4.2752,20170719,sd2,109566.16590288591,50,179250.24770533966
76722.91887182691,6.144,20170719,sd2,109566.16590288591,50,153445.83774365383
86586.2023767167,4.0448,20170719,sd2,110810.07763017436,50,173172.4047534334
150521.18998173223,3.712,20170719,sd2,110810.07763017436,50,301042.37996346445
92025.119393016,4.7872,20170719,sd2,110810.07763017436,50,184050.238786032
160320.73417317617,3.2512000000000003,20170719,sd2,110810.07763017436,50,320641.46834635234
180009.19960151764,3.8912,20170719,sd2,110810.07763017436,50,360018.3992030353
95331.9725555303,2.3552,20170719,sd2,110810.07763017436,50,190663.9451110606
104529.2090650362,4.5056,20170719,sd2,110810.07763017436,50,209058.4181300724
88470.85157291607,4.3776,20170719,sd2,110810.07763017436,50,176941.70314583214
88652.5520208016,4.0448,20170719,sd2,110810.07763017436,50,177305.1040416032
55070.41311950356,7.2704,20170719,sd2,111568.58355122423,50,110140.82623900712
87661.26244725904,4.1472,20170719,sd2,111568.58355122423,50,175322.52489451808
61867.40720255574,4.9664,20170719,sd2,111568.58355122423,50,123734.81440511148
175832.63276433226,4.9408,20170719,sd2,111568.58355122423,50,351665.2655286645
98087.52504802195,4.1216,20170719,sd2,111568.58355122423,50,196175.0500960439
105356.15278937726,9.036800000000001,20170719,sd2,111568.58355122423,50,210712.30557875452
103642.84174396479,4.1984,20170719,sd2,111568.58355122423,50,207285.68348792958
58531.84527937498,7.5776,20170721,mlg910,55266.52986659519,25,234127.38111749993
72311.4833027258,8.4224,20170721,mlg910,55266.52986659519,25,289245.9332109032
83411.54027846616,3.2,20170721,mlg910,55266.52986659519,25,333646.1611138646
66848.4440354958,7.219200000000001,20170721,mlg910,55266.52986659519,25,267393.7761419832
54009.19462783819,6.4256,20170721,mlg910,55266.52986659519,25,216036.77851135275
73293.63915854765,3.8656,20170721,mlg910,54168.90686849268,25,293174.5566341906
56562.36835101437,4.3264000000000005,20170721,mlg910,54168.90686849268,25,226249.47340405747
89443.49105432146,4.1216,20170721,mlg910,54366.3168927416,25,357773.96421728586
60347.63341652928,6.4256,20170721,mlg910,54366.3168927416,25,241390.53366611712
64111.15367736174,4.5312,20170721,mlg910,54366.3168927416,25,256444.61470944696
47093.388331935945,3.3792,20170721,mlg910,54366.3168927416,25,188373.55332774378
53598.72008819542,4.992,20170721,mlg910,54366.3168927416,25,214394.88035278168
54949.477393338646,6.144,20170721,mlg910,54366.3168927416,25,219797.90957335458
54119.86096287605,4.5056,20170721,mlg910,53780.70371088123,25,216479.4438515042
89951.59807900089,5.248,20170721,mlg910,53780.70371088123,25,359806.39231600356
67844.13745849501,5.376,20170721,mlg910,53780.70371088123,25,271376.54983398004
75972.2935239375,3.9936000000000003,20170721,mlg910,53780.70371088123,25,303889.17409575
51891.00655459491,5.5808,20170721,mlg910,53780.70371088123,25,207564.02621837964
171758.29941144926,2.8928000000000003,20170721,mlg910,53780.70371088123,25,687033.197645797
61132.65596130503,5.2736,20170721,mlg910,53970.17944629159,25,244530.6238452201
56181.188306400865,4.8128,20170721,mlg910,53970.17944629159,25,224724.75322560346
58281.01636925168,6.144,20170721,mlg910,55491.69068646035,25,233124.06547700672
55369.3296334928,4.9408,20170721,mlg910,55491.69068646035,25,221477.3185339712
34420.803492390245,2.6368,20170721,mlg910,55491.69068646035,25,137683.21396956098
61085.527114973214,14.003200000000001,20170721,mlg910,55491.69068646035,25,244342.10845989286
70455.47455870383,5.0688,20170721,mlg910,54460.93788705764,25,281821.89823481534
86969.10453425802,10.4192,20170721,mlg910,54460.93788705764,25,347876.4181370321
56992.995266297796,4.7104,20170721,mlg910,54460.93788705764,25,227971.98106519118
55392.65409758378,5.248,20170721,mlg910,52278.441791458295,25,221570.6163903351
48521.636982326534,6.016,20170721,mlg910,52278.441791458295,25,194086.54792930614
62960.43171769002,4.992,20170721,mlg910,53687.78438272211,25,251841.7268707601
44138.83031546055,4.0448,20170721,mlg910,53687.78438272211,25,176555.3212618422
74331.20012602264,3.1488,20170721,mlg910,53687.78438272211,25,297324.80050409056
75659.87797434255,4.48,20170721,mlg910,53687.78438272211,25,302639.5118973702
60566.913120567406,6.8864,20170721,mlg910,53687.78438272211,25,242267.65248226962
57391.97355708585,3.7632000000000003,20170721,mlg910,53687.78438272211,25,229567.8942283434
70296.07795038339,3.2256,20170721,mlg910,54992.37421209001,25,281184.31180153356
58414.858769685234,3.8400000000000003,20170721,mlg910,54992.37421209001,25,233659.43507874093
83672.32127149904,3.9936000000000003,20170721,mlg910,54992.37421209001,25,334689.28508599615
82216.44965788725,5.5808,20170721,mlg910,54992.37421209001,25,328865.798631549
78369.08532685609,5.324800000000001,20170721,mlg910,54992.37421209001,25,313476.34130742436
100777.56195311635,3.968,20170721,mlg910,54992.37421209001,25,403110.2478124654
66917.37365821168,9.3696,20170721,mlg910,54992.37421209001,25,267669.49463284673
53390.7149899973,4.1984,20170721,mlg910,54992.37421209001,25,213562.8599599892
77063.84977302625,5.5552,20170721,mlg910,54767.56286522361,25,308255.399092105
72508.49557921698,7.7312,20170721,mlg910,54767.56286522361,25,290033.9823168679
80067.34905160317,5.8624,20170721,mlg910,54767.56286522361,25,320269.3962064127
72243.81153324802,3.8912,20170721,mlg910,54767.56286522361,25,288975.2461329921
42081.4078627293,4.5312,20170721,mlg910,54767.56286522361,25,168325.6314509172
38626.040581474015,4.736000000000001,20170721,mlg910,51629.5500906999,25,154504.16232589606
1049.2533691646531,6.9888,20170721,mlg910,53871.804864470796,25,4197.0134766586125
35521.98697796133,5.171200000000001,20170721,mlg910,53871.804864470796,25,142087.94791184532
77680.53970575787,4.736000000000001,20170721,mlg910,53871.804864470796,25,310722.15882303147
58999.60003571782,7.424,20170721,mlg910,53871.804864470796,25,235998.40014287128
42328.84708609462,4.0192000000000005,20170721,mlg910,53871.804864470796,25,169315.38834437847
32100.281246176477,5.2992,20170721,mlg910,53871.804864470796,25,128401.12498470591
81925.80160166367,3.3024,20170721,mlg910,55009.45900673289,25,327703.2064066547
86628.96746464341,5.7856000000000005,20170721,mlg910,55009.45900673289,25,346515.86985857366
75381.50354429625,4.0704,20170721,mlg910,55009.45900673289,25,301526.014177185
41339.36939943914,4.992,20170721,mlg910,55009.45900673289,25,165357.47759775657
69891.95393150914,5.1968000000000005,20170721,mlg910,53470.00781830675,25,279567.81572603656
67659.04613798989,4.6848,20170721,mlg910,53470.00781830675,25,270636.18455195957
63073.977195363346,3.968,20170721,mlg910,53470.00781830675,25,252295.90878145339
48520.41374401923,2.9952,20170721,mlg910,53470.00781830675,25,194081.6549760769
50958.66418708695,4.4288,20170721,mlg910,53470.00781830675,25,203834.6567483478
82097.46526639217,12.928,20170721,mlg910,53470.00781830675,25,328389.8610655687
60696.60110347555,3.6352,20170721,mlg910,53161.20227772213,25,242786.4044139022
54669.51010510391,2.9184,20170721,mlg910,53531.0034779837,25,218678.04042041564
79240.86145144905,3.2,20170721,mlg910,53531.0034779837,25,316963.4458057962
75497.841739308,7.7312,20170721,mlg910,53531.0034779837,25,301991.366957232
79605.49041876046,11.3152,20170721,mlg910,53531.0034779837,25,318421.9616750418
73901.69569488749,3.3280000000000003,20170721,mlg910,53531.0034779837,25,295606.78277954995
95758.21249897784,5.9648,20170721,mlg910,53531.0034779837,25,383032.84999591135
64566.29812408403,3.7376,20170721,mlg910,53531.0034779837,25,258265.19249633612
74417.21219965728,4.1472,20170721,mlg910,52513.03848763083,25,297668.84879862913
59161.347544654906,5.478400000000001,20170721,mlg910,52513.03848763083,25,236645.39017861962
44877.741713617106,3.6096000000000004,20170721,mlg910,52513.03848763083,25,179510.96685446842
55382.509541005384,5.2992,20170721,mlg910,53665.66101644222,25,221530.03816402153
70709.41009473159,12.7232,20170721,mlg910,53554.138989482904,25,282837.64037892636
65267.881341715154,5.171200000000001,20170721,mlg910,53554.138989482904,25,261071.52536686062
66683.12991459537,6.8608,20170721,mlg910,53554.138989482904,25,266732.51965838147
44771.991907189105,4.4288,20170721,mlg910,53554.138989482904,25,179087.96762875642
49614.64350167921,3.712,20170721,mlg910,53554.138989482904,25,198458.57400671684
59872.26325654917,4.6336,20170721,mlg910,54646.52146917355,25,239489.0530261967
68210.30661021516,3.2256,20170721,mlg910,54646.52146917355,25,272841.22644086066
52910.20044849552,7.1168000000000005,20170721,mlg910,54646.52146917355,25,211640.80179398207
45594.17073834835,5.6576,20170721,mlg910,54646.52146917355,25,182376.6829533934
61082.26595590311,6.656000000000001,20170721,mlg910,54646.52146917355,25,244329.06382361244
68067.45861052975,5.043200000000001,20170721,mlg910,54646.52146917355,25,272269.834442119
57338.69586333532,3.6864000000000003,20170721,mlg910,52441.35465151342,25,229354.78345334128
67352.16310884568,4.3776,20170721,mlg910,52441.35465151342,25,269408.6524353827
84009.14601110041,9.830400000000001,20170721,mlg910,52441.35465151342,25,336036.58404440165
47411.15346080648,5.6576,20170721,mlg910,52441.35465151342,25,189644.61384322593
57957.718216348905,8.1152,20170721,mlg910,52441.35465151342,25,231830.87286539562
59401.62240264745,3.7376,20170721,mlg910,52441.35465151342,25,237606.4896105898
68615.66949122558,4.3776,20170721,mlg910,53173.08335114976,25,274462.6779649023
60196.890662573685,6.2208000000000006,20170721,mlg910,53173.08335114976,25,240787.56265029474
-110.55968653559103,3.6864000000000003,20170721,mlg910,53173.08335114976,25,-442.2387461423641
72868.943813557,4.5568,20170721,mlg910,53173.08335114976,25,291475.775254228
57190.48960644897,4.6592,20170721,mlg910,53173.08335114976,25,228761.9584257959
51866.27425031116,2.8928000000000003,20170721,mlg910,52857.26083942969,25,207465.09700124463
64794.40840144628,4.5568,20170721,mlg910,52857.26083942969,25,259177.63360578511
54471.00687252395,4.4288,20170721,mlg910,52857.26083942969,25,217884.0274900958
63511.75399684528,3.9936000000000003,20170721,mlg910,51715.98163342658,25,254047.0159873811
50618.72003255761,4.0192000000000005,20170721,mlg910,51715.98163342658,25,202474.88013023045
63592.78277833601,3.2,20170721,mlg910,51715.98163342658,25,254371.13111334405
50325.502836976186,3.8400000000000003,20170721,mlg910,54907.121176639645,25,201302.01134790474
99095.53783686964,6.784000000000001,20170721,mlg910,54907.121176639645,25,396382.15134747856
52100.47912496049,4.8384,20170721,mlg910,54907.121176639645,25,208401.91649984196
49206.28053984139,4.5056,20170721,mlg910,54907.121176639645,25,196825.12215936556
62741.377255214786,5.5040000000000004,20170721,mlg910,54907.121176639645,25,250965.50902085914
61437.091131685534,3.6096000000000004,20170721,mlg910,52624.89254247844,25,245748.36452674214
72312.66837394358,5.171200000000001,20170721,mlg910,52624.89254247844,25,289250.67349577433
51897.736150533456,5.9904,20170721,mlg910,52624.89254247844,25,207590.94460213382
60984.931004954866,3.1232,20170721,mlg910,52624.89254247844,25,243939.72401981946
38927.07595485888,6.067200000000001,20170721,mlg910,52624.89254247844,25,155708.30381943553
99225.28896882689,11.2128,20170721,mlg910,52624.89254247844,25,396901.15587530757
59490.442294992004,5.043200000000001,20170721,mlg910,53960.73790386097,25,237961.76917996802
69571.23404430674,6.195200000000001,20170721,mlg910,53960.73790386097,25,278284.93617722695
67802.57437252786,5.9392000000000005,20170721,mlg910,53960.73790386097,25,271210.29749011144
63535.69763718603,3.9936000000000003,20170721,mlg910,53960.73790386097,25,254142.79054874412
41488.59441712926,4.9664,20170721,mlg910,53960.73790386097,25,165954.37766851703
67519.81041386141,3.7376,20170721,mlg910,53960.73790386097,25,270079.24165544566
57559.519169416664,6.8608,20170721,mlg910,53960.73790386097,25,230238.07667766666
64904.97532640685,2.8160000000000003,20170721,mlg910,53960.73790386097,25,259619.9013056274
57919.45804048798,3.4304,20170721,mlg910,53081.581015939155,25,231677.83216195193
92923.78555437998,3.0208,20170721,mlg910,53081.581015939155,25,371695.1422175199
79453.46880752975,3.4304,20170721,mlg910,53081.581015939155,25,317813.875230119
64028.58597026972,2.7904,20170721,mlg910,53081.581015939155,25,256114.34388107888
72038.57235054787,5.6832,20170721,mlg910,53081.581015939155,25,288154.28940219147
94942.70235213914,4.5824,20170721,mlg910,53081.581015939155,25,379770.80940855655
38572.33722220102,3.968,20170721,mlg910,53081.581015939155,25,154289.3488888041
68725.3152132104,5.2992,20170721,mlg910,53081.581015939155,25,274901.2608528416
69775.65814012321,5.248,20170721,mlg910,53081.581015939155,25,279102.63256049284
57486.09906517874,5.376,20170721,mlg910,53081.581015939155,25,229944.39626071497
46786.16413117202,7.961600000000001,20170721,mlg910,53355.45913478091,25,187144.6565246881
53121.14735590912,8.1408,20170721,mlg910,53355.45913478091,25,212484.58942363647
59821.043549099915,4.454400000000001,20170721,mlg910,53355.45913478091,25,239284.17419639966
63618.851031941806,7.3216,20170721,mlg910,53355.45913478091,25,254475.40412776722
75207.28508797757,6.4256,20170721,mlg910,53355.45913478091,25,300829.14035191026
43963.73745064485,5.4016,20170721,mlg910,53355.45913478091,25,175854.9498025794
72127.20089216801,5.2736,20170721,mlg910,53301.59973394548,25,288508.80356867204
79921.60163840605,5.6832,20170721,mlg910,53301.59973394548,25,319686.4065536242
53842.83168176473,4.352,20170721,mlg910,53301.59973394548,25,215371.3267270589
62750.09223328016,6.6816,20170721,mlg910,53301.59973394548,25,251000.36893312063
62105.113958695576,5.9648,20170721,mlg910,53779.77342259605,25,248420.4558347823
74654.53203511678,4.224,20170721,mlg910,53779.77342259605,25,298618.1281404671
39538.457931850724,4.0192000000000005,20170721,mlg910,53779.77342259605,25,158153.8317274029
65787.6394056589,4.6592,20170721,mlg910,54112.009638650576,25,263150.5576226356
42918.432602570174,3.1488,20170721,mlg910,54112.009638650576,25,171673.7304102807
80521.4562926859,3.8912,20170721,mlg910,54112.009638650576,25,322085.8251707436
63588.67774890695,6.8352,20170721,mlg910,54112.009638650576,25,254354.7109956278
61432.84231235678,6.784000000000001,20170721,mlg910,54112.009638650576,25,245731.3692494271
164932.35094906797,7.6032,20170721,mlg910,106805.1645161963,50,329864.70189813594
141110.58697925988,2.9184,20170721,mlg910,106805.1645161963,50,282221.17395851976
111431.25585628173,6.5536,20170721,mlg910,106805.1645161963,50,222862.51171256346
209870.12871335476,3.6864000000000003,20170721,mlg910,109953.89876481601,50,419740.2574267095
119399.11488892596,4.2752,20170721,mlg910,109953.89876481601,50,238798.22977785193
193686.46768834838,3.2,20170721,mlg910,106984.88312712697,50,387372.93537669675
136378.8945237088,5.8112,20170721,mlg910,106984.88312712697,50,272757.7890474176
137550.95958247886,4.1216,20170721,mlg910,106984.88312712697,50,275101.9191649577
78069.47036800491,2.7904,20170721,mlg910,106984.88312712697,50,156138.94073600983
132495.19616148068,4.454400000000001,20170721,mlg910,106984.88312712697,50,264990.39232296136
100320.32994547529,5.6832,20170721,mlg910,106984.88312712697,50,200640.65989095057
117883.84561588624,3.8656,20170721,mlg910,109850.25847630919,50,235767.69123177248
138117.88010058965,3.9424,20170721,mlg910,109488.77237596009,50,276235.7602011793
200874.24085718405,4.6080000000000005,20170721,mlg910,109488.77237596009,50,401748.4817143681
132392.35475024325,4.6592,20170721,mlg910,109488.77237596009,50,264784.7095004865
178367.01370342565,3.6864000000000003,20170721,mlg910,109488.77237596009,50,356734.0274068513
128156.03700484907,4.864,20170721,mlg910,109488.77237596009,50,256312.07400969815
438434.0894689222,2.8928000000000003,20170721,mlg910,109488.77237596009,50,876868.1789378444
93644.16719617609,2.688,20170721,mlg910,109488.77237596009,50,187288.33439235218
207642.88302710082,5.2992,20170721,mlg910,107944.54797402602,50,415285.76605420164
138039.5056691827,5.0176,20170721,mlg910,107944.54797402602,50,276079.0113383654
115957.39709938802,5.632000000000001,20170721,mlg910,106607.4101087415,50,231914.79419877604
103713.09243444323,4.5056,20170721,mlg910,106607.4101087415,50,207426.18486888646
67519.19724173391,2.3296,20170721,mlg910,106607.4101087415,50,135038.39448346783
127334.51801149135,12.876800000000001,20170721,mlg910,106607.4101087415,50,254669.0360229827
146331.92350379442,4.5056,20170721,mlg910,109584.9403942836,50,292663.84700758883
179051.7284624558,9.9328,20170721,mlg910,109584.9403942836,50,358103.4569249116
124077.97274882939,4.8384,20170721,mlg910,109584.9403942836,50,248155.94549765877
116994.31282048332,4.9664,20170721,mlg910,109869.9345706272,50,233988.62564096664
119405.32239977736,5.5040000000000004,20170721,mlg910,109869.9345706272,50,238810.64479955472
143627.65048778383,5.0176,20170721,mlg910,109430.9143385901,50,287255.30097556766
97078.60086612157,3.6864000000000003,20170721,mlg910,109430.9143385901,50,194157.20173224315
99112.32307617924,3.0976000000000004,20170721,mlg910,109430.9143385901,50,198224.64615235847
153922.8924395832,4.300800000000001,20170721,mlg910,109430.9143385901,50,307845.7848791664
133802.12405406643,3.6608,20170721,mlg910,109430.9143385901,50,267604.24810813286
150841.10813615908,3.0208,20170721,mlg910,105305.11995033344,50,301682.21627231815
109010.67585975208,3.6096000000000004,20170721,mlg910,105305.11995033344,50,218021.35171950416
166632.54047377146,3.9936000000000003,20170721,mlg910,105305.11995033344,50,333265.0809475429
168434.44526645803,5.12,20170721,mlg910,105305.11995033344,50,336868.89053291606
138727.8832046517,5.1456,20170721,mlg910,105305.11995033344,50,277455.7664093034
213408.90449827514,3.8912,20170721,mlg910,105305.11995033344,50,426817.8089965503
124877.43278333344,8.780800000000001,20170721,mlg910,105305.11995033344,50,249754.86556666688
96571.47797958707,4.2752,20170721,mlg910,105305.11995033344,50,193142.95595917414
150871.48935834834,5.4016,20170721,mlg910,108866.03878209728,50,301742.97871669667
183523.67162689677,5.7856000000000005,20170721,mlg910,108866.03878209728,50,367047.34325379354
156278.81444459048,7.3216,20170721,mlg910,108866.03878209728,50,312557.62888918095
158581.94358083972,4.0704,20170721,mlg910,108866.03878209728,50,317163.88716167945
88087.8767739299,3.6352,20170721,mlg910,108866.03878209728,50,176175.7535478598
165984.0025465572,4.8128,20170721,mlg910,109244.29632279821,50,331968.0050931144
109487.48522198026,4.1472,20170721,mlg910,109244.29632279821,50,218974.9704439605
84598.12778115469,4.6080000000000005,20170721,mlg910,110512.84321981228,50,169196.25556230938
147809.1603260478,4.6336,20170721,mlg910,110512.84321981228,50,295618.3206520956
133290.76112402912,7.1936,20170721,mlg910,110512.84321981228,50,266581.52224805823
98229.30416056902,3.5072,20170721,mlg910,110512.84321981228,50,196458.60832113805
167361.17714884365,5.248,20170721,mlg910,110512.84321981228,50,334722.3542976873
94181.13923173965,4.8128,20170721,mlg910,107186.32379105166,50,188362.2784634793
167390.39177845872,4.864,20170721,mlg910,108960.96042424405,50,334780.78355691745
142234.09386156843,4.736000000000001,20170721,mlg910,108960.96042424405,50,284468.18772313686
128681.64456212526,3.4816000000000003,20170721,mlg910,108960.96042424405,50,257363.28912425053
131506.10491748585,2.1504000000000003,20170721,mlg910,108960.96042424405,50,263012.2098349717
103756.09578243585,3.6608,20170721,mlg910,108960.96042424405,50,207512.1915648717
157138.4916598007,12.313600000000001,20170721,mlg910,108960.96042424405,50,314276.9833196014
108038.03642046334,3.7888,20170721,mlg910,107211.27023987965,50,216076.07284092667
124236.179625829,5.1456,20170721,mlg910,104343.05472071313,50,248472.359251658
113634.76680895551,3.9424,20170721,mlg910,105852.6269004492,50,227269.53361791102
101312.97476494817,7.3216,20170721,mlg910,105852.6269004492,50,202625.94952989634
138328.05476552167,2.5856000000000003,20170721,mlg910,105542.14436761774,50,276656.10953104333
163635.85806038923,3.2512000000000003,20170721,mlg910,105542.14436761774,50,327271.71612077847
155610.95954493165,7.3216,20170721,mlg910,105542.14436761774,50,311221.9190898633
157713.08725404268,10.5728,20170721,mlg910,105542.14436761774,50,315426.17450808536
135975.7662656256,3.072,20170721,mlg910,105542.14436761774,50,271951.5325312512
181686.6092569867,5.7088,20170721,mlg910,105542.14436761774,50,363373.2185139734
131094.12068657012,3.6096000000000004,20170721,mlg910,105542.14436761774,50,262188.24137314025
160972.21361281496,4.0448,20170721,mlg910,108899.18367328767,50,321944.4272256299
81289.56961321253,4.992,20170721,mlg910,108899.18367328767,50,162579.13922642506
200475.43299327395,4.7872,20170721,mlg910,109515.3851099517,50,400950.8659865479
136777.3842192503,4.300800000000001,20170721,mlg910,109515.3851099517,50,273554.7684385006
149293.58895991684,4.5312,20170721,mlg910,109515.3851099517,50,298587.1779198337
203219.6301593113,4.9152000000000005,20170721,mlg910,109515.3851099517,50,406439.2603186226
149002.75895029813,12.2368,20170721,mlg910,108606.51001476002,50,298005.51790059626
144011.60905729662,4.992,20170721,mlg910,108606.51001476002,50,288023.21811459324
153711.60060935986,6.144,20170721,mlg910,108606.51001476002,50,307423.2012187197
103684.72532335666,4.3264000000000005,20170721,mlg910,108606.51001476002,50,207369.45064671332
108208.38418410657,3.6096000000000004,20170721,mlg910,108606.51001476002,50,216416.76836821315
160211.41288285062,3.5584000000000002,20170721,mlg910,107312.81615508719,50,320422.82576570124
145150.88378668192,7.0144,20170721,mlg910,107312.81615508719,50,290301.76757336385
97725.66794777049,3.7888,20170721,mlg910,107312.81615508719,50,195451.33589554098
129154.43554521327,3.7632000000000003,20170721,mlg910,107758.41072747229,50,258308.87109042655
144804.7849800681,2.944,20170721,mlg910,107758.41072747229,50,289609.5699601362
112114.85957063803,6.7584,20170721,mlg910,107758.41072747229,50,224229.71914127606
122262.66508730738,5.1456,20170721,mlg910,107758.41072747229,50,244525.33017461476
106569.35763845728,5.9648,20170721,mlg910,107758.41072747229,50,213138.71527691456
141502.9472472584,4.7104,20170721,mlg910,107758.41072747229,50,283005.8944945168
125048.45131987028,3.3280000000000003,20170721,mlg910,108345.12510021747,50,250096.90263974055
173050.4729054566,2.9952,20170721,mlg910,108345.12510021747,50,346100.9458109132
187299.2303435721,9.1136,20170721,mlg910,108345.12510021747,50,374598.4606871442
116978.44680236504,4.8384,20170721,mlg910,108345.12510021747,50,233956.89360473008
121622.28806333075,7.091200000000001,20170721,mlg910,108345.12510021747,50,243244.5761266615
58500.33320203342,4.1216,20170721,mlg910,108345.12510021747,50,117000.66640406684
102682.26410251387,3.6864000000000003,20170721,mlg910,108345.12510021747,50,205364.52820502775
135319.20719221476,4.224,20170721,mlg910,105177.94342577836,50,270638.4143844295
136644.94926359996,4.5824,20170721,mlg910,105177.94342577836,50,273289.8985271999
121604.11210010381,4.300800000000001,20170721,mlg910,105177.94342577836,50,243208.22420020762
99858.60201753909,4.1728000000000005,20170721,mlg910,107718.90893884026,50,199717.20403507818
103226.84872800543,4.0704,20170721,mlg910,104776.1484636541,50,206453.69745601085
94549.05976682603,3.5584000000000002,20170721,mlg910,103627.93304012292,50,189098.11953365206
191130.73724658717,6.1696,20170721,mlg910,103627.93304012292,50,382261.47449317435
115666.49488307645,4.3776,20170721,mlg910,103627.93304012292,50,231332.9897661529
89849.34106853262,4.352,20170721,mlg910,103627.93304012292,50,179698.68213706525
124578.88047190795,5.2992,20170721,mlg910,103627.93304012292,50,249157.7609438159
150358.63537092478,3.5328000000000004,20170721,mlg910,106377.53673337064,50,300717.27074184956
157561.90823675494,5.4016,20170721,mlg910,106377.53673337064,50,315123.8164735099
99057.49419303531,4.5568,20170721,mlg910,106377.53673337064,50,198114.98838607062
138164.64699572022,2.8672,20170721,mlg910,106377.53673337064,50,276329.29399144044
83126.87912508003,6.0416,20170721,mlg910,106377.53673337064,50,166253.75825016006
219299.350538194,10.649600000000001,20170721,mlg910,106377.53673337064,50,438598.701076388
139711.59298759204,6.3744000000000005,20170721,mlg910,107677.4471721206,50,279423.1859751841
137971.2129537766,4.0704,20170721,mlg910,107677.4471721206,50,275942.4259075532
100666.24373713236,4.9664,20170721,mlg910,107677.4471721206,50,201332.48747426472
135774.47810053657,4.1728000000000005,20170721,mlg910,107677.4471721206,50,271548.95620107313
126555.94007541267,6.8864,20170721,mlg910,107677.4471721206,50,253111.88015082534
116785.66608721974,2.7136,20170721,mlg910,107677.4471721206,50,233571.33217443948
116255.70910985865,3.6608,20170721,mlg910,106826.17733260505,50,232511.4182197173
185843.68104219873,2.8928000000000003,20170721,mlg910,106826.17733260505,50,371687.36208439746
147475.92404367914,3.4048000000000003,20170721,mlg910,106826.17733260505,50,294951.8480873583
144929.2919253026,2.8672,20170721,mlg910,106826.17733260505,50,289858.5838506052
151624.76610028854,4.0704,20170721,mlg910,106826.17733260505,50,303249.5322005771
193350.79673846805,4.5824,20170721,mlg910,106826.17733260505,50,386701.5934769361
101246.95843313618,3.8400000000000003,20170721,mlg910,106826.17733260505,50,202493.91686627237
140039.88366437238,5.7856000000000005,20170721,mlg910,106826.17733260505,50,280079.76732874475
135495.2828757704,5.043200000000001,20170721,mlg910,106826.17733260505,50,270990.5657515408
113081.22639824542,4.4032,20170721,mlg910,106826.17733260505,50,226162.45279649083
106051.84112951186,7.7056000000000004,20170721,mlg910,108685.19752677024,50,212103.6822590237
95383.3828079273,7.8848,20170721,mlg910,108685.19752677024,50,190766.7656158546
153086.37953534076,4.3264000000000005,20170721,mlg910,108685.19752677024,50,306172.7590706815
154161.88626576052,7.091200000000001,20170721,mlg910,108685.19752677024,50,308323.77253152104
