# Date: 20170927
# RBS Modification: sd0
# Shock Rate: None
# Purpose: Process intensity data from 20170927
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# sd0.
area,intensity,date,rbs,mean_bg,exposure_ms
3.9168000000000003,184955.7172000798,20170927,sd0,109435.53529371669,25
12.7232,224366.00378925455,20170927,sd0,109435.53529371669,25
7.680000000000001,174591.85421295502,20170927,sd0,109435.53529371669,25
4.1728000000000005,209987.17925375595,20170927,sd0,109435.53529371669,25
23.552,184051.4745703603,20170927,sd0,109435.53529371669,25
5.1968000000000005,198024.6540422142,20170927,sd0,109435.53529371669,25
6.7328,195357.0242417873,20170927,sd0,114191.68269234693,25
10.88,203251.41985498415,20170927,sd0,114191.68269234693,25
6.3744000000000005,164950.32495890587,20170927,sd0,114191.68269234693,25
10.496,186749.4578199245,20170927,sd0,114191.68269234693,25
5.6832,140899.10150203895,20170927,sd0,114191.68269234693,25
5.8112,191281.5694256276,20170927,sd0,114191.68269234693,25
8.96,171317.98367068337,20170927,sd0,114191.68269234693,25
7.7824,156279.62715461905,20170927,sd0,109942.10341006756,25
6.0416,195553.16788936843,20170927,sd0,109942.10341006756,25
12.032,175242.37697467554,20170927,sd0,109942.10341006756,25
11.008000000000001,148547.50123853178,20170927,sd0,109942.10341006756,25
7.5776,157419.47539370388,20170927,sd0,109942.10341006756,25
6.5792,168123.66926337755,20170927,sd0,109942.10341006756,25
6.2208000000000006,177856.01353346926,20170927,sd0,111019.29810639974,25
7.680000000000001,170190.46238349166,20170927,sd0,111019.29810639974,25
6.630400000000001,240936.56707483676,20170927,sd0,111019.29810639974,25
15.2064,187529.95480118008,20170927,sd0,111019.29810639974,25
6.4,168359.63501514564,20170927,sd0,111019.29810639974,25
5.9648,181440.5963896719,20170927,sd0,111019.29810639974,25
5.1456,167197.01778966552,20170927,sd0,111019.29810639974,25
5.5296,178323.72729214944,20170927,sd0,110062.66651283696,25
11.1104,188272.94630365554,20170927,sd0,110062.66651283696,25
7.8592,185552.97406335283,20170927,sd0,110062.66651283696,25
12.288,187878.62153270474,20170927,sd0,110062.66651283696,25
11.392000000000001,163140.22231626668,20170927,sd0,110062.66651283696,25
5.5040000000000004,207024.69383051762,20170927,sd0,110062.66651283696,25
5.5808,191005.31907459124,20170927,sd0,111491.67364614508,25
10.1376,193526.1399434761,20170927,sd0,111491.67364614508,25
4.48,217537.79421618048,20170927,sd0,111491.67364614508,25
6.8608,189740.4772701384,20170927,sd0,111593.73958148554,25
4.6848,182409.8720717454,20170927,sd0,111593.73958148554,25
4.8384,194260.3120637207,20170927,sd0,111593.73958148554,25
19.788800000000002,181375.5902487188,20170927,sd0,111593.73958148554,25
4.0448,179878.1740560662,20170927,sd0,111593.73958148554,25
5.2224,174699.03145460106,20170927,sd0,111397.97385255038,25
15.539200000000001,199603.060294615,20170927,sd0,111397.97385255038,25
6.3744000000000005,173896.05692283806,20170927,sd0,111397.97385255038,25
6.5280000000000005,167333.39320194913,20170927,sd0,111397.97385255038,25
6.9632000000000005,197571.20385860835,20170927,sd0,111397.97385255038,25
6.630400000000001,185820.20421824974,20170927,sd0,111397.97385255038,25
6.2464,163524.35250866946,20170927,sd0,111397.97385255038,25
8.473600000000001,170082.67136847298,20170927,sd0,111397.97385255038,25
36.3776,204818.67606838647,20170927,sd0,111397.97385255038,25
12.390400000000001,181540.63527380073,20170927,sd0,111056.3389911113,25
8.2688,175582.3166771438,20170927,sd0,111056.3389911113,25
6.0928,170627.94934031228,20170927,sd0,111056.3389911113,25
6.630400000000001,193425.91201001353,20170927,sd0,111056.3389911113,25
5.12,234321.81085233114,20170927,sd0,111056.3389911113,25
8.064,190507.21084197782,20170927,sd0,110995.56618809982,25
8.96,161269.24942489303,20170927,sd0,110995.56618809982,25
9.9328,169753.83659905675,20170927,sd0,110995.56618809982,25
