# Date: 20171011
# RBS Modification: sd0
# Shock Rate: None
# Purpose: Process intensity data from 20171018
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# sd0.
area,intensity,date,rbs,mean_bg,exposure_ms,replicate_number
18.176000000000002,189926.08254778755,20171011,sd0,106519.33000076005,25,4
6.5792,146108.55113460185,20171011,sd0,106519.33000076005,25,4
10.5472,181025.31221126916,20171011,sd0,108204.57418364374,25,4
6.7072,196319.21971710777,20171011,sd0,108204.57418364374,25,4
10.0352,195321.07900926477,20171011,sd0,108204.57418364374,25,4
6.937600000000001,157738.18286290937,20171011,sd0,103544.28154844267,25,4
8.192,185733.47370019482,20171011,sd0,103544.28154844267,25,4
10.8544,137807.399437421,20171011,sd0,103544.28154844267,25,4
9.958400000000001,194634.39421593232,20171011,sd0,112704.0826956824,25,4
7.1424,178545.5255849289,20171011,sd0,112704.0826956824,25,4
6.912,159053.43130375177,20171011,sd0,112704.0826956824,25,4
7.296,152888.48017344947,20171011,sd0,103061.12006656594,25,4
16.512,175016.60316726507,20171011,sd0,103061.12006656594,25,4
9.984,165778.58896161494,20171011,sd0,103061.12006656594,25,4
7.1424,168269.34093719203,20171011,sd0,103061.12006656594,25,4
8.8832,157770.5453890726,20171011,sd0,103061.12006656594,25,4
9.907200000000001,155338.76103508714,20171011,sd0,105487.97292589684,25,4
10.88,196418.1176998702,20171011,sd0,105487.97292589684,25,4
15.667200000000001,157763.35753197683,20171011,sd0,105487.97292589684,25,4
8.8064,148409.9053850644,20171011,sd0,105487.97292589684,25,4
7.0144,158756.33206596717,20171011,sd0,105487.97292589684,25,4
4.6848,130284.95855070931,20171011,sd0,105487.97292589684,25,4
10.777600000000001,154393.29100590627,20171011,sd0,107488.02800723708,25,4
10.086400000000001,162865.4215205325,20171011,sd0,107488.02800723708,25,4
7.7568,177901.25536930794,20171011,sd0,107488.02800723708,25,4
8.0128,196492.73760497072,20171011,sd0,104864.07832594885,25,4
10.5728,174538.9745673035,20171011,sd0,104864.07832594885,25,4
7.936,174154.00879675092,20171011,sd0,104864.07832594885,25,4
9.036800000000001,176229.70221966197,20171011,sd0,111841.38230038952,25,4
8.166400000000001,202222.4628388019,20171011,sd0,111841.38230038952,25,4
9.1648,173770.0015175603,20171011,sd0,111841.38230038952,25,4
6.8352,185404.46145215107,20171011,sd0,111841.38230038952,25,4
6.3232,187661.31626650807,20171011,sd0,111841.38230038952,25,4
7.4496,194586.22043123798,20171011,sd0,111841.38230038952,25,4
11.392000000000001,207992.74139179743,20171011,sd0,115002.97434749914,25,4
12.3392,171444.79214524274,20171011,sd0,115002.97434749914,25,4
9.5744,223283.43448526948,20171011,sd0,115002.97434749914,25,4
7.3216,181023.14858300064,20171011,sd0,115002.97434749914,25,4
9.1392,163368.70550332192,20171011,sd0,111575.17637250194,25,4
11.4176,193089.09087860203,20171011,sd0,111575.17637250194,25,4
7.7568,173703.47874955053,20171011,sd0,111575.17637250194,25,4
7.065600000000001,175793.8280632313,20171011,sd0,111575.17637250194,25,4
18.432000000000002,194360.02111667843,20171011,sd0,109946.37086024231,25,4
5.9392000000000005,168219.07475109934,20171011,sd0,109946.37086024231,25,4
12.16,153383.11663459887,20171011,sd0,109946.37086024231,25,4
15.2064,176020.8686838118,20171011,sd0,109946.37086024231,25,4
8.345600000000001,182981.9438408201,20171011,sd0,114123.51692830872,25,4
7.3472,202229.13194136927,20171011,sd0,114123.51692830872,25,4
6.912,215377.83632368618,20171011,sd0,114123.51692830872,25,4
13.619200000000001,178390.5051478214,20171011,sd0,104130.68988916672,25,4
10.4448,165681.82060550075,20171011,sd0,104130.68988916672,25,4
6.4512,170103.78717235877,20171011,sd0,104130.68988916672,25,4
9.6768,156964.48905710338,20171011,sd0,104130.68988916672,25,4
