# Date: 20171003
# RBS Modification: 10sd1
# Shock Rate: None
# Purpose: Process intensity data from 20171003
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# 10sd1.
area,intensity,date,rbs,mean_bg,exposure_ms
5.6064,234221.41974747734,20171003,10sd1,109646.94393996676,25
3.6096000000000004,199637.8067488067,20171003,10sd1,109646.94393996676,25
4.4032,199223.88107363228,20171003,10sd1,109646.94393996676,25
14.361600000000001,230785.8681748066,20171003,10sd1,109646.94393996676,25
4.2752,216298.75391508974,20171003,10sd1,109646.94393996676,25
8.0128,191672.69506708978,20171003,10sd1,109646.94393996676,25
8.5504,211033.20876730108,20171003,10sd1,109646.94393996676,25
15.846400000000001,182224.0346683694,20171003,10sd1,109646.94393996676,25
6.0416,170124.2350981341,20171003,10sd1,109646.94393996676,25
7.04,177272.13987634017,20171003,10sd1,104439.05402458053,25
6.4768,229138.7398619437,20171003,10sd1,104439.05402458053,25
10.8032,202930.99343949038,20171003,10sd1,104439.05402458053,25
3.7376,280852.0438449485,20171003,10sd1,104439.05402458053,25
8.2688,202487.70877329377,20171003,10sd1,104439.05402458053,25
7.7568,172699.60894057056,20171003,10sd1,104439.05402458053,25
5.376,173939.90130986695,20171003,10sd1,104439.05402458053,25
7.2704,214865.7229548565,20171003,10sd1,108405.2569419578,25
8.038400000000001,239009.12057997493,20171003,10sd1,108405.2569419578,25
6.3232,178579.1890043442,20171003,10sd1,108405.2569419578,25
17.5104,203910.71130740023,20171003,10sd1,108405.2569419578,25
4.9152000000000005,179097.5962597202,20171003,10sd1,108405.2569419578,25
5.913600000000001,182699.88218066248,20171003,10sd1,108405.2569419578,25
14.464,189131.21355320787,20171003,10sd1,108139.9763653801,25
12.134400000000001,329399.10378784646,20171003,10sd1,108139.9763653801,25
20.8384,179590.26618697718,20171003,10sd1,108139.9763653801,25
9.1648,217768.3444238389,20171003,10sd1,108139.9763653801,25
4.6848,213918.65551743796,20171003,10sd1,108139.9763653801,25
13.5936,156616.71659445929,20171003,10sd1,108282.08552899346,25
9.958400000000001,192294.38959569146,20171003,10sd1,108282.08552899346,25
7.6288,190600.3851754248,20171003,10sd1,108282.08552899346,25
12.441600000000001,181455.86513789953,20171003,10sd1,108282.08552899346,25
9.4208,198264.84446706687,20171003,10sd1,108282.08552899346,25
5.6064,159206.57295018554,20171003,10sd1,104325.55191716655,25
4.9664,159986.93674761444,20171003,10sd1,104325.55191716655,25
6.0928,179594.30601380975,20171003,10sd1,104325.55191716655,25
9.728,172219.0096621737,20171003,10sd1,104325.55191716655,25
9.3952,159805.93320535848,20171003,10sd1,104325.55191716655,25
7.3472,211256.43563341914,20171003,10sd1,104325.55191716655,25
5.248,196733.50827804813,20171003,10sd1,104325.55191716655,25
29.107200000000002,209627.13094754558,20171003,10sd1,106331.53386502655,25
6.5536,204498.08362406748,20171003,10sd1,106331.53386502655,25
7.6032,165310.9886725225,20171003,10sd1,106331.53386502655,25
7.808000000000001,152145.0267768631,20171003,10sd1,106331.53386502655,25
6.5536,156474.50014984744,20171003,10sd1,106646.75088155625,25
24.3456,180393.65270714363,20171003,10sd1,106646.75088155625,25
9.2672,198888.1958250605,20171003,10sd1,106646.75088155625,25
11.8528,171828.2323421532,20171003,10sd1,106646.75088155625,25
5.6064,209150.10974471242,20171003,10sd1,106646.75088155625,25
16.947200000000002,213025.34310097893,20171003,10sd1,106646.75088155625,25
4.4032,203805.51383933137,20171003,10sd1,106646.75088155625,25
8.8832,183818.28924967974,20171003,10sd1,110488.47466750318,25
8.3968,160212.222060614,20171003,10sd1,110488.47466750318,25
3.2512000000000003,199676.65940944775,20171003,10sd1,110488.47466750318,25
13.004800000000001,193277.2057376677,20171003,10sd1,110488.47466750318,25
5.3504000000000005,206622.39413807873,20171003,10sd1,110488.47466750318,25
8.448,185565.8157276814,20171003,10sd1,110488.47466750318,25
5.043200000000001,217757.36122771722,20171003,10sd1,107307.26078073775,25
5.7088,206687.75331425396,20171003,10sd1,107307.26078073775,25
14.7712,178003.167946891,20171003,10sd1,107307.26078073775,25
5.248,240561.53181254247,20171003,10sd1,107307.26078073775,25
12.7744,221093.16664638053,20171003,10sd1,107307.26078073775,25
