# Date: 20170428
# RBS Modification: 10sd1
# Shock Rate: 1.88Hz
# Purpose: Process shock data from 20170428
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# 10sd1. These cells were hypo-osmotically shocked by flowing LB broth
# lacking sodium chloride at a rate of 1.88Hz monitored by the presence of
# and osmo-sensitive dye. Cells were manually marked for survivorship.
# Survivors were defined as those cells which were able to undergo two division
# events after the shock had taken place.
survival,intensity,area,flow_rate,date,rbs,mean_bg,exposure_ms
True,208984.3694838646,13.132800000000001,1.88,20170428,10sd1,89519.12764929944,25
True,208984.3694838646,13.132800000000001,1.88,20170428,10sd1,89519.12764929944,25
True,199406.15651901538,19.2,1.88,20170428,10sd1,89519.12764929944,25
True,199406.15651901538,19.2,1.88,20170428,10sd1,89519.12764929944,25
True,180059.88104806078,8.8576,1.88,20170428,10sd1,89519.12764929944,25
True,212072.48199978544,7.9104,1.88,20170428,10sd1,89519.12764929944,25
True,212072.48199978544,7.9104,1.88,20170428,10sd1,89519.12764929944,25
True,212072.48199978544,7.9104,1.88,20170428,10sd1,89519.12764929944,25
False,196829.9988937636,13.4144,1.88,20170428,10sd1,88214.44997595124,25
True,184565.52206740898,7.7056000000000004,1.88,20170428,10sd1,88214.44997595124,25
True,240893.93690204492,9.2672,1.88,20170428,10sd1,88214.44997595124,25
True,220141.40377697357,8.7552,1.88,20170428,10sd1,88214.44997595124,25
True,151175.4908900819,4.7104,1.88,20170428,10sd1,88214.44997595124,25
False,310311.6394697438,6.6048,1.88,20170428,10sd1,91421.2810417228,25
True,225339.69600089558,7.7312,1.88,20170428,10sd1,91421.2810417228,25
True,221707.8056013846,6.2464,1.88,20170428,10sd1,91421.2810417228,25
False,176099.7321880127,6.784000000000001,1.88,20170428,10sd1,88416.11845550014,25
False,273621.9263639325,5.5296,1.88,20170428,10sd1,88416.11845550014,25
False,273621.9263639325,5.5296,1.88,20170428,10sd1,88416.11845550014,25
True,273621.9263639325,5.5296,1.88,20170428,10sd1,88416.11845550014,25
True,184730.7527685788,10.214400000000001,1.88,20170428,10sd1,88416.11845550014,25
True,179886.39789089092,6.630400000000001,1.88,20170428,10sd1,88416.11845550014,25
True,179886.39789089092,6.630400000000001,1.88,20170428,10sd1,88416.11845550014,25
True,179886.39789089092,6.630400000000001,1.88,20170428,10sd1,88416.11845550014,25
True,184730.7527685788,10.214400000000001,1.88,20170428,10sd1,88416.11845550014,25
True,184730.7527685788,10.214400000000001,1.88,20170428,10sd1,88416.11845550014,25
True,181825.10719444323,4.8128,1.88,20170428,10sd1,88416.11845550014,25
True,202050.86029902523,5.2992,1.88,20170428,10sd1,88416.11845550014,25
True,170292.3208592461,4.992,1.88,20170428,10sd1,88416.11845550014,25
False,205789.9073623494,4.7872,1.88,20170428,10sd1,86001.96857479446,25
False,214902.18826361175,5.7344,1.88,20170428,10sd1,86001.96857479446,25
False,192429.66782210555,8.3968,1.88,20170428,10sd1,86001.96857479446,25
True,219915.188278602,7.7824,1.88,20170428,10sd1,86001.96857479446,25
True,219915.188278602,7.7824,1.88,20170428,10sd1,86001.96857479446,25
True,174204.83036218706,9.958400000000001,1.88,20170428,10sd1,86001.96857479446,25
True,174204.83036218706,9.958400000000001,1.88,20170428,10sd1,86001.96857479446,25
True,164253.84207765418,9.0624,1.88,20170428,10sd1,86001.96857479446,25
True,164253.84207765418,9.0624,1.88,20170428,10sd1,86001.96857479446,25
True,163220.4373031025,4.7872,1.88,20170428,10sd1,86001.96857479446,25
True,215931.4861620873,5.1456,1.88,20170428,10sd1,86001.96857479446,25
True,243090.3638062587,4.8128,1.88,20170428,10sd1,86001.96857479446,25
True,222314.6113172003,5.324800000000001,1.88,20170428,10sd1,86001.96857479446,25
True,222314.6113172003,5.324800000000001,1.88,20170428,10sd1,86001.96857479446,25
True,195609.346574551,7.244800000000001,1.88,20170428,10sd1,86001.96857479446,25
False,180931.1490291916,6.195200000000001,1.88,20170428,10sd1,89896.26751841049,25
False,167467.5023479619,10.8032,1.88,20170428,10sd1,89896.26751841049,25
True,238930.29595080198,4.9664,1.88,20170428,10sd1,89896.26751841049,25
True,238930.29595080198,4.9664,1.88,20170428,10sd1,89896.26751841049,25
True,168892.83010999011,7.296,1.88,20170428,10sd1,89896.26751841049,25
True,208370.0722553287,5.2224,1.88,20170428,10sd1,89896.26751841049,25
True,180931.1490291916,6.195200000000001,1.88,20170428,10sd1,89896.26751841049,25
True,180931.1490291916,6.195200000000001,1.88,20170428,10sd1,89896.26751841049,25
True,180931.1490291916,6.195200000000001,1.88,20170428,10sd1,89896.26751841049,25
True,180931.1490291916,6.195200000000001,1.88,20170428,10sd1,89896.26751841049,25
False,189832.32284941347,17.0496,1.88,20170428,10sd1,87074.68737625246,25
False,280186.6929962726,3.6864000000000003,1.88,20170428,10sd1,92390.94167712698,25
False,250243.82455427977,6.195200000000001,1.88,20170428,10sd1,92390.94167712698,25
False,260025.58532043305,14.464,1.88,20170428,10sd1,92390.94167712698,25
False,260025.58532043305,14.464,1.88,20170428,10sd1,92390.94167712698,25
True,178904.40008171153,11.3408,1.88,20170428,10sd1,92390.94167712698,25
True,260025.58532043305,14.464,1.88,20170428,10sd1,92390.94167712698,25
True,237515.4884443164,8.7296,1.88,20170428,10sd1,92390.94167712698,25
False,198382.4157339603,6.5536,1.88,20170428,10sd1,91899.66893982766,25
True,209285.58806330108,6.2976,1.88,20170428,10sd1,91899.66893982766,25
True,193705.13979108326,16.563200000000002,1.88,20170428,10sd1,91899.66893982766,25
