# Date: 20171013
# RBS Modification: frag1
# Shock Rate: None
# Purpose: Process intensity data from 20171018
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# frag1.
area,intensity,date,rbs,mean_bg,exposure_ms,replicate_number
4.1984,101797.75756180541,20171013,frag1,93535.22277882058,25,1
7.9872000000000005,101443.65177178154,20171013,frag1,96136.75833040517,25,1
9.779200000000001,106220.73366569502,20171013,frag1,99875.82766686335,25,1
5.5296,102778.97498330359,20171013,frag1,99875.82766686335,25,1
9.2672,106171.29579379696,20171013,frag1,95769.82382799631,25,1
5.632000000000001,109442.54182016118,20171013,frag1,98942.678329502,25,1
15.539200000000001,102885.2152980863,20171013,frag1,95813.7303742058,25,1
8.5504,101485.21957918165,20171013,frag1,95813.7303742058,25,1
3.0976000000000004,104382.60909648078,20171013,frag1,95813.7303742058,25,1
9.779200000000001,97630.63639324604,20171013,frag1,95813.7303742058,25,1
4.9664,108276.98911902949,20171013,frag1,99517.84350451367,25,1
5.8368,109423.47829210419,20171013,frag1,99517.84350451367,25,1
14.336,99297.04406340499,20171013,frag1,93101.57662163363,25,1
7.8592,108422.91943231758,20171013,frag1,97617.78408652813,25,1
10.9056,99858.91039332176,20171013,frag1,97617.78408652813,25,1
20.556800000000003,105848.17884478196,20171013,frag1,96568.13423433698,25,1
15.3856,98581.86400949731,20171013,frag1,95557.5092404756,25,1
8.3968,100719.87489841982,20171013,frag1,95557.5092404756,25,1
3.1744000000000003,104981.51992597857,20171013,frag1,95557.5092404756,25,1
9.984,96708.51258064673,20171013,frag1,95557.5092404756,25,1
16.8704,104414.01129354884,20171013,frag1,98292.23940889492,25,1
5.5552,102695.5918451436,20171013,frag1,95881.25604649278,25,1
6.502400000000001,95976.77763863307,20171013,frag1,89606.63844833196,25,1
5.1456,101617.02355537626,20171013,frag1,94022.07903768003,25,1
23.5008,98635.08728510016,20171013,frag1,94022.07903768003,25,1
