date,position,I1,I2,summed_int,sq_diff,cal_factor,cal_sd
20171130.0,1.0,188482.98822941916,216764.1376492321,405247.1258786513,799823412.5057864,29922.7496428217,1691.747749442938
20171130.0,1.0,74700.22461211293,31944.93979024689,106645.16440235982,1828014380.1988883,29922.7496428217,1691.747749442938
20171130.0,1.0,162812.16214098452,227818.40829541135,390630.5704363959,4225812039.089933,29922.7496428217,1691.747749442938
20171130.0,1.0,66191.18253397265,90814.29979065052,157005.48232462315,606297903.4361075,29922.7496428217,1691.747749442938
20171130.0,1.0,80140.06324692922,107334.64703491605,187474.71028184527,739545387.4018364,29922.7496428217,1691.747749442938
20171130.0,1.0,151804.924221353,257191.08566345906,408996.00988481205,11106243023.501644,29922.7496428217,1691.747749442938
20171130.0,1.0,20849.685293363844,85804.42957336326,106654.1148667271,4219118804.480117,29922.7496428217,1691.747749442938
20171130.0,1.0,80379.9013927284,218420.07962367855,298799.98101640696,19055090806.032482,29922.7496428217,1691.747749442938
20171130.0,1.0,99239.4497047583,199686.75256490492,298926.2022696632,10089660651.87802,29922.7496428217,1691.747749442938
20171130.0,1.0,144866.3709916197,144179.18395840144,289045.55495002115,472226.01862333243,29922.7496428217,1691.747749442938
20171130.0,1.0,159849.03484700315,160740.44772954355,320589.4825765467,794616.9271589923,29922.7496428217,1691.747749442938
20171130.0,1.0,31703.02392306405,153557.52616251577,185260.55008557983,14848519716.024544,29922.7496428217,1691.747749442938
20171130.0,1.0,178943.47652549873,65238.52541698036,244182.00194247908,12928815906.590555,29922.7496428217,1691.747749442938
20171130.0,1.0,96947.98700469779,63429.55794032731,160377.5449450251,1123485086.9432359,29922.7496428217,1691.747749442938
20171130.0,1.0,144442.3854036942,123363.34994731848,267805.73535101267,444325735.7711451,29922.7496428217,1691.747749442938
20171130.0,1.0,138025.64640102262,188335.4281108077,326361.07451183035,2531074135.6862254,29922.7496428217,1691.747749442938
20171130.0,1.0,145629.7011963826,80009.45489006284,225639.15608644544,4306016725.302073,29922.7496428217,1691.747749442938
20171130.0,1.0,138812.73683781992,90951.04869343083,229763.78553125076,2290741192.030755,29922.7496428217,1691.747749442938
20171130.0,1.0,83014.43706842182,62928.43829399459,145942.8753624164,403447346.76629186,29922.7496428217,1691.747749442938
20171130.0,1.0,132636.06025925514,67258.93073186997,199894.99099112512,4274169065.240498,29922.7496428217,1691.747749442938
20171130.0,1.0,76971.79356820534,98802.36703398301,175774.16060218835,476573937.84471637,29922.7496428217,1691.747749442938
20171130.0,1.0,91391.98726550075,65287.86972217501,156679.85698767577,681424952.7157665,29922.7496428217,1691.747749442938
20171130.0,1.0,143821.99376103666,101064.46612811473,244886.4598891514,1828206169.2800827,29922.7496428217,1691.747749442938
20171130.0,1.0,38537.91056370773,33026.07969411616,71563.9902578239,30380279.534982555,29922.7496428217,1691.747749442938
20171130.0,1.0,112491.44126606503,366415.2434737007,478906.6847397657,64477297327.58249,29922.7496428217,1691.747749442938
20171130.0,1.0,108921.23548821957,114997.85862732938,223919.09411554894,36925348.77476478,29922.7496428217,1691.747749442938
20171130.0,1.0,101561.7728454264,275158.1246643462,376719.8975097726,30135693364.83819,29922.7496428217,1691.747749442938
20171130.0,1.0,75632.00908710007,174492.70717363033,250124.7162607304,9773437626.156088,29922.7496428217,1691.747749442938
20171130.0,1.0,19917.766711419186,32609.582170113656,52527.348881532846,161082179.6375559,29922.7496428217,1691.747749442938
20171130.0,1.0,24603.093403509687,20496.535998020066,45099.62940152975,16863813.724581644,29922.7496428217,1691.747749442938
20171130.0,1.0,47689.33972996701,169714.41770799927,217403.75743796627,14890119655.544855,29922.7496428217,1691.747749442938
20171130.0,1.0,14995.523245935054,99609.4293234826,114604.95256941766,7159513101.700039,29922.7496428217,1691.747749442938
20171130.0,1.0,89920.72328460879,15287.612418612134,105208.33570322092,5570101237.536148,29922.7496428217,1691.747749442938
20171130.0,1.0,67812.63800954695,42113.314546366426,109925.95255591338,660455226.465181,29922.7496428217,1691.747749442938
20171130.0,1.0,43085.065517126786,37534.81052501597,80619.87604214276,30805330.47745102,29922.7496428217,1691.747749442938
20171130.0,1.0,119525.58365305686,93769.80949344231,213295.39314649918,663359902.5610685,29922.7496428217,1691.747749442938
20171130.0,1.0,114922.69556881752,219131.98116358367,334054.6767324012,10859575204.171535,29922.7496428217,1691.747749442938
20171130.0,2.0,280680.4012369087,201284.57291067217,481964.97414758086,6303697555.6092205,29922.7496428217,1691.747749442938
20171130.0,2.0,276147.43168392533,197028.9164300652,473176.3481139905,6259739455.975297,29922.7496428217,1691.747749442938
20171130.0,2.0,157549.69204881488,62772.76860791866,220322.46065673354,8982665216.921501,29922.7496428217,1691.747749442938
20171130.0,2.0,262540.4595100345,91452.39868756903,353992.8581976035,29271124555.99164,29922.7496428217,1691.747749442938
20171130.0,2.0,211756.45752829147,91687.3218734298,303443.77940172126,14416597336.905575,29922.7496428217,1691.747749442938
20171130.0,2.0,60391.764334675085,129339.89591519872,189731.66024987382,4753844848.445201,29922.7496428217,1691.747749442938
20171130.0,2.0,78899.24868477427,63062.58295107592,141961.8316358502,250799981.56089544,29922.7496428217,1691.747749442938
20171130.0,2.0,138527.25150512377,191334.4052231605,329861.65672828426,2788595483.800359,29922.7496428217,1691.747749442938
20171130.0,2.0,108622.62853366228,153077.48761857313,261700.11615223542,1976234496.2592802,29922.7496428217,1691.747749442938
20171130.0,2.0,303918.33463858225,185763.48499856252,489681.8196371448,13960568493.455671,29922.7496428217,1691.747749442938
20171130.0,2.0,241735.96853212314,261268.9940997885,503004.9626319116,381539087.8270693,29922.7496428217,1691.747749442938
20171130.0,2.0,224445.04447260016,196159.50408132895,420604.5485539291,800071795.2262349,29922.7496428217,1691.747749442938
20171130.0,2.0,198129.12744907048,330623.12530487846,528752.2527539489,17554659467.81485,29922.7496428217,1691.747749442938
20171130.0,2.0,59843.983719686395,94571.75457341761,154415.738293104,1206018068.469263,29922.7496428217,1691.747749442938
20171130.0,2.0,344017.2220388565,220143.96995941654,564161.191998273,15344582580.73647,29922.7496428217,1691.747749442938
20171130.0,2.0,225697.8144094903,164763.663840025,390461.4782495153,3712970705.6222687,29922.7496428217,1691.747749442938
20171130.0,2.0,165738.4180175736,76081.10555846845,241819.52357604203,8038433677.38961,29922.7496428217,1691.747749442938
20171130.0,2.0,33379.12501724464,104650.56114824563,138029.68616549028,5079617608.175353,29922.7496428217,1691.747749442938
20171130.0,2.0,236036.2543917283,223612.61113668693,459648.8655284152,154346911.72853467,29922.7496428217,1691.747749442938
20171130.0,2.0,233207.22801756568,232880.10064392502,466087.3286614907,107012.31858503488,29922.7496428217,1691.747749442938
20171130.0,2.0,156438.9742933532,171728.95813437024,328167.9324277234,233783605.85856202,29922.7496428217,1691.747749442938
20171130.0,2.0,124395.189875764,162340.24190978074,286735.43178554473,1439826973.864238,29922.7496428217,1691.747749442938
20171130.0,2.0,167790.53523235075,246830.2169668293,414620.7521991801,6247271288.68766,29922.7496428217,1691.747749442938
20171130.0,2.0,168386.52189485496,264764.04214524344,433150.5640400984,9288626409.614042,29922.7496428217,1691.747749442938
20171130.0,2.0,143326.23775263366,219888.50519665232,363214.742949286,5861780796.169438,29922.7496428217,1691.747749442938
20171130.0,2.0,101468.04949472594,188965.3362120271,290433.385706753,7655775182.889604,29922.7496428217,1691.747749442938
20171130.0,2.0,273819.8424008559,196249.60221297917,470069.4446138351,6017142162.804888,29922.7496428217,1691.747749442938
20171130.0,2.0,194283.5914610765,206246.39635222717,400529.98781330365,143108700.86373857,29922.7496428217,1691.747749442938
20171130.0,2.0,90461.62915993671,119276.76695040602,209738.39611034273,830312165.8837324,29922.7496428217,1691.747749442938
20171130.0,2.0,81702.77122253696,179528.5656336895,261231.33685622644,9569886052.17308,29922.7496428217,1691.747749442938
20171130.0,2.0,80865.9589316193,183709.47481946863,264575.4337510879,10576788760.174316,29922.7496428217,1691.747749442938
20171130.0,2.0,238058.1537360827,203084.06607101107,441142.21980709373,1223186808.004115,29922.7496428217,1691.747749442938
20171130.0,2.0,133379.76060182936,125650.85358825182,259030.6141900812,59736003.62452809,29922.7496428217,1691.747749442938
20171130.0,2.0,194927.86267376982,91403.88719475796,286331.74986852775,10717213498.97905,29922.7496428217,1691.747749442938
20171130.0,2.0,177867.69136592702,100110.30816403627,277977.9995299633,6046210642.405683,29922.7496428217,1691.747749442938
20171130.0,2.0,224426.54677530957,101492.0252356028,325918.57201091235,15112896586.196627,29922.7496428217,1691.747749442938
20171130.0,2.0,246641.1605041258,177452.62136551933,424093.7818696451,4787053948.134478,29922.7496428217,1691.747749442938
20171130.0,2.0,65452.51797227483,67604.32896167124,133056.84693394607,4630290.534087174,29922.7496428217,1691.747749442938
20171130.0,2.0,273373.2781490777,126546.54191481335,399919.82006389106,21558090473.20625,29922.7496428217,1691.747749442938
20171130.0,2.0,69493.12961621989,90453.37617461481,159946.5057908347,439331935.78870624,29922.7496428217,1691.747749442938
20171130.0,2.0,137643.08325229684,175733.9966672097,313377.07991950656,1450917684.7823877,29922.7496428217,1691.747749442938
20171130.0,2.0,53412.82213522571,255543.11422268164,308955.93635790737,40856654979.360245,29922.7496428217,1691.747749442938
20171130.0,2.0,154315.6545348785,88820.71286360924,243136.36739848775,4289587384.522963,29922.7496428217,1691.747749442938
20171130.0,2.0,49292.460392226916,88711.18954977769,138003.6499420046,1553836208.3963432,29922.7496428217,1691.747749442938
20171130.0,2.0,51672.18702842044,34487.60736925222,86159.79439767267,295309778.06229824,29922.7496428217,1691.747749442938
20171130.0,2.0,60954.545799329935,57078.27949607591,118032.82529540584,15025440.453742603,29922.7496428217,1691.747749442938
20171130.0,2.0,25759.550164960794,1571.321232046573,27330.871397007366,585070418.9110687,29922.7496428217,1691.747749442938
20171130.0,2.0,150291.20963055827,84200.33228108789,234491.54191164614,4368004068.822737,29922.7496428217,1691.747749442938
20171130.0,2.0,147910.68819169007,143124.94888044268,291035.6370721328,22903300.75521869,29922.7496428217,1691.747749442938
20171130.0,3.0,118827.91024411505,51654.828875594576,170482.73911970961,4512222860.541873,29922.7496428217,1691.747749442938
20171130.0,3.0,170765.41839532452,159382.60109944496,330148.0194947695,129568529.5913749,29922.7496428217,1691.747749442938
20171130.0,3.0,244624.1308753984,241181.2304226222,485805.3612980206,11853563.527726568,29922.7496428217,1691.747749442938
20171130.0,3.0,275267.5305244761,205854.16135539394,481121.69187987,4818215819.403283,29922.7496428217,1691.747749442938
20171130.0,3.0,75572.6540356602,103873.93124456798,179446.58528022817,800962291.6554428,29922.7496428217,1691.747749442938
20171130.0,3.0,218347.60665662156,134758.36570224894,353105.9723588705,6987161203.328166,29922.7496428217,1691.747749442938
20171130.0,3.0,190500.98013132598,388672.355479631,579173.335610957,39271894007.43879,29922.7496428217,1691.747749442938
20171130.0,3.0,386488.43581128906,145031.97066798434,531520.4064792735,58301224559.49993,29922.7496428217,1691.747749442938
20171130.0,3.0,82618.49396768177,75144.25658240049,157762.75055008224,55864224.491536476,29922.7496428217,1691.747749442938
20171130.0,3.0,121183.7783428547,74127.40868252116,195311.18702537584,2214301925.609959,29922.7496428217,1691.747749442938
20171130.0,3.0,61319.357055233326,47740.27782055235,109059.63487578568,184391392.86174408,29922.7496428217,1691.747749442938
20171130.0,3.0,75649.9974963755,93552.76427591962,169202.7617722951,320509058.3627486,29922.7496428217,1691.747749442938
20171130.0,3.0,137162.36062399924,149043.89908145246,286206.25970545167,141170956.1159399,29922.7496428217,1691.747749442938
20171130.0,3.0,222924.7935512952,225891.24658160517,448816.04013290035,8799843.581035145,29922.7496428217,1691.747749442938
20171130.0,3.0,64432.15662740623,4968.210129105952,69400.36675651217,3535960933.1527176,29922.7496428217,1691.747749442938
20171130.0,3.0,22969.283543398036,39821.91501973372,62791.19856313176,284011187.6771803,29922.7496428217,1691.747749442938
20171130.0,3.0,263834.94394354505,162484.3282716008,426319.2722151459,10271947297.082151,29922.7496428217,1691.747749442938
20171130.0,3.0,163568.30364575796,94950.06611340785,258518.3697591658,4708462522.0460205,29922.7496428217,1691.747749442938
20171130.0,3.0,245828.18735387837,124804.82499625742,370633.0123501358,14646654236.344023,29922.7496428217,1691.747749442938
20171130.0,4.0,209220.4486839348,136070.15741785264,345290.6061017874,5350965112.312658,29922.7496428217,1691.747749442938
20171130.0,4.0,141471.5731477703,62132.57716702323,203604.15031479354,6294676283.233,29922.7496428217,1691.747749442938
20171130.0,4.0,391556.28698302095,283861.27600671526,675417.5629897362,11598215389.186605,29922.7496428217,1691.747749442938
20171130.0,4.0,76209.60648095174,51878.588716550716,128088.19519750246,591998425.4515983,29922.7496428217,1691.747749442938
20171130.0,4.0,159763.83940664443,190045.07632569654,349808.915732341,916953309.3477647,29922.7496428217,1691.747749442938
20171130.0,4.0,153152.11818041612,179216.94070961786,332369.058890034,679374973.4787829,29922.7496428217,1691.747749442938
20171130.0,4.0,226644.30280641932,138432.1680048793,365076.4708112986,7781380726.2450695,29922.7496428217,1691.747749442938
20171130.0,4.0,235217.19520258595,246661.16456568614,481878.3597682721,130964434.78357568,29922.7496428217,1691.747749442938
20171130.0,4.0,257807.64561248894,184954.84266270418,442762.48827519314,5307530897.640167,29922.7496428217,1691.747749442938
20171130.0,4.0,144552.8919275937,272943.2578100381,417496.1497376318,16484086051.427942,29922.7496428217,1691.747749442938
20171130.0,4.0,50004.92135015193,61904.45400204698,111909.37535219891,141598877.33351636,29922.7496428217,1691.747749442938
20171130.0,4.0,64001.14287336797,376158.5970699392,440159.7399433072,97442276210.48445,29922.7496428217,1691.747749442938
20171130.0,4.0,149099.33827415606,89828.9171054129,238928.25537956896,3512982825.5201983,29922.7496428217,1691.747749442938
20171130.0,4.0,429084.9525047364,247423.6415018343,676508.5940065706,33000831915.29311,29922.7496428217,1691.747749442938
20171130.0,4.0,142366.95695640455,136421.31957479997,278788.2765312045,35350603.873533785,29922.7496428217,1691.747749442938
20171130.0,4.0,120672.20641510191,259244.6000422578,379916.8064573597,19202308275.559437,29922.7496428217,1691.747749442938
20171130.0,4.0,197877.4716643747,82333.22866218301,280210.70032655774,13350472090.949522,29922.7496428217,1691.747749442938
20171130.0,4.0,78881.81178231837,148775.45566398528,227657.26744630365,4885121455.057275,29922.7496428217,1691.747749442938
20171130.0,4.0,145171.46588763152,260029.43217104627,405200.8980586778,13192352418.76204,29922.7496428217,1691.747749442938
20171130.0,4.0,244807.07686743423,132986.3404901681,377793.41735760233,12503877083.954046,29922.7496428217,1691.747749442938
20171130.0,4.0,74707.20463513552,160438.62225111056,235145.8268862461,7349875966.444715,29922.7496428217,1691.747749442938
20171130.0,4.0,171397.65698770815,104470.00951917935,275867.66650688753,4479309995.671669,29922.7496428217,1691.747749442938
20171130.0,4.0,84616.75386991678,54478.866795286754,139095.62066520355,908292237.3231515,29922.7496428217,1691.747749442938
20171130.0,4.0,267480.4385517329,244817.9143910808,512298.3529428137,513590001.3321415,29922.7496428217,1691.747749442938
20171130.0,4.0,121477.98486927433,218173.23763206255,339651.2225013369,9349971906.859503,29922.7496428217,1691.747749442938
20171130.0,4.0,218804.23553968544,191676.77454391948,410481.01008360495,735899140.0768032,29922.7496428217,1691.747749442938
20171130.0,4.0,14603.907392197636,47500.72091789147,62104.62831008911,1082200340.1442728,29922.7496428217,1691.747749442938
20171130.0,4.0,270061.10011520603,201225.65825133157,471286.75836653763,4738318056.594842,29922.7496428217,1691.747749442938
20171130.0,4.0,149682.16801433943,134112.11050497714,283794.2785193166,242426690.84484905,29922.7496428217,1691.747749442938
20171130.0,4.0,83105.30925547691,122010.50524431336,205115.81449979026,1513614274.929776,29922.7496428217,1691.747749442938
20171130.0,4.0,21568.611442920017,102265.27717134272,123833.88861426275,6511951859.684791,29922.7496428217,1691.747749442938
20171130.0,4.0,152039.43581901852,154688.7927963747,306728.2286153932,7019092.393465929,29922.7496428217,1691.747749442938
20171130.0,4.0,78006.73047463587,127924.7700851489,205931.50055978476,2491810678.5567484,29922.7496428217,1691.747749442938
20171130.0,4.0,167513.67110039986,155443.8973983325,322957.5684987324,145679437.21911663,29922.7496428217,1691.747749442938
20171130.0,4.0,120322.87891329023,75561.83591815365,195884.71483144388,2003550970.0124655,29922.7496428217,1691.747749442938
20171130.0,4.0,147106.37423602783,37655.15217517255,184761.52641120038,11979570010.614653,29922.7496428217,1691.747749442938
20171130.0,4.0,132889.34772025718,91402.59755205784,224291.945272315,1721150439.5185883,29922.7496428217,1691.747749442938
20171130.0,4.0,19918.737125795637,365528.0521178606,385446.7892436562,119445798609.28438,29922.7496428217,1691.747749442938
20171130.0,4.0,75412.54589656314,128312.0586918837,203724.60458844685,2798358453.9822845,29922.7496428217,1691.747749442938
20171130.0,4.0,121088.80163275458,128305.56782137977,249394.36945413434,52081714.22128373,29922.7496428217,1691.747749442938
20171130.0,4.0,82552.50345089177,43525.062734231215,126077.566185123,1523141128.8924544,29922.7496428217,1691.747749442938
20171130.0,4.0,21429.514601883835,112366.11352966324,133795.62813154707,8269465024.551812,29922.7496428217,1691.747749442938
20171130.0,4.0,60628.50651210025,30368.068222754726,90996.57473485498,915694125.4632885,29922.7496428217,1691.747749442938
20171130.0,4.0,94388.1479833799,104473.95667769153,198862.10466107144,101723537.01825218,29922.7496428217,1691.747749442938
20171130.0,4.0,111166.69015918247,73528.25173038382,184694.9418895663,1416652047.3584669,29922.7496428217,1691.747749442938
20171130.0,4.0,23632.865974259803,10440.675447451255,34073.54142171106,174033890.89561722,29922.7496428217,1691.747749442938
20171130.0,4.0,442.9149073963608,1969.798753165672,2412.7136605620326,2331374.2784712818,29922.7496428217,1691.747749442938
20171130.0,4.0,18104.08614172381,38954.318572911216,57058.40471463502,434732192.43453914,29922.7496428217,1691.747749442938
20171130.0,4.0,94071.38937965139,81631.90319594007,175703.29257559148,154740816.51474464,29922.7496428217,1691.747749442938
20171130.0,4.0,35616.0050170063,87224.03474922178,122840.03976622809,2663388732.8412375,29922.7496428217,1691.747749442938
20171130.0,4.0,26615.263259729574,37123.98260560053,63739.24586533011,110433182.29028256,29922.7496428217,1691.747749442938
20171130.0,4.0,2524.931628174627,21369.384155074356,23894.31578324898,355113391.0385777,29922.7496428217,1691.747749442938
20171130.0,4.0,31648.46928555932,80600.02177837024,112248.49106392956,2396254491.4564233,29922.7496428217,1691.747749442938
20171130.0,4.0,61214.39523018519,48946.7103230724,110161.1055532576,150496092.98020288,29922.7496428217,1691.747749442938
20171130.0,4.0,50741.82892285641,133439.84638999245,184181.67531284888,6838962092.994739,29922.7496428217,1691.747749442938
20171130.0,4.0,262133.2540597634,148651.2014159644,410784.4554757278,12878176272.249966,29922.7496428217,1691.747749442938
20171130.0,5.0,155853.90405183108,264679.8389208073,420533.74297263834,11843084100.106653,29922.7496428217,1691.747749442938
20171130.0,5.0,77285.24540120005,16283.331965638488,93568.57736683854,3721233442.799747,29922.7496428217,1691.747749442938
20171130.0,5.0,142963.9826073269,103261.62579369677,246225.60840102367,1576277136.556803,29922.7496428217,1691.747749442938
20171130.0,5.0,137577.35837090173,104117.05811606656,241694.4164869683,1119591693.1437223,29922.7496428217,1691.747749442938
20171130.0,5.0,270998.8221774499,182322.75171476929,453321.57389221917,7863445472.702294,29922.7496428217,1691.747749442938
20171130.0,5.0,8028.33195201403,225145.40442019326,233173.7363722073,47139823157.15259,29922.7496428217,1691.747749442938
20171130.0,5.0,156983.25673069883,106112.75464384748,263096.01137454633,2587807982.568348,29922.7496428217,1691.747749442938
20171130.0,5.0,34167.39109105808,52803.762119606465,86971.15321066455,347314325.1137175,29922.7496428217,1691.747749442938
20171130.0,5.0,110655.21461742144,115273.71701418451,225928.93163160596,21330564.388906218,29922.7496428217,1691.747749442938
20171130.0,5.0,101305.73863991314,50314.08696435558,151619.8256042687,2600148540.601392,29922.7496428217,1691.747749442938
20171130.0,5.0,121974.0412939611,17242.36160071297,139216.40289467407,10968724731.369122,29922.7496428217,1691.747749442938
20171130.0,5.0,166083.54507795066,164520.42697893447,330603.97205688513,2443338.191472005,29922.7496428217,1691.747749442938
20171130.0,5.0,116977.08442284522,188005.47008333297,304982.5545061782,5045031569.534982,29922.7496428217,1691.747749442938
20171130.0,5.0,170007.06401685014,158567.29968426752,328574.3637011177,130868207.9850295,29922.7496428217,1691.747749442938
20171130.0,5.0,131876.9175714115,215111.22450575608,346988.1420771676,6927949850.840683,29922.7496428217,1691.747749442938
20171130.0,5.0,123502.09936143692,180276.26257392403,303778.36193536094,3223305608.4781246,29922.7496428217,1691.747749442938
20171130.0,5.0,151615.29412297127,115773.98959489254,267389.28371786384,1284599110.2744772,29922.7496428217,1691.747749442938
20171130.0,5.0,59532.631208685874,28126.5542753958,87659.18548408168,986341668.3397349,29922.7496428217,1691.747749442938
20171130.0,5.0,25493.688551417483,62137.82709190221,87631.5156433197,1342792889.374238,29922.7496428217,1691.747749442938
20171130.0,5.0,72767.51616620958,51119.3812238353,123886.89739004488,468641746.48324627,29922.7496428217,1691.747749442938
20171130.0,5.0,77996.88898268147,146764.76284953934,224761.6518322208,4729020476.168074,29922.7496428217,1691.747749442938
20171130.0,5.0,140368.8506529432,76519.23931748408,216888.08997042727,4076772867.689188,29922.7496428217,1691.747749442938
20171130.0,5.0,85256.91013216876,234354.4919264224,319611.40205859113,22230088896.894154,29922.7496428217,1691.747749442938
20171130.0,5.0,10043.384995317185,39436.4359053658,49479.820900682986,863951441.8007096,29922.7496428217,1691.747749442938
20171130.0,5.0,31309.24444582532,44781.04617674266,76090.29062256798,181489441.87714747,29922.7496428217,1691.747749442938
20171130.0,5.0,15050.695645218502,14595.252898192388,29645.94854341089,207428.09581869323,29922.7496428217,1691.747749442938
20171130.0,5.0,104225.52006353113,94919.77538438949,199145.29544792062,86596884.03337303,29922.7496428217,1691.747749442938
20171130.0,5.0,4364.559172239986,56163.86941714354,60528.428589383526,2683168541.8477707,29922.7496428217,1691.747749442938
20171130.0,5.0,287445.485401609,69372.79089265151,356818.2762942605,47555700090.39709,29922.7496428217,1691.747749442938
20171130.0,5.0,80845.40450835683,5929.940775439005,86775.34528379585,5612326706.318126,29922.7496428217,1691.747749442938
20171130.0,6.0,75302.20109799624,67620.25585658904,142922.45695458527,59012282.69197873,29922.7496428217,1691.747749442938
